# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/2_ABySS/k_107/Dstr_v1.3_k107-scaffolds.fa -o Dstr_v1.3_k107 -l /srv/projects/db/BUSCO/v9/embryophyta_odb9/ -m genome -c 16 -z -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG0936019X	Complete	6933267	1336	7383	1135.1	617
EOG093601AL	Missing
EOG093601AN	Fragmented	7130999	750	9908	509.5	385
EOG093601CE	Fragmented	7076683	1	5252	1066.1	558
EOG093601CM	Complete	6889489	123	5944	533.9	568
EOG093601CX	Complete	6855432	1319	5753	1396.9	898
EOG093601DT	Missing
EOG093601FF	Missing
EOG093601FH	Complete	7160127	1	6446	909.3	504
EOG093601G4	Complete	7039387	4898	9037	1322.7	733
EOG093601IB	Complete	6907832	336	4096	1256.3	800
EOG093601IL	Complete	6972214	154	9028	1759.1	983
EOG093601IV	Complete	869661	1	3577	533.5	267
EOG093601IY	Complete	7030616	677	4597	1106.7	780
EOG093601KV	Complete	7077259	566	7657	1439.0	828
EOG093601KY	Complete	6906113	4550	7437	1362.8	762
EOG093601LZ	Complete	7032378	1019	4347	352.7	198
EOG093601M6	Complete	7001811	1	6961	719.8	542
EOG093601MF	Complete	7037593	834	5582	1822.0	1034
EOG093601MT	Complete	6895675	1	4977	930.3	736
EOG093601NK	Complete	6874029	675	10232	1439.9	817
EOG093601NU	Complete	7056157	416	7983	1479.2	922
EOG093601OK	Complete	7173401	1075	3904	1359.9	742
EOG093601PF	Complete	7024328	1976	10169	1523.3	723
EOG093601PJ	Missing
EOG093601PV	Complete	6960746	1	7307	982.8	487
EOG093601Q7	Complete	7081606	398	5016	711.8	677
EOG093601QL	Complete	7141042	1	7050	756.6	500
EOG093601SL	Fragmented	7114912	1	4701	660.0	418
EOG093601SQ	Complete	6845046	410	7512	1359.4	747
EOG093601T9	Missing
EOG093601TO	Complete	7003034	1	5543	1157.0	589
EOG093601TR	Complete	6904109	1723	4533	1130.2	785
EOG093601U2	Complete	7048947	298	4007	1159.3	766
EOG093601UA	Complete	7175270	2	7787	1125.5	671
EOG093601UC	Missing
EOG093601V0	Missing
EOG093601VD	Complete	7037424	1435	4107	1333.5	763
EOG093601WC	Missing
EOG093601XR	Complete	6990134	1	5597	590.5	335
EOG093601Y2	Missing
EOG093601Y6	Complete	7042551	1762	5587	1233.7	775
EOG09360205	Complete	1591675	1239	3927	1157.1	720
EOG0936020C	Complete	6992569	306	4607	1180.1	702
EOG0936020T	Complete	7070015	186	6710	1608.3	806
EOG0936021K	Complete	7017376	96	2945	1119.7	736
EOG09360236	Complete	6996982	2	3415	486.2	377
EOG0936023S	Complete	6899202	2383	7411	1030.5	672
EOG0936024P	Fragmented	70802	1	2928	733.9	373
EOG0936024U	Complete	2752611	1	3979	599.9	383
EOG09360254	Complete	7157115	266	6861	1117.7	696
EOG09360259	Complete	6854495	6344	8857	1164.5	648
EOG0936025H	Complete	7048975	819	5857	1277.5	709
EOG0936025L	Missing
EOG0936026P	Complete	5073133	1146	3960	999.7	701
EOG0936026R	Complete	7041747	1	4980	514.6	506
EOG0936026Z	Missing
EOG0936027I	Complete	7011782	1643	4447	1083.4	654
EOG0936028K	Complete	6956029	476	6872	718.2	548
EOG0936028O	Complete	931626	1	4632	288.1	355
EOG0936028V	Complete	6874332	3516	6407	1054.3	699
EOG09360296	Missing
EOG093602A0	Complete	573326	69	4931	1377.0	715
EOG093602C3	Complete	7039445	2748	5277	984.5	605
EOG093602CL	Fragmented	5420148	1	2192	679.5	497
EOG093602E8	Missing
EOG093602EO	Complete	6869568	531	5387	1110.1	522
EOG093602EU	Complete	6897033	895	14957	1334.8	742
EOG093602F2	Complete	1651094	1	2557	1015.6	556
EOG093602FO	Complete	7120060	3656	6586	1216.3	720
EOG093602GP	Missing
EOG093602H1	Complete	6877253	1	7457	1267.2	625
EOG093602HL	Fragmented	7156168	636	4137	882.4	477
EOG093602I0	Fragmented	6917209	1	2651	746.5	417
EOG093602IG	Complete	6944729	1	9457	1358.0	844
EOG093602K0	Complete	6844660	2204	11187	461.8	327
EOG093602KH	Complete	6936182	53	4974	1332.7	689
EOG093602KV	Complete	6854984	1	8893	1038.5	689
EOG093602LT	Complete	7017956	1432	5796	114.8	577
EOG093602MY	Missing
EOG093602N6	Complete	7129513	893	2927	868.2	491
EOG093602O1	Complete	6884650	8	4727	499.4	412
EOG093602OJ	Complete	6955718	66	4566	956.5	669
EOG093602PW	Complete	6835378	1256	4775	921.1	652
EOG093602QH	Complete	6942991	698	3537	1208.6	651
EOG093602QV	Fragmented	7020781	362	4381	1066.1	525
EOG093602RY	Missing
EOG093602S0	Missing
EOG093602SP	Complete	6943064	446	3400	1012.9	694
EOG093602SW	Complete	6884344	1002	3427	945.7	652
EOG093602T8	Missing
EOG093602TY	Missing
EOG093602U5	Fragmented	1391653	351	2016	728.5	449
EOG093602UL	Missing
EOG093602V4	Missing
EOG093602VC	Complete	151449	1	2977	1177.8	637
EOG093602VE	Complete	6877867	1	8568	700.0	484
EOG093602VI	Complete	6857322	196	2755	1150.7	648
EOG093602WA	Complete	6883011	146	2500	1058.2	669
EOG093602X4	Complete	7130767	1957	5267	894.2	636
EOG093602XV	Complete	3743578	2719	5085	980.6	616
EOG093602XZ	Complete	6995901	1117	3933	1141.5	685
EOG093602Y5	Missing
EOG093602Y9	Complete	6859765	3718	13637	1137.3	630
EOG093602YD	Missing
EOG093602Z8	Missing
EOG093602ZN	Missing
EOG09360300	Complete	6881563	1778	4637	903.7	523
EOG09360317	Missing
EOG0936031D	Complete	6907749	551	5918	983.0	679
EOG0936031Y	Complete	6954344	396	4202	1322.9	786
EOG0936032C	Missing
EOG0936032P	Complete	4502534	449	5297	1264.2	800
EOG0936033H	Complete	7175012	957	3797	993.4	691
EOG0936033V	Complete	6874195	1	7487	343.0	262
EOG09360353	Complete	7052448	1977	5987	1124.9	693
EOG09360358	Complete	6981198	1	9077	303.3	315
EOG0936035H	Complete	6973026	2087	4337	965.1	549
EOG0936035T	Fragmented	6605219	63	1982	945.9	514
EOG0936035U	Complete	6888381	1	5957	1040.1	559
EOG0936036G	Missing
EOG0936036H	Complete	7057605	4568	7367	1259.9	702
EOG0936036V	Missing
EOG0936037E	Complete	7139585	136	2977	939.2	506
EOG0936037T	Fragmented	7041928	1	2862	473.2	498
EOG0936037Y	Fragmented	6951892	2790	4078	268.2	227
EOG09360383	Missing
EOG0936038D	Fragmented	6944409	1	4689	955.7	474
EOG0936038M	Fragmented	7007495	1	3123	660.7	378
EOG0936038S	Fragmented	6923700	2113	4506	844.3	476
EOG0936038Z	Complete	7178683	7831	10333	1146.7	725
EOG09360391	Fragmented	7027106	1	5314	856.9	500
EOG09360394	Missing
EOG093603DJ	Missing
EOG093603DO	Complete	7139970	516	3250	1137.6	988
EOG093603EX	Complete	7047757	46	2475	1088.7	626
EOG093603F5	Fragmented	7035216	86	3105	906.9	517
EOG093603FC	Missing
EOG093603FG	Complete	6868097	456	2934	993.8	608
EOG093603FS	Complete	6841657	6175	8755	892.8	575
EOG093603GP	Missing
EOG093603H7	Complete	4855784	196	2685	952.8	602
EOG093603HD	Complete	7131533	1	5577	1094.8	558
EOG093603I2	Complete	7158472	864	3490	982.9	558
EOG093603IB	Missing
EOG093603IM	Complete	1249759	3842	6777	1033.2	630
EOG093603J1	Complete	7053992	73	5439	1148.9	603
EOG093603J5	Complete	6980428	2216	4596	919.6	626
EOG093603JD	Duplicated	1632156	156	2721	588.4	634
EOG093603JD	Duplicated	2579374	336	2760	540.6	628
EOG093603JD	Duplicated	4089793	914	3447	577.7	639
EOG093603K3	Complete	6985350	1956	8147	1087.0	621
EOG093603K7	Complete	7083067	348	2237	589.9	357
EOG093603K9	Complete	7087030	1770	9550	939.4	752
EOG093603KJ	Complete	6976579	291	2337	942.3	567
EOG093603LQ	Missing
EOG093603M5	Missing
EOG093603MT	Missing
EOG093603NH	Fragmented	4186711	1	4754	642.3	360
EOG093603OJ	Fragmented	7140139	350	3397	573.7	353
EOG093603OL	Missing
EOG093603OR	Complete	2415011	1241	5457	1195.3	745
EOG093603OV	Complete	246289	40	2846	1090.8	636
EOG093603PK	Fragmented	3603459	1	2244	184.9	161
EOG093603PO	Complete	6977887	1796	10080	593.2	373
EOG093603PW	Missing
EOG093603QH	Missing
EOG093603QQ	Complete	1939738	94	6337	1125.5	600
EOG093603QT	Complete	6863010	85	2336	1018.8	578
EOG093603RD	Complete	6946572	475	8917	963.3	566
EOG093603RW	Complete	6938127	1	7727	1024.5	636
EOG093603SM	Fragmented	6837201	703	2571	781.0	445
EOG093603SR	Missing
EOG093603SX	Complete	7171128	166	2741	996.4	617
EOG093603T3	Complete	6878249	533	3070	1097.3	622
EOG093603TE	Complete	6902348	1	5552	678.1	490
EOG093603UO	Missing
EOG093603UU	Missing
EOG093603UW	Complete	6018464	864	5167	624.1	619
EOG093603VH	Complete	6905043	1	8724	785.5	721
EOG093603VX	Complete	7059231	430	2762	710.5	386
EOG093603VZ	Missing
EOG093603W4	Missing
EOG093603W7	Missing
EOG093603WH	Complete	7067006	486	3247	1047.4	665
EOG093603WZ	Missing
EOG093603XJ	Complete	7047091	368	3427	421.3	629
EOG093603XO	Fragmented	3994249	1	1790	397.4	328
EOG093603YN	Complete	6834481	2008	6877	638.0	419
EOG093603Z1	Complete	2061741	1	3397	630.7	311
EOG093603ZW	Missing
EOG0936040G	Complete	7021363	3296	7647	1126.8	631
EOG0936041E	Complete	6897771	756	2953	821.5	509
EOG0936041M	Missing
EOG0936041Q	Missing
EOG0936041Y	Fragmented	6892427	1	5171	858.1	422
EOG09360424	Complete	6907397	166	3284	879.0	574
EOG0936042H	Fragmented	6926342	354	2608	385.2	209
EOG0936042R	Complete	7188608	3435	5897	1037.8	600
EOG09360439	Fragmented	6941110	791	4001	331.1	177
EOG0936043P	Complete	7066830	1176	7350	913.2	549
EOG0936043U	Complete	6972576	1326	4099	1203.6	524
EOG0936044V	Complete	7015949	152	5721	887.1	551
EOG0936045K	Complete	7007451	706	3192	869.5	544
EOG0936046G	Complete	7045090	514	4205	1050.3	568
EOG0936047E	Fragmented	7148001	1	3327	713.2	352
EOG0936048K	Complete	6935042	236	11926	1001.2	530
EOG09360490	Missing
EOG0936049L	Complete	7150083	256	2456	970.8	567
EOG093604AJ	Complete	7075380	2	4709	583.2	374
EOG093604B8	Complete	4463474	2	4334	633.8	388
EOG093604BC	Missing
EOG093604C7	Complete	4962697	736	3207	920.2	532
EOG093604CE	Complete	6988055	186	7557	689.0	426
EOG093604D2	Complete	7121951	7832	10477	1162.2	743
EOG093604D4	Missing
EOG093604D9	Missing
EOG093604DG	Complete	6843761	6906	8494	594.2	408
EOG093604DM	Complete	6886805	1	1698	591.2	446
EOG093604F0	Complete	5504040	1	3291	405.1	401
EOG093604F6	Missing
EOG093604FE	Complete	7112484	1	3305	1092.7	562
EOG093604FM	Fragmented	6991529	2127	7395	558.3	333
EOG093604HB	Complete	7077335	1553	7122	1163.7	623
EOG093604HD	Complete	6998023	524	2500	807.5	482
EOG093604HI	Complete	7024221	852	2912	926.1	553
EOG093604HK	Complete	6837504	736	3419	819.6	529
EOG093604HV	Complete	7151666	2189	4467	907.5	535
EOG093604IO	Complete	7078393	605	2858	758.7	532
EOG093604JQ	Complete	7127232	912	3117	1053.2	621
EOG093604JS	Complete	7184048	1	4079	942.7	453
EOG093604JV	Complete	7076866	1	5557	1116.6	644
EOG093604K0	Missing
EOG093604KN	Fragmented	6961990	1	1692	438.1	244
EOG093604LD	Complete	6879032	540	2770	812.0	559
EOG093604LM	Fragmented	1343384	896	7600	773.3	402
EOG093604MP	Complete	6993192	1	6737	1044.5	508
EOG093604MW	Fragmented	7051449	4503	6844	323.3	182
EOG093604MY	Fragmented	6830731	1	1605	393.4	219
EOG093604NO	Fragmented	6872610	1	4993	971.7	466
EOG093604OT	Complete	573957	701	5402	946.0	548
EOG093604P1	Missing
EOG093604P6	Complete	6909820	675	4417	264.8	166
EOG093604PT	Fragmented	7155649	1	2790	480.8	201
EOG093604PU	Complete	7148375	930	14610	1073.1	512
EOG093604QJ	Complete	7042321	1	3812	765.0	355
EOG093604R2	Complete	6934075	2290	9337	1288.1	758
EOG093604R6	Complete	6846343	356	2053	689.2	451
EOG093604R7	Complete	7080492	1	4507	423.9	256
EOG093604RL	Complete	6929312	1296	9730	586.9	480
EOG093604SP	Fragmented	7160976	2162	4309	179.6	90
EOG093604T4	Complete	7149322	3237	8417	1043.7	492
EOG093604TP	Complete	7030325	2	4907	822.8	519
EOG093604TS	Missing
EOG093604U7	Complete	7022931	206	6368	693.4	409
EOG093604UF	Complete	7105555	1162	3567	741.2	505
EOG093604V6	Complete	6941177	158	2204	777.0	505
EOG093604VR	Complete	7102146	2189	6669	390.6	475
EOG093604W6	Missing
EOG093604WD	Missing
EOG093604WH	Complete	6987817	2026	4236	1000.9	535
EOG093604WU	Complete	7066073	1056	5248	337.2	292
EOG093604X5	Complete	6834669	7666	9607	214.7	297
EOG093604XX	Fragmented	7060362	1077	2811	387.2	258
EOG093604Y6	Fragmented	6845059	1433	4327	724.7	375
EOG093604YC	Complete	7109995	696	3509	787.5	451
EOG093604YI	Missing
EOG093604YO	Complete	7139386	1	4952	694.9	345
EOG093604Z0	Complete	7114234	140	2257	766.6	468
EOG093604ZI	Fragmented	6861076	1	2548	477.8	384
EOG093604ZR	Complete	6931566	1	7780	711.5	619
EOG0936051T	Fragmented	6965444	1	3825	462.8	231
EOG09360525	Fragmented	7173379	1	6599	732.2	343
EOG0936052S	Complete	6851115	1266	6829	804.0	514
EOG0936053E	Missing
EOG0936053F	Missing
EOG09360541	Fragmented	6945168	345	1936	820.9	490
EOG09360548	Missing
EOG0936054G	Complete	7126470	2038	4207	966.4	526
EOG09360557	Complete	6959837	382	6871	1057.1	520
EOG09360558	Complete	6979518	634	4535	199.6	323
EOG0936055I	Complete	7108654	1	3000	483.2	328
EOG0936055R	Complete	7138926	1	5897	556.6	653
EOG0936056C	Complete	7157420	564	5917	968.1	478
EOG0936056J	Missing
EOG0936057B	Fragmented	6880139	337	2537	177.5	127
EOG09360595	Complete	7144459	1513	7407	942.8	654
EOG0936059C	Complete	6619423	489	5077	928.8	491
EOG0936059L	Complete	6922824	1	6685	734.2	482
EOG093605A0	Complete	7015231	8315	11787	611.8	810
EOG093605AK	Complete	6963897	1	6549	983.1	493
EOG093605BP	Fragmented	6924517	1	1945	467.9	217
EOG093605BU	Complete	6845129	7935	10057	900.6	522
EOG093605C3	Complete	6919190	76	2375	952.8	543
EOG093605CQ	Complete	7149022	4786	7799	729.2	480
EOG093605DD	Missing
EOG093605DE	Complete	6880284	2123	7887	969.2	591
EOG093605DF	Complete	6940020	619	2999	716.3	618
EOG093605DG	Complete	6914314	906	6097	1017.0	525
EOG093605E3	Complete	6850149	3335	5526	996.6	560
EOG093605E8	Complete	6908819	4650	10107	775.9	434
EOG093605E9	Missing
EOG093605FL	Complete	6925880	1	2527	326.1	278
EOG093605GO	Complete	6965910	86	2545	961.8	623
EOG093605I3	Complete	7122015	1600	3957	940.7	617
EOG093605IQ	Complete	4531490	1	2337	905.3	519
EOG093605IT	Complete	7183362	53	4109	1086.0	728
EOG093605J6	Complete	7003932	552	5997	964.8	453
EOG093605K4	Fragmented	7086260	1	5684	243.4	228
EOG093605M5	Missing
EOG093605ME	Complete	6947099	943	3639	851.4	466
EOG093605MM	Fragmented	6890968	506	11408	351.5	405
EOG093605MS	Complete	6907525	126	5530	717.7	478
EOG093605MY	Complete	7049814	832	3371	1073.5	610
EOG093605NL	Missing
EOG093605OJ	Complete	6187878	1	2247	736.6	525
EOG093605OT	Missing
EOG093605PB	Complete	7100357	2126	5627	873.1	543
EOG093605PH	Complete	6943230	565	6097	623.8	455
EOG093605PR	Complete	6960480	1	7136	232.6	292
EOG093605PS	Missing
EOG093605QW	Complete	6951847	1	3757	869.5	440
EOG093605R5	Missing
EOG093605RH	Complete	7082150	1596	4123	897.8	564
EOG093605RL	Fragmented	6982840	1	4145	536.2	264
EOG093605SE	Complete	7077180	398	3639	280.5	370
EOG093605T0	Missing
EOG093605TB	Complete	7037131	216	8190	782.0	511
EOG093605TG	Missing
EOG093605TN	Complete	6883166	5633	14327	789.6	462
EOG093605TV	Complete	7075884	577	5888	671.8	412
EOG093605UA	Complete	6850452	286	2976	838.0	499
EOG093605UB	Complete	7096628	276	2400	732.7	441
EOG093605UZ	Complete	7188615	5340	8677	862.5	481
EOG093605VA	Complete	6866806	256	2565	921.2	582
EOG093605VH	Complete	6866594	1	6492	740.1	523
EOG093605XN	Missing
EOG093605XW	Fragmented	6867373	487	2886	414.7	298
EOG093605Y2	Complete	6952416	156	3034	878.1	538
EOG093605YJ	Missing
EOG093605YX	Fragmented	6950663	1	1954	654.8	382
EOG093605ZP	Missing
EOG09360604	Complete	6939905	1394	3867	628.0	461
EOG09360607	Complete	7123200	2698	4977	904.3	494
EOG0936060Z	Fragmented	7076451	3628	6918	275.2	164
EOG0936061C	Complete	6989948	136	4575	683.3	391
EOG0936063C	Complete	6914784	1	2297	879.2	537
EOG09360640	Complete	7015132	1161	3357	986.3	507
EOG0936064Q	Complete	6522857	1	3417	746.2	424
EOG0936065V	Missing
EOG0936066R	Complete	6996048	2716	10114	860.6	451
EOG0936066T	Complete	6841987	1586	8182	1116.0	605
EOG0936066Y	Complete	6851508	1	5719	498.3	239
EOG09360676	Complete	3085054	46	4002	846.3	437
EOG09360677	Fragmented	7188247	1	7809	654.7	333
EOG09360679	Complete	7101432	1	5118	466.8	266
EOG0936067H	Missing
EOG0936068L	Fragmented	7183097	5	4317	848.2	388
EOG0936068S	Complete	7020660	318	3017	639.8	447
EOG0936069Q	Complete	4495897	136	2267	693.2	431
EOG0936069S	Fragmented	6992356	491	3951	496.1	353
EOG0936069X	Missing
EOG093606A7	Complete	6904974	1331	6347	993.7	477
EOG093606AC	Complete	2424971	96	1996	739.7	442
EOG093606C9	Missing
EOG093606CH	Complete	7010783	2230	5417	747.2	405
EOG093606CI	Complete	7060248	6429	11747	1010.6	484
EOG093606CK	Complete	7080464	1	5891	431.9	353
EOG093606D1	Complete	7174168	1	2767	768.9	439
EOG093606G1	Fragmented	7120325	1	4990	600.3	291
EOG093606G2	Complete	7092832	1632	5217	872.8	484
EOG093606GA	Fragmented	6909531	5836	10346	758.3	435
EOG093606K5	Missing
EOG093606KG	Complete	6876135	172	5940	616.9	393
EOG093606KR	Complete	6929375	499	2817	1022.9	575
EOG093606L0	Fragmented	6546057	12	493	153.1	102
EOG093606L8	Complete	7142905	113	1944	491.0	398
EOG093606LZ	Complete	5973289	657	2627	559.0	279
EOG093606MV	Complete	7150832	1	2427	518.2	281
EOG093606MY	Fragmented	7154542	3132	7950	249.5	150
EOG093606N3	Duplicated	6888982	192	6507	833.0	432
EOG093606N3	Duplicated	7022048	676	3184	774.9	434
EOG093606NA	Fragmented	6835129	1	3242	413.8	225
EOG093606ND	Complete	7075302	1	4187	309.2	253
EOG093606NL	Complete	7026590	1670	5184	746.3	415
EOG093606O6	Complete	6986269	2	2303	942.8	557
EOG093606O8	Missing
EOG093606O9	Complete	7086419	671	7797	952.5	472
EOG093606OC	Complete	7128734	905	11271	1467.1	773
EOG093606Q8	Missing
EOG093606QR	Complete	7031044	188	3317	778.3	465
EOG093606RM	Missing
EOG093606RP	Complete	6943278	1705	7614	360.4	178
EOG093606S1	Complete	6879509	1	4373	633.0	403
EOG093606ST	Complete	7112706	2777	8717	775.7	440
EOG093606SW	Missing
EOG093606T7	Complete	6965631	1276	12242	941.9	528
EOG093606UJ	Complete	2043576	88	2951	620.3	412
EOG093606UT	Complete	6939430	1414	2867	699.2	359
EOG093606VV	Complete	6992501	1	4877	520.2	262
EOG093606VY	Complete	6986993	126	1997	726.9	403
EOG093606W4	Duplicated	6998712	279	5679	538.2	480
EOG093606W4	Duplicated	7070218	198	3737	612.7	501
EOG093606YS	Fragmented	7045904	1	3920	304.5	186
EOG093606ZH	Complete	6977897	1043	4646	552.7	363
EOG093606ZK	Complete	6935656	76	1983	718.4	450
EOG0936070D	Fragmented	5723863	1	920	252.5	128
EOG0936070W	Complete	7075075	4681	9857	957.8	501
EOG0936071Y	Missing
EOG09360720	Complete	6870057	432	7760	910.4	437
EOG09360725	Complete	7157506	1	7017	486.0	342
EOG0936072X	Complete	6934835	2	3633	718.5	383
EOG0936072Y	Fragmented	7189267	195	4264	644.7	320
EOG0936073E	Missing
EOG09360748	Missing
EOG0936075Y	Complete	6852319	1	4387	817.6	425
EOG0936076E	Fragmented	7116320	1393	12161	580.8	392
EOG0936076T	Complete	7025022	1	5607	663.0	355
EOG0936077B	Fragmented	6926162	104	5405	604.2	331
EOG0936077I	Missing
EOG09360784	Complete	6118971	2006	4053	673.9	439
EOG0936079H	Fragmented	539436	1	6134	450.4	278
EOG0936079P	Complete	6921928	1	7246	590.5	498
EOG093607BZ	Complete	7171349	1	4757	634.7	339
EOG093607D0	Complete	6955595	766	7427	879.8	483
EOG093607E0	Complete	7167389	1429	4217	1349.2	767
EOG093607E9	Complete	1212440	793	5237	800.0	441
EOG093607EA	Missing
EOG093607EB	Complete	6976911	66	7590	993.2	443
EOG093607EE	Complete	7096769	960	6144	771.0	455
EOG093607FC	Complete	7177269	3751	8047	661.3	457
EOG093607FH	Complete	6304219	850	5459	552.8	375
EOG093607FL	Complete	7162702	3529	8387	886.4	454
EOG093607GQ	Complete	7119613	1	9337	734.1	445
EOG093607HU	Complete	6964169	353	5920	902.4	446
EOG093607HY	Complete	6943523	284	4741	524.8	352
EOG093607I5	Complete	6881025	1	8879	455.6	274
EOG093607I7	Complete	7127227	996	5767	972.8	508
EOG093607J8	Complete	7168700	2265	4423	787.4	399
EOG093607KK	Complete	6966275	586	2712	896.4	515
EOG093607LD	Complete	6946673	76	1760	732.7	437
EOG093607NG	Missing
EOG093607NQ	Complete	7166690	36	3785	574.3	494
EOG093607OL	Complete	6962885	1380	15857	844.8	418
EOG093607OO	Complete	7033489	1509	7077	845.6	468
EOG093607OT	Duplicated	6835167	256	2374	513.3	497
EOG093607OT	Duplicated	7056812	1109	3027	545.6	537
EOG093607OZ	Complete	7078019	547	6437	455.1	336
EOG093607PL	Missing
EOG093607PO	Missing
EOG093607QO	Missing
EOG093607RL	Complete	4150973	1	4417	515.9	375
EOG093607RN	Missing
EOG093607RU	Missing
EOG093607TC	Fragmented	6981321	1	3802	450.1	226
EOG093607TG	Complete	5320213	721	2450	924.5	450
EOG093607TH	Fragmented	7057228	3066	6520	582.4	315
EOG093607U8	Missing
EOG093607UA	Complete	7164878	998	2337	445.6	248
EOG093607UE	Complete	6975069	2021	7897	866.4	509
EOG093607UJ	Complete	7016231	326	8069	766.9	419
EOG093607UO	Complete	7177340	1	6467	418.4	281
EOG093607WA	Complete	7132066	2	3520	623.7	333
EOG093607WN	Missing
EOG093607XJ	Complete	7006643	48	8155	749.3	439
EOG093607YA	Complete	1358216	2	1767	717.4	400
EOG093607YB	Complete	6954120	4545	10027	772.2	410
EOG093607ZG	Complete	6988589	428	4280	670.5	371
EOG093607ZP	Missing
EOG093607ZT	Complete	7187002	776	5170	779.8	517
EOG09360803	Missing
EOG09360806	Missing
EOG0936081F	Complete	7125145	3371	5107	699.1	415
EOG09360829	Fragmented	6834547	1	6459	238.6	183
EOG0936082I	Complete	6965416	506	9506	677.5	365
EOG0936082J	Complete	6956264	5760	8057	612.1	417
EOG0936082K	Complete	6960902	1	5907	732.2	406
EOG0936082Y	Fragmented	7173809	1203	7774	505.3	324
EOG0936083D	Complete	7084673	409	2192	682.8	495
EOG0936083O	Fragmented	6923840	6695	8664	269.1	147
EOG09360843	Complete	7023832	288	1869	528.0	381
EOG0936084P	Complete	2045693	125	1711	663.5	385
EOG0936084R	Complete	7131576	7837	10447	866.5	530
