# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/2_ABySS/k_89/Dstr_v1.3_k89-scaffolds.fa -o Dstr_v1.3_k89 -l /srv/projects/db/BUSCO/v9/embryophyta_odb9/ -m genome -c 16 -z -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG093600TY	Complete	7934407	1	4897	1195.3	1224
EOG093600TZ	Complete	10028148	1	6257	451.8	305
EOG093600U4	Complete	10047729	1	4577	574.4	285
EOG093600U9	Missing
EOG093600UX	Missing
EOG093600W2	Missing
EOG093600WS	Complete	6498417	86	3474	755.4	993
EOG093600X9	Complete	1889136	586	7017	1275.9	894
EOG093600XL	Complete	9494811	1	3537	1719.1	974
EOG093600YH	Complete	2389360	3383	7107	1439.2	905
EOG093600ZL	Fragmented	9066409	1	2643	1234.4	739
EOG0936011P	Fragmented	890852	1629	11431	554.4	359
EOG0936011U	Missing
EOG0936011V	Complete	6897233	1	5468	766.1	462
EOG09360146	Complete	5956173	1	2777	1445.2	773
EOG09360155	Missing
EOG0936015N	Complete	10048466	794	4265	1378.6	959
EOG0936017C	Missing
EOG0936017K	Missing
EOG09360199	Complete	9992090	106	3105	1412.2	738
EOG0936019N	Missing
EOG0936019X	Complete	2417625	708	6755	1135.1	617
EOG093601AL	Missing
EOG093601AN	Missing
EOG093601CE	Fragmented	9349	1	7104	1133.3	579
EOG093601CM	Fragmented	9984577	1254	3544	429.2	398
EOG093601CX	Complete	5044132	764	6267	1396.9	898
EOG093601DT	Missing
EOG093601FF	Missing
EOG093601FH	Complete	3692731	1393	11524	1520.9	887
EOG093601G4	Complete	4698219	1	3091	1229.9	669
EOG093601IB	Complete	928798	336	4096	1256.3	800
EOG093601IL	Missing
EOG093601IV	Complete	8114705	1	4445	533.5	267
EOG093601IY	Complete	6883025	717	3818	1106.7	780
EOG093601KV	Complete	465468	1	5848	1329.4	760
EOG093601KY	Complete	6005575	1	2197	1259.0	679
EOG093601LZ	Complete	9730180	1	3105	351.3	185
EOG093601M6	Missing
EOG093601MF	Complete	10017875	1668	5556	1701.1	959
EOG093601MT	Complete	9983265	546	6964	930.1	736
EOG093601NK	Complete	10046877	1	7604	996.0	599
EOG093601NU	Complete	10020539	1	4827	753.3	551
EOG093601OK	Complete	10018295	1	2847	889.8	515
EOG093601PF	Fragmented	9001377	1	4030	1147.5	582
EOG093601PJ	Missing
EOG093601PV	Complete	9682498	2	6082	916.8	489
EOG093601Q7	Duplicated	10013772	1324	5037	632.9	603
EOG093601Q7	Duplicated	7980786	1	3371	555.1	523
EOG093601QL	Fragmented	1183064	1	5723	583.7	424
EOG093601SL	Fragmented	10052637	2217	4946	438.5	292
EOG093601SQ	Complete	10050938	475	7777	1359.4	747
EOG093601T9	Missing
EOG093601TO	Complete	10000728	1067	8557	1392.1	733
EOG093601TR	Complete	839	5346	8368	1130.2	785
EOG093601U2	Complete	10045168	426	4251	1159.3	766
EOG093601UA	Fragmented	5520078	1	2023	506.0	292
EOG093601UC	Fragmented	9983575	31	5978	996.1	522
EOG093601V0	Missing
EOG093601VD	Complete	7444982	2	2261	1226.1	663
EOG093601WC	Missing
EOG093601XR	Complete	3888368	1	5337	749.6	473
EOG093601Y2	Missing
EOG093601Y6	Complete	1909507	1286	4068	1233.7	775
EOG09360205	Complete	10018850	1	2367	777.9	530
EOG0936020C	Complete	6296201	1	2308	1050.5	617
EOG0936020T	Fragmented	1628922	1	3737	1362.9	660
EOG0936021K	Missing
EOG09360236	Complete	5521843	2	6392	753.8	522
EOG0936023S	Fragmented	7525878	1158	4808	1062.7	548
EOG0936024P	Missing
EOG0936024U	Complete	7352072	1	6317	599.9	382
EOG09360254	Complete	3577823	346	6945	1117.7	696
EOG09360259	Complete	7865404	1091	3768	1167.2	684
EOG0936025H	Complete	9981561	819	5857	1277.5	709
EOG0936025L	Missing
EOG0936026P	Complete	4175077	446	3260	999.7	701
EOG0936026R	Fragmented	9498557	557	3909	423.1	478
EOG0936026Z	Missing
EOG0936027I	Fragmented	3809609	84	1943	871.2	521
EOG0936028K	Complete	7543949	1	4421	707.0	482
EOG0936028O	Missing
EOG0936028V	Complete	3032665	1	2537	1014.2	671
EOG09360296	Missing
EOG093602A0	Fragmented	6828254	1	1788	1154.0	567
EOG093602C3	Missing
EOG093602CL	Missing
EOG093602E8	Missing
EOG093602EO	Complete	3801700	1	3074	1100.7	513
EOG093602EU	Fragmented	2740183	1	4752	499.1	266
EOG093602F2	Complete	6116981	1	1924	888.4	503
EOG093602FO	Complete	1877269	1	2615	1216.5	720
EOG093602GP	Missing
EOG093602H1	Fragmented	9109828	184	5298	1001.0	531
EOG093602HL	Fragmented	8171472	1170	4630	749.8	421
EOG093602I0	Fragmented	1528837	718	2625	698.0	382
EOG093602IG	Complete	2641713	106	8570	1144.9	682
EOG093602K0	Fragmented	6611595	281	6015	260.4	195
EOG093602KH	Missing
EOG093602KV	Complete	9703544	1	7741	873.9	556
EOG093602LT	Complete	10035346	1	3736	123.3	200
EOG093602MY	Missing
EOG093602N6	Complete	5750976	875	2747	868.2	491
EOG093602O1	Complete	9281299	1	2627	349.6	319
EOG093602OJ	Complete	6401701	246	4558	956.5	669
EOG093602PW	Missing
EOG093602QH	Complete	4337206	2062	4735	1208.6	651
EOG093602QV	Complete	10024027	954	8487	1444.3	699
EOG093602RY	Missing
EOG093602S0	Missing
EOG093602SP	Complete	8843358	896	3733	929.5	649
EOG093602SW	Complete	10020324	1509	4047	525.4	718
EOG093602T8	Complete	9684919	1318	6137	899.2	503
EOG093602TY	Missing
EOG093602U5	Complete	8530152	1140	3847	1191.1	663
EOG093602UL	Missing
EOG093602V4	Missing
EOG093602VC	Fragmented	4036026	295	1596	798.6	415
EOG093602VE	Missing
EOG093602VI	Missing
EOG093602WA	Complete	10037467	3451	6407	1060.0	671
EOG093602X4	Fragmented	5685977	3203	4274	356.2	192
EOG093602XV	Missing
EOG093602XZ	Complete	4367928	1117	4187	1141.5	685
EOG093602Y5	Missing
EOG093602Y9	Fragmented	8327673	1	5641	759.1	418
EOG093602YD	Complete	6632623	2	3676	793.3	513
EOG093602Z8	Missing
EOG093602ZN	Complete	10047520	2	7381	884.4	590
EOG09360300	Complete	4754557	496	2653	903.7	523
EOG09360317	Missing
EOG0936031D	Fragmented	10042687	493	5569	808.3	524
EOG0936031Y	Complete	10052216	1290	4467	1323.1	786
EOG0936032C	Missing
EOG0936032P	Missing
EOG0936033H	Complete	1640507	476	2999	913.5	611
EOG0936033V	Fragmented	6863415	1	4377	241.5	185
EOG09360353	Complete	7290934	1	2737	988.7	629
EOG09360358	Fragmented	10001179	1	2263	517.1	271
EOG0936035H	Missing
EOG0936035T	Missing
EOG0936035U	Duplicated	10049844	3240	7077	649.5	523
EOG0936035U	Duplicated	6904798	1278	6030	675.9	514
EOG0936036G	Missing
EOG0936036H	Missing
EOG0936036V	Missing
EOG0936037E	Complete	9859962	1	2917	939.2	506
EOG0936037T	Fragmented	4348667	1	2122	447.0	463
EOG0936037Y	Fragmented	4110768	1	1412	268.0	225
EOG09360383	Missing
EOG0936038D	Fragmented	7035525	1	4300	939.9	476
EOG0936038M	Fragmented	4917584	1	832	345.2	177
EOG0936038S	Missing
EOG0936038Z	Complete	4136162	3737	6239	1146.7	725
EOG09360391	Fragmented	9834982	1	3417	808.3	455
EOG09360394	Missing
EOG093603DJ	Missing
EOG093603DO	Missing
EOG093603EX	Missing
EOG093603F5	Missing
EOG093603FC	Missing
EOG093603FG	Missing
EOG093603FS	Fragmented	3879879	1	2249	806.3	491
EOG093603GP	Missing
EOG093603H7	Complete	5592298	616	3047	952.8	602
EOG093603HD	Complete	5778036	58	3836	1098.0	565
EOG093603I2	Complete	4239189	239	3069	982.9	558
EOG093603IB	Missing
EOG093603IM	Complete	4690009	306	2690	1033.2	630
EOG093603J1	Fragmented	9039166	1	1868	873.8	450
EOG093603J5	Complete	9194157	2880	5057	919.6	626
EOG093603JD	Duplicated	1284058	246	2936	577.7	639
EOG093603JD	Duplicated	7500657	429	2566	543.7	573
EOG093603JD	Duplicated	8561643	223	2764	567.3	634
EOG093603K3	Missing
EOG093603K7	Complete	9491239	348	2237	589.9	357
EOG093603K9	Missing
EOG093603KJ	Complete	10013479	224	2331	942.3	567
EOG093603LQ	Missing
EOG093603M5	Missing
EOG093603MT	Missing
EOG093603NH	Fragmented	5106294	1	3481	384.3	232
EOG093603OJ	Fragmented	9653047	1	3482	712.1	439
EOG093603OL	Missing
EOG093603OR	Complete	3439543	796	4286	1171.0	761
EOG093603OV	Complete	3616802	1	5541	1090.7	636
EOG093603PK	Fragmented	9931368	304	2340	171.8	155
EOG093603PO	Fragmented	2005467	1	5977	340.9	264
EOG093603PW	Missing
EOG093603QH	Missing
EOG093603QQ	Complete	6633949	94	6337	1125.5	600
EOG093603QT	Complete	8538930	1450	3617	1018.8	578
EOG093603RD	Fragmented	4959628	73	5824	327.9	204
EOG093603RW	Fragmented	2432866	1	2591	585.3	302
EOG093603SM	Fragmented	7015282	45	1922	812.9	479
EOG093603SR	Fragmented	1665492	1	3574	668.9	322
EOG093603SX	Missing
EOG093603T3	Complete	9992118	2686	5607	1097.3	622
EOG093603TE	Complete	7870712	1	5405	712.4	428
EOG093603UO	Missing
EOG093603UU	Missing
EOG093603UW	Complete	10004428	830	8857	621.7	607
EOG093603VH	Fragmented	6633198	1	5425	243.1	304
EOG093603VX	Missing
EOG093603VZ	Missing
EOG093603W4	Missing
EOG093603W7	Missing
EOG093603WH	Fragmented	2757228	1	975	556.4	308
EOG093603WZ	Missing
EOG093603XJ	Fragmented	6363795	1	1433	280.6	201
EOG093603XO	Fragmented	986652	1	1718	379.1	287
EOG093603YN	Complete	7182667	1	4889	536.2	337
EOG093603Z1	Complete	9978236	3328	8441	893.0	468
EOG093603ZW	Missing
EOG0936040G	Missing
EOG0936041E	Complete	2141393	2876	5076	821.5	509
EOG0936041M	Missing
EOG0936041Q	Missing
EOG0936041Y	Missing
EOG09360424	Complete	1583737	2	2632	940.8	555
EOG0936042H	Fragmented	8066844	1	1376	302.1	150
EOG0936042R	Complete	10003457	306	2778	1037.8	600
EOG09360439	Missing
EOG0936043P	Complete	4352575	1526	7417	913.2	549
EOG0936043U	Complete	2478096	876	4917	1255.6	553
EOG0936044V	Complete	5136946	176	2149	874.7	539
EOG0936045K	Missing
EOG0936046G	Complete	1724867	398	4089	1050.3	568
EOG0936047E	Missing
EOG0936048K	Missing
EOG09360490	Complete	10051011	128	3636	922.3	551
EOG0936049L	Complete	9754624	2047	4417	970.8	567
EOG093604AJ	Complete	1494404	1	4737	581.7	374
EOG093604B8	Complete	2551100	1	8113	1147.3	649
EOG093604BC	Fragmented	3454791	1110	7083	1149.9	526
EOG093604C7	Complete	7837833	2358	4827	920.2	532
EOG093604CE	Fragmented	1105777	1	2652	364.7	224
EOG093604D2	Complete	8289030	1836	4480	1162.2	743
EOG093604D4	Missing
EOG093604D9	Fragmented	8551758	178	8872	601.8	405
EOG093604DG	Missing
EOG093604DM	Complete	10002436	8318	9613	487.6	369
EOG093604F0	Complete	10009021	2132	5717	294.8	399
EOG093604F6	Missing
EOG093604FE	Complete	7623467	5256	10760	1082.1	556
EOG093604FM	Fragmented	557096	1	4671	427.8	244
EOG093604HB	Fragmented	1232433	1	2708	1004.5	478
EOG093604HD	Complete	8913215	916	2931	807.5	482
EOG093604HI	Complete	8085535	2	2244	1007.8	611
EOG093604HK	Complete	8156542	2426	5237	819.6	529
EOG093604HV	Complete	5055435	356	2468	907.5	535
EOG093604IO	Complete	7266871	11	1822	676.9	423
EOG093604JQ	Complete	6598776	912	3117	1053.2	621
EOG093604JS	Fragmented	2578210	1	3037	671.8	335
EOG093604JV	Fragmented	179033	1	3698	934.5	493
EOG093604K0	Missing
EOG093604KN	Fragmented	10045612	1432	3165	499.6	270
EOG093604LD	Complete	2642462	1	2747	490.3	388
EOG093604LM	Missing
EOG093604MP	Complete	10038190	1	1577	199.5	398
EOG093604MW	Fragmented	6880642	1	3160	556.8	283
EOG093604MY	Missing
EOG093604NO	Complete	10046809	1	5867	1116.3	528
EOG093604OT	Fragmented	5231776	1724	4569	772.5	392
EOG093604P1	Missing
EOG093604P6	Complete	8636905	1	4150	357.5	204
EOG093604PT	Fragmented	4863877	2213	5002	290.5	131
EOG093604PU	Complete	3764072	416	7484	895.2	433
EOG093604QJ	Complete	2439640	1	5693	1010.5	536
EOG093604R2	Fragmented	2226495	1	3401	732.8	506
EOG093604R6	Missing
EOG093604R7	Complete	4281297	1	2314	377.1	235
EOG093604RL	Missing
EOG093604SP	Fragmented	1240256	1176	3323	179.6	90
EOG093604T4	Complete	6373826	356	5796	1043.7	492
EOG093604TP	Fragmented	5647061	1336	2973	326.3	175
EOG093604TS	Complete	10024742	1496	7546	837.7	488
EOG093604U7	Fragmented	6829746	1	1868	196.8	154
EOG093604UF	Missing
EOG093604V6	Complete	8886220	158	2204	777.0	505
EOG093604VR	Complete	8533306	1024	5504	390.6	475
EOG093604W6	Missing
EOG093604WD	Missing
EOG093604WH	Complete	9990038	3632	5700	981.0	530
EOG093604WU	Complete	10015133	1	3537	303.8	223
EOG093604X5	Complete	10010835	1	1169	205.3	288
EOG093604XX	Fragmented	8949599	1	1282	244.7	195
EOG093604Y6	Missing
EOG093604YC	Complete	4538709	696	3472	787.5	451
EOG093604YI	Missing
EOG093604YO	Fragmented	8996243	748	3052	418.7	248
EOG093604Z0	Complete	1973266	2120	4137	766.6	468
EOG093604ZI	Fragmented	9465060	1	1816	519.3	384
EOG093604ZR	Complete	5961430	174	4327	711.9	619
EOG0936051T	Fragmented	1241131	1	3857	324.8	170
EOG09360525	Fragmented	10051515	1	5941	725.1	341
EOG0936052S	Complete	2497812	767	3749	605.7	389
EOG0936053E	Missing
EOG0936053F	Fragmented	10040911	1	4663	561.0	364
EOG09360541	Complete	2213043	209	2448	1049.5	612
EOG09360548	Missing
EOG0936054G	Complete	10041160	186	2567	965.6	526
EOG09360557	Complete	3207343	1	3228	769.7	358
EOG09360558	Complete	1753493	1	3997	190.6	266
EOG0936055I	Complete	10050480	1	8787	833.2	515
EOG0936055R	Complete	1245841	3297	7984	577.9	591
EOG0936056C	Duplicated	1589734	616	6321	955.4	473
EOG0936056C	Duplicated	8730688	348	6011	964.1	476
EOG0936056J	Missing
EOG0936057B	Fragmented	708120	1	1527	120.1	90
EOG09360595	Complete	9402687	1	2936	669.2	388
EOG0936059C	Fragmented	4382584	698	2728	617.2	326
EOG0936059L	Complete	6312033	1	1895	538.1	344
EOG093605A0	Duplicated	4828021	1	1563	509.6	632
EOG093605A0	Duplicated	684475	66	3888	495.1	580
EOG093605AK	Fragmented	4173380	1	3628	580.2	301
EOG093605BP	Fragmented	2608042	721	2998	498.3	286
EOG093605BU	Complete	2365906	1	2332	949.9	553
EOG093605C3	Complete	7703897	3431	5857	952.8	543
EOG093605CQ	Complete	1151673	806	2717	729.2	480
EOG093605DD	Missing
EOG093605DE	Missing
EOG093605DF	Complete	9995140	514	4711	715.0	618
EOG093605DG	Complete	5966578	288	5487	1017.0	525
EOG093605E3	Complete	5642595	1515	4680	996.5	560
EOG093605E8	Complete	3630563	406	5849	775.9	434
EOG093605E9	Missing
EOG093605FL	Complete	10048453	1041	5191	463.5	420
EOG093605GO	Missing
EOG093605I3	Missing
EOG093605IQ	Fragmented	204467	1940	6018	386.1	211
EOG093605IT	Missing
EOG093605J6	Missing
EOG093605K4	Missing
EOG093605M5	Missing
EOG093605ME	Complete	10052532	1	1923	850.3	466
EOG093605MM	Fragmented	5665257	307	2624	315.5	362
EOG093605MS	Fragmented	3781423	1	1544	393.0	234
EOG093605MY	Complete	5202366	961	3500	1073.5	610
EOG093605NL	Missing
EOG093605OJ	Missing
EOG093605OT	Complete	10050637	7106	12063	842.6	482
EOG093605PB	Complete	542731	1875	6057	873.1	543
EOG093605PH	Missing
EOG093605PR	Complete	4804392	1023	10397	291.7	352
EOG093605PS	Missing
EOG093605QW	Fragmented	8963094	1	811	489.6	244
EOG093605R5	Missing
EOG093605RH	Complete	3201468	1576	4105	897.8	564
EOG093605RL	Fragmented	9684469	753	4716	541.2	276
EOG093605SE	Complete	10005776	1	5387	280.6	370
EOG093605T0	Fragmented	10050466	1	3656	623.0	373
EOG093605TB	Fragmented	59201	668	4906	527.9	323
EOG093605TG	Missing
EOG093605TN	Fragmented	5802765	5921	7271	223.7	119
EOG093605TV	Complete	3286844	954	5676	450.5	310
EOG093605UA	Complete	3498703	356	3050	838.0	499
EOG093605UB	Fragmented	3199269	539	1550	489.6	254
EOG093605UZ	Complete	1465846	1	2614	729.7	408
EOG093605VA	Complete	2605248	376	2680	921.2	582
EOG093605VH	Missing
EOG093605XN	Missing
EOG093605XW	Fragmented	6069448	486	2885	414.7	298
EOG093605Y2	Complete	10009963	2	2488	820.5	491
EOG093605YJ	Missing
EOG093605YX	Fragmented	7071726	15	1700	657.0	385
EOG093605ZP	Missing
EOG09360604	Complete	10044639	3776	5886	628.0	461
EOG09360607	Complete	10052601	2716	5287	904.3	494
EOG0936060Z	Fragmented	9068174	1	4167	258.5	129
EOG0936061C	Complete	4474850	248	2347	683.3	391
EOG0936063C	Complete	10008046	136	2290	879.2	537
EOG09360640	Complete	9992441	764	2957	986.3	507
EOG0936064Q	Complete	8979106	1	3157	746.5	424
EOG0936065V	Missing
EOG0936066R	Fragmented	2858429	1	1637	262.1	153
EOG0936066T	Complete	4121277	1	4397	1067.5	581
EOG0936066Y	Fragmented	6850925	1	3013	405.4	210
EOG09360676	Fragmented	5940330	1	3078	636.0	337
EOG09360677	Fragmented	6588317	1	6504	487.2	288
EOG09360679	Complete	10014683	1	9189	520.4	288
EOG0936067H	Missing
EOG0936068L	Missing
EOG0936068S	Duplicated	3397289	1	663	300.2	184
EOG0936068S	Duplicated	718681	1	1767	291.6	226
EOG0936069Q	Complete	10049236	1842	3237	541.0	296
EOG0936069S	Missing
EOG0936069X	Missing
EOG093606A7	Fragmented	9088858	1325	4208	636.6	305
EOG093606AC	Complete	7843897	86	1986	739.7	442
EOG093606C9	Complete	2195990	123	5407	361.7	259
EOG093606CH	Fragmented	5967261	1918	8310	707.0	336
EOG093606CI	Missing
EOG093606CK	Complete	10020405	1	4977	469.0	394
EOG093606D1	Complete	10052784	3912	6867	768.9	439
EOG093606G1	Fragmented	10008917	1001	5883	600.3	291
EOG093606G2	Complete	8894623	1526	3815	872.8	484
EOG093606GA	Fragmented	9356959	876	4497	757.9	427
EOG093606K5	Missing
EOG093606KG	Complete	3165538	1	3897	482.1	295
EOG093606KR	Missing
EOG093606L0	Missing
EOG093606L8	Complete	6630395	1	2047	491.0	398
EOG093606LZ	Complete	1821497	1	2553	557.6	278
EOG093606MV	Complete	7056878	1	2427	518.2	281
EOG093606MY	Fragmented	3484549	1	3656	313.3	200
EOG093606N3	Duplicated	2991582	106	2924	840.7	434
EOG093606N3	Duplicated	3544790	676	3184	774.9	434
EOG093606NA	Missing
EOG093606ND	Fragmented	3482567	1	1161	217.6	109
EOG093606NL	Complete	4815002	1	5589	745.6	415
EOG093606O6	Fragmented	10034200	6	1052	636.0	312
EOG093606O8	Missing
EOG093606O9	Complete	9925874	1898	9027	952.5	472
EOG093606OC	Fragmented	5418679	1	4771	764.0	455
EOG093606Q8	Missing
EOG093606QR	Fragmented	589989	1376	2608	683.9	399
EOG093606RM	Missing
EOG093606RP	Missing
EOG093606S1	Complete	10048034	1	3816	575.1	366
EOG093606ST	Missing
EOG093606SW	Missing
EOG093606T7	Missing
EOG093606UJ	Complete	10035143	1359	4247	620.3	412
EOG093606UT	Complete	718852	2	2432	532.8	292
EOG093606VV	Fragmented	1325532	7356	9241	330.3	172
EOG093606VY	Complete	176424	1	1757	726.9	403
EOG093606W4	Complete	1453273	1077	4547	634.6	501
EOG093606YS	Fragmented	9989238	648	3876	367.8	214
EOG093606ZH	Complete	2819114	158	3941	579.9	360
EOG093606ZK	Complete	39778	1347	3183	718.4	450
EOG0936070D	Fragmented	5725584	1	920	252.5	128
EOG0936070W	Complete	2451480	91	5137	848.6	446
EOG0936071Y	Missing
EOG09360720	Fragmented	6819481	1	5306	521.6	303
EOG09360725	Complete	10049113	1	5542	486.0	342
EOG0936072X	Fragmented	6934098	776	2937	532.2	260
EOG0936072Y	Missing
EOG0936073E	Missing
EOG09360748	Fragmented	4622764	709	3487	319.1	188
EOG0936075Y	Complete	3758542	1	4255	817.6	425
EOG0936076E	Fragmented	3074379	1	4494	483.0	323
EOG0936076T	Complete	10040882	1	6586	757.2	417
EOG0936077B	Complete	10053062	859	9117	666.1	396
EOG0936077I	Complete	10002333	1	6979	638.6	428
EOG09360784	Complete	726644	1956	4003	673.9	439
EOG0936079H	Fragmented	8425944	432	7940	565.4	373
EOG0936079P	Fragmented	756560	3503	4984	320.8	289
EOG093607BZ	Complete	10050202	1	4673	634.1	338
EOG093607D0	Fragmented	2629358	1	3515	488.7	276
EOG093607E0	Complete	10020324	1509	4047	1349.8	745
EOG093607E9	Complete	9999290	2020	5081	800.0	441
EOG093607EA	Missing
EOG093607EB	Complete	4937427	250	7385	993.2	443
EOG093607EE	Complete	2293359	1421	6605	771.0	455
EOG093607FC	Missing
EOG093607FH	Complete	9873222	349	3159	553.0	375
EOG093607FL	Fragmented	4139192	1	3150	550.8	283
EOG093607GQ	Complete	10052594	1	7218	699.0	422
EOG093607HU	Complete	10005291	452	6247	902.4	446
EOG093607HY	Complete	9873160	326	6670	561.7	391
EOG093607I5	Missing
EOG093607I7	Complete	8698219	1	4220	932.0	468
EOG093607J8	Complete	7783735	258	3766	787.4	399
EOG093607KK	Complete	10013411	1186	3327	896.4	515
EOG093607LD	Complete	9987782	66	1750	732.7	437
EOG093607NG	Missing
EOG093607NQ	Complete	9989667	2	1775	502.7	457
EOG093607OL	Missing
EOG093607OO	Missing
EOG093607OT	Complete	5600372	1592	3488	939.3	537
EOG093607OZ	Complete	6897954	1	2710	358.1	249
EOG093607PL	Complete	6531363	936	2749	702.4	439
EOG093607PO	Missing
EOG093607QO	Missing
EOG093607RL	Complete	2524939	326	4457	516.0	385
EOG093607RN	Missing
EOG093607RU	Missing
EOG093607TC	Missing
EOG093607TG	Fragmented	2277400	1	1411	785.0	371
EOG093607TH	Missing
EOG093607U8	Complete	6664626	2634	4157	718.2	436
EOG093607UA	Complete	10039538	14	2508	532.8	274
EOG093607UE	Missing
EOG093607UJ	Missing
EOG093607UO	Complete	9982467	396	8013	778.4	445
EOG093607WA	Complete	3740462	2	2392	453.9	252
EOG093607WN	Missing
EOG093607XJ	Fragmented	9969788	155	1512	398.3	255
EOG093607YA	Missing
EOG093607YB	Fragmented	8356485	3738	6966	483.4	263
EOG093607ZG	Complete	1763845	430	3064	367.6	200
EOG093607ZP	Missing
EOG093607ZT	Complete	10050464	6062	11027	779.8	517
EOG09360803	Complete	2232995	496	2419	671.6	385
EOG09360806	Missing
EOG0936081F	Complete	7932274	1886	3625	699.1	415
EOG09360829	Fragmented	10016158	2722	6683	210.4	169
EOG0936082I	Fragmented	5241674	2356	6936	139.5	97
EOG0936082J	Complete	10046661	1059	2833	612.1	417
EOG0936082K	Missing
EOG0936082Y	Complete	6928403	626	9007	627.9	380
EOG0936083D	Missing
EOG0936083O	Missing
EOG09360843	Complete	5421396	1	2787	527.5	381
EOG0936084P	Complete	1942519	1	1321	554.5	324
EOG0936084R	Complete	3414429	1	1991	837.8	494
EOG0936085E	Complete	596273	628	2361	786.1	418
EOG0936085U	Duplicated	2384959	321	1338	211.3	237
EOG0936085U	Duplicated	7710912	985	2127	231.9	306
EOG0936086V	Complete	9977600	705	6238	837.5	403
EOG0936086W	Complete	4357709	4393	6957	662.8	642
EOG09360877	Complete	8891004	1	3297	523.7	314
EOG0936087S	Missing
EOG0936088K	Complete	6100443	105	2790	725.8	442
EOG0936088P	Missing
EOG093608A7	Complete	8736833	1	8069	606.9	397
EOG093608AK	Missing
EOG093608AS	Fragmented	4250675	1	3317	292.7	222
EOG093608AU	Complete	684475	66	2850	876.4	545
EOG093608AX	Missing
EOG093608B1	Fragmented	2403384	1	4532	425.1	246
EOG093608BO	Fragmented	138510	271	4410	209.1	233
EOG093608CS	Missing
EOG093608FN	Missing
EOG093608GA	Complete	4741018	2968	6447	832.2	424
EOG093608GF	Fragmented	2463980	1	810	440.6	245
EOG093608GT	Missing
EOG093608I9	Complete	3417939	2013	3630	864.1	432
EOG093608IL	Missing
EOG093608JW	Missing
EOG093608K2	Complete	10048003	1743	5174	719.4	379
EOG093608KQ	Missing
EOG093608LD	Missing
EOG093608NO	Fragmented	10030958	2566	3558	473.0	235
EOG093608OZ	Missing
EOG093608P1	Complete	1701273	1	4544	566.5	298
EOG093608PC	Missing
EOG093608PU	Fragmented	10032684	1	7937	312.9	219
EOG093608R5	Missing
EOG093608SZ	Fragmented	7198680	1	1674	467.2	329
EOG093608T4	Complete	736216	2	3090	591.4	394
EOG093608V7	Missing
EOG093608VJ	Missing
