PF03489	Saposin-like type B, region 2
PS51767	Peptidase family A1 domain profile.
PS50015	Saposin B type domain profile.
PF01554	MatE
PF01554	MatE
TIGR00797	matE: MATE efflux family protein
PF02223	Thymidylate kinase
TIGR00041	DTMP_kinase: dTMP kinase
PF03029	Conserved hypothetical ATP binding protein
PF03368	Dicer dimerisation domain
PS50011	Protein kinase domain profile.
PF00069	Protein kinase domain
PF00646	F-box domain
PF08268	F-box associated domain
TIGR01640	F_box_assoc_1: F-box protein interaction domain
PS50181	F-box domain profile.
PF01501	Glycosyl transferase family 8
PF01501	Glycosyl transferase family 8
PR00404	MADS domain signature
PR00404	MADS domain signature
PR00404	MADS domain signature
PS50066	MADS-box domain profile.
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF05705	Eukaryotic protein of unknown function (DUF829)
PF03514	GRAS domain family
PS50985	GRAS family profile.
PF04116	Fatty acid hydroxylase superfamily
PF06127	Protein of unknown function (DUF962)
PF07541	Eukaryotic translation initiation factor 2 alpha subunit
PF00575	S1 RNA binding domain
PS50126	S1 domain profile.
PF02146	Sir2 family
PS50305	Sirtuin catalytic domain profile.
PS51294	Myb-type HTH DNA-binding domain profile.
PS51294	Myb-type HTH DNA-binding domain profile.
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PS51363	W2 domain profile.
PF00132	Bacterial transferase hexapeptide (six repeats)
PF05687	BES1/BZR1 plant transcription factor, N-terminal
PR00842	Plant beta-amylase signature
PR00842	Plant beta-amylase signature
PR00842	Plant beta-amylase signature
PR00842	Plant beta-amylase signature
PF01373	Glycosyl hydrolase family 14
PR00750	Beta-amylase (glycosyl hydrolase family 14) signature
PR00750	Beta-amylase (glycosyl hydrolase family 14) signature
PR00750	Beta-amylase (glycosyl hydrolase family 14) signature
PR00750	Beta-amylase (glycosyl hydrolase family 14) signature
PR00750	Beta-amylase (glycosyl hydrolase family 14) signature
PR00750	Beta-amylase (glycosyl hydrolase family 14) signature
PR00750	Beta-amylase (glycosyl hydrolase family 14) signature
PR00750	Beta-amylase (glycosyl hydrolase family 14) signature
PR00750	Beta-amylase (glycosyl hydrolase family 14) signature
PS51746	PPM-type phosphatase domain profile.
PF00481	Protein phosphatase 2C
PF04885	Stigma-specific protein, Stig1
PF02268	Transcription initiation factor IIA, gamma subunit, helical domain
PF02751	Transcription initiation factor IIA, gamma subunit
PS50089	Zinc finger RING-type profile.
PF13639	Ring finger domain
TIGR00323	eIF-6: putative translation initiation factor eIF-6
PF01912	eIF-6 family
PF14368	Probable lipid transfer
PF13639	Ring finger domain
PS50089	Zinc finger RING-type profile.
PF00332	Glycosyl hydrolases family 17
PR00990	Ribokinase signature
PR00990	Ribokinase signature
PR00990	Ribokinase signature
PF00294	pfkB family carbohydrate kinase
PF03140	Plant protein of unknown function
PF08568	Uncharacterised protein family, YAP/Alf4/glomulin
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF01535	PPR repeat
PF01535	PPR repeat
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF12854	PPR repeat
PF12854	PPR repeat
PS51375	Pentatricopeptide (PPR) repeat profile.
PF13812	Pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS50102	Eukaryotic RNA Recognition Motif (RRM) profile.
PF13041	PPR repeat family
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF05910	Plant protein of unknown function (DUF868)
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF01535	PPR repeat
PF01535	PPR repeat
PF13920	Zinc finger, C3HC4 type (RING finger)
PS50089	Zinc finger RING-type profile.
PF04825	N terminus of Rad21 / Rec8 like protein
PS50404	Soluble glutathione S-transferase N-terminal domain profile.
PS50405	Soluble glutathione S-transferase C-terminal domain profile.
PF02798	Glutathione S-transferase, N-terminal domain
PF13410	Glutathione S-transferase, C-terminal domain
PS51375	Pentatricopeptide (PPR) repeat profile.
PF13812	Pentatricopeptide repeat domain
PS51375	Pentatricopeptide (PPR) repeat profile.
PF17177	Pentacotripeptide-repeat region of PRORP
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
PS51375	Pentatricopeptide (PPR) repeat profile.
PF01504	Phosphatidylinositol-4-phosphate 5-Kinase
PS51455	Phosphatidylinositol phosphate kinase (PIPK) domain profile.
PS50082	Trp-Asp (WD) repeats profile.
PS50082	Trp-Asp (WD) repeats profile.
PS50294	Trp-Asp (WD) repeats circular profile.
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PS51032	AP2/ERF domain profile.
PS51032	AP2/ERF domain profile.
PF00847	AP2 domain
PF00847	AP2 domain
PR00367	Ethylene responsive element binding protein signature
PR00367	Ethylene responsive element binding protein signature
PF12251	snRNA-activating protein of 50kDa MW C terminal
PS50076	dnaJ domain profile.
PR00625	DnaJ domain signature
PR00625	DnaJ domain signature
PR00625	DnaJ domain signature
PF00226	DnaJ domain
PF00226	DnaJ domain
PR00625	DnaJ domain signature
PR00625	DnaJ domain signature
PR00625	DnaJ domain signature
PS50076	dnaJ domain profile.
PF12171	Zinc-finger double-stranded RNA-binding
PF00743	Flavin-binding monooxygenase-like
PF04043	Plant invertase/pectin methylesterase inhibitor
PF13246	Cation transport ATPase (P-type)
TIGR01614	PME_inhib: pectinesterase inhibitor domain
PF00122	E1-E2 ATPase
TIGR01494	ATPase_P-type: HAD ATPase, P-type, family IC
TIGR01494	ATPase_P-type: HAD ATPase, P-type, family IC
TIGR01494	ATPase_P-type: HAD ATPase, P-type, family IC
TIGR01494	ATPase_P-type: HAD ATPase, P-type, family IC
PF12515	Ca2+-ATPase N terminal autoinhibitory domain
PR00119	P-type cation-transporting ATPase superfamily signature
PR00119	P-type cation-transporting ATPase superfamily signature
PR00119	P-type cation-transporting ATPase superfamily signature
PR00119	P-type cation-transporting ATPase superfamily signature
PR00119	P-type cation-transporting ATPase superfamily signature
PR00119	P-type cation-transporting ATPase superfamily signature
TIGR01517	ATPase-IIB_Ca: calcium-translocating P-type ATPase, PMCA-type
PF00690	Cation transporter/ATPase, N-terminus
PR00120	H+-transporting ATPase (proton pump) signature
PR00120	H+-transporting ATPase (proton pump) signature
PR00120	H+-transporting ATPase (proton pump) signature
PF00689	Cation transporting ATPase, C-terminus
PF03134	TB2/DP1, HVA22 family
PF06972	Protein of unknown function (DUF1296)
PF07651	ANTH domain
PS50942	ENTH domain profile.
PF13837	Myb/SANT-like DNA-binding domain
PF13837	Myb/SANT-like DNA-binding domain
PS50090	Myb-like domain profile.
PS50090	Myb-like domain profile.
PF15699	NPR1 interacting
PS51032	AP2/ERF domain profile.
PF00847	AP2 domain
PR00367	Ethylene responsive element binding protein signature
PR00367	Ethylene responsive element binding protein signature
PF01535	PPR repeat
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
PF13041	PPR repeat family
PF13041	PPR repeat family
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF08372	Plant phosphoribosyltransferase C-terminal
PS50004	C2 domain profile.
PS50004	C2 domain profile.
PS50004	C2 domain profile.
PF00168	C2 domain
PF00168	C2 domain
PF00168	C2 domain
PF00168	C2 domain
PS50004	C2 domain profile.
PF13450	NAD(P)-binding Rossmann-like domain
PF02229	Transcriptional Coactivator p15 (PC4)
PF08766	DEK C terminal domain
PS51367	Thaumatin family profile.
PF00314	Thaumatin family
PR00347	Pathogenesis-related protein signature
PR00347	Pathogenesis-related protein signature
PR00347	Pathogenesis-related protein signature
PR00347	Pathogenesis-related protein signature
PF00656	Caspase domain
PF04051	Transport protein particle (TRAPP) component
PF01331	mRNA capping enzyme, catalytic domain
PF03919	mRNA capping enzyme, C-terminal domain
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF13041	PPR repeat family
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
TIGR00756	PPR: pentatricopeptide repeat domain
PF00931	NB-ARC domain
PR00364	Disease resistance protein signature
PR00364	Disease resistance protein signature
PR00364	Disease resistance protein signature
PR00364	Disease resistance protein signature
PF11744	Aluminium activated malate transporter
PF11744	Aluminium activated malate transporter
PS50089	Zinc finger RING-type profile.
PF13920	Zinc finger, C3HC4 type (RING finger)
PF01439	Metallothionein
PF05479	Photosystem I reaction centre subunit N (PSAN or PSI-N)
PR00131	Glycosyl hydrolase family 1 signature
PR00131	Glycosyl hydrolase family 1 signature
PR00131	Glycosyl hydrolase family 1 signature
PR00131	Glycosyl hydrolase family 1 signature
PR00131	Glycosyl hydrolase family 1 signature
PF00232	Glycosyl hydrolase family 1
PF04759	Protein of unknown function, DUF617
TIGR01570	A_thal_3588: uncharacterized plant-specific domain TIGR01570
PS50811	WRKY domain profile.
PF03106	WRKY DNA -binding domain
PS50893	ATP-binding cassette, ABC transporter-type domain profile.
PF00005	ABC transporter
PF02536	mTERF
PF03547	Membrane transport protein
PF03547	Membrane transport protein
TIGR00946	2a69: auxin efflux carrier
PS50011	Protein kinase domain profile.
PF00069	Protein kinase domain
PF00628	PHD-finger
PF16135	Tify domain binding domain
PS50016	Zinc finger PHD-type profile.
PF01061	ABC-2 type transporter
PF07690	Major Facilitator Superfamily
PS50850	Major facilitator superfamily (MFS) profile.
PF00652	Ricin-type beta-trefoil lectin domain
PF00150	Cellulase (glycosyl hydrolase family 5)
PS50231	Lectin domain of ricin B chain profile.
PF00847	AP2 domain
PR00367	Ethylene responsive element binding protein signature
PR00367	Ethylene responsive element binding protein signature
PS51032	AP2/ERF domain profile.
PF00010	Helix-loop-helix DNA-binding domain
PS50888	Myc-type, basic helix-loop-helix (bHLH) domain profile.
PF16213	Dimerisation and cyclophilin-binding domain of Mon2
PS51808	Coiled coil-helix-coiled coil-helix (CHCH) domain profile.
PS51808	Coiled coil-helix-coiled coil-helix (CHCH) domain profile.
PF06747	CHCH domain
PF01094	Receptor family ligand binding region
PR01176	Metabotropic gamma-aminobutyric acid type B receptor signature
PR01176	Metabotropic gamma-aminobutyric acid type B receptor signature
PR01176	Metabotropic gamma-aminobutyric acid type B receptor signature
PR01176	Metabotropic gamma-aminobutyric acid type B receptor signature
PF00497	Bacterial extracellular solute-binding proteins, family 3
PS50011	Protein kinase domain profile.
PF00069	Protein kinase domain
PS50948	PAN/Apple domain profile.
PF08276	PAN-like domain
PS50927	Bulb-type lectin domain profile.
PF01453	D-mannose binding lectin
PF00954	S-locus glycoprotein domain
PS51746	PPM-type phosphatase domain profile.
PF00481	Protein phosphatase 2C
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF00125	Core histone H2A/H2B/H3/H4
PR00622	Histone H3 signature
PR00622	Histone H3 signature
PR00622	Histone H3 signature
PR00622	Histone H3 signature
PR00622	Histone H3 signature
PR00622	Histone H3 signature
PR00622	Histone H3 signature
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF13041	PPR repeat family
PF13041	PPR repeat family
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF04640	PLATZ transcription factor
PF02797	Chalcone and stilbene synthases, C-terminal domain
PF00195	Chalcone and stilbene synthases, N-terminal domain
PF00067	Cytochrome P450
PF00890	FAD binding domain
PF06814	Lung seven transmembrane receptor
PF02458	Transferase family
PS50235	Ubiquitin specific protease (USP) domain profile.
PF04765	Protein of unknown function (DUF616)
TIGR00861	MIP: MIP family channel proteins
PF00230	Major intrinsic protein
PR00783	Major intrinsic protein family signature
PR00783	Major intrinsic protein family signature
PR00783	Major intrinsic protein family signature
PR00783	Major intrinsic protein family signature
PR00783	Major intrinsic protein family signature
PR00783	Major intrinsic protein family signature
PF13966	zinc-binding in reverse transcriptase
PF00005	ABC transporter
PS50893	ATP-binding cassette, ABC transporter-type domain profile.
PF10250	GDP-fucose protein O-fucosyltransferase
PF10998	Protein of unknown function (DUF2838)
TIGR01640	F_box_assoc_1: F-box protein interaction domain
PF00544	Pectate lyase
PR00807	Pollen allergen Amb family signature
PR00807	Pollen allergen Amb family signature
PR00807	Pollen allergen Amb family signature
PR00807	Pollen allergen Amb family signature
PR00807	Pollen allergen Amb family signature
PR00807	Pollen allergen Amb family signature
PR00807	Pollen allergen Amb family signature
PR00807	Pollen allergen Amb family signature
PF04431	Pectate lyase, N terminus
PF00082	Subtilase family
PF02225	PA domain
PS51892	Serine proteases, subtilase domain profile.
PF17766	Fibronectin type-III domain
PS51140	CUE domain profile.
PF02845	CUE domain
PF01597	Glycine cleavage H-protein
PS50968	Biotinyl/lipoyl domain profile.
TIGR00527	gcvH: glycine cleavage system H protein
PS50982	Methyl-CpG-binding domain (MBD) profile.
PF01429	Methyl-CpG binding domain
PF01918	Alba
PF03083	Sugar efflux transporter for intercellular exchange
PF03083	Sugar efflux transporter for intercellular exchange
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PS51294	Myb-type HTH DNA-binding domain profile.
PS51294	Myb-type HTH DNA-binding domain profile.
PF03478	Protein of unknown function (DUF295)
PF00646	F-box domain
TIGR01484	HAD-SF-IIB: HAD hydrolase, family IIB
PF05116	Sucrose-6F-phosphate phosphohydrolase
PF08472	Sucrose-6-phosphate phosphohydrolase C-terminal
TIGR01482	SPP-subfamily: sucrose-phosphate phosphatase subfamily
TIGR01485	SPP_plant-cyano: sucrose phosphatase
PF00010	Helix-loop-helix DNA-binding domain
PS50888	Myc-type, basic helix-loop-helix (bHLH) domain profile.
PF14215	bHLH-MYC and R2R3-MYB transcription factors N-terminal
PF10604	Polyketide cyclase / dehydrase and lipid transport
TIGR00685	T6PP: trehalose-phosphatase
PF02358	Trehalose-phosphatase
TIGR01484	HAD-SF-IIB: HAD hydrolase, family IIB
PF00982	Glycosyltransferase family 20
PF01490	Transmembrane amino acid transporter protein
PS50176	Armadillo/plakoglobin ARM repeat profile.
PF01749	Importin beta binding domain
PS50176	Armadillo/plakoglobin ARM repeat profile.
PS50176	Armadillo/plakoglobin ARM repeat profile.
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF16186	Atypical Arm repeat
PS50176	Armadillo/plakoglobin ARM repeat profile.
PS51214	IBB domain profile.
PR00404	MADS domain signature
PR00404	MADS domain signature
PR00404	MADS domain signature
PF01486	K-box region
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PS50066	MADS-box domain profile.
PS51297	K-box domain profile.
PF04646	Protein of unknown function, DUF604
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PR01228	Eggshell protein signature
PR01228	Eggshell protein signature
PR01228	Eggshell protein signature
PR01228	Eggshell protein signature
PS50102	Eukaryotic RNA Recognition Motif (RRM) profile.
PF08613	Cyclin
PF02201	SWIB/MDM2 domain
PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase
PS50059	FKBP-type peptidyl-prolyl cis-trans isomerase domain profile.
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PS50102	Eukaryotic RNA Recognition Motif (RRM) profile.
PS50102	Eukaryotic RNA Recognition Motif (RRM) profile.
PS50102	Eukaryotic RNA Recognition Motif (RRM) profile.
PF06697	Protein of unknown function (DUF1191)
PF04081	DNA polymerase delta, subunit 4
PF11891	Protein RETICULATA-related
PF05856	ARP2/3 complex 20 kDa subunit (ARPC4)
PF06232	Embryo-specific protein 3, (ATS3)
PF04857	CAF1 family ribonuclease
PF04857	CAF1 family ribonuclease
PF00069	Protein kinase domain
PS50011	Protein kinase domain profile.
PF13855	Leucine rich repeat
PF00514	Armadillo/beta-catenin-like repeat
PF00514	Armadillo/beta-catenin-like repeat
PF02792	Mago nashi protein
PF01370	NAD dependent epimerase/dehydratase family
PF13181	Tetratricopeptide repeat
TIGR02189	GlrX-like_plant: glutaredoxin-like family
PS51354	Glutaredoxin domain profile.
PF00462	Glutaredoxin
PR00160	Glutaredoxin signature
PR00160	Glutaredoxin signature
PR00160	Glutaredoxin signature
PF03357	Snf7
PF03514	GRAS domain family
PS50985	GRAS family profile.
PF14309	Domain of unknown function (DUF4378)
PF00010	Helix-loop-helix DNA-binding domain
PS50888	Myc-type, basic helix-loop-helix (bHLH) domain profile.
PF16114	ATP citrate lyase citrate-binding
PF08245	Mur ligase middle domain
TIGR01499	folC: bifunctional protein FolC
PF14290	Domain of unknown function (DUF4370)
PF03514	GRAS domain family
PS50985	GRAS family profile.
PF00657	GDSL-like Lipase/Acylhydrolase
PS50014	Bromodomain profile.
PF00439	Bromodomain
PS50280	SET domain profile.
PS51215	AWS domain profile.
PF00856	SET domain
PF17907	AWS domain
PS50868	Post-SET domain profile.
PF07343	Protein of unknown function (DUF1475)
PF00646	F-box domain
PR01573	Tubby superfamily signature
PR01573	Tubby superfamily signature
PR01573	Tubby superfamily signature
PR01573	Tubby superfamily signature
PR01573	Tubby superfamily signature
PR01573	Tubby superfamily signature
PR01573	Tubby superfamily signature
PF01167	Tub family
PF00782	Dual specificity phosphatase, catalytic domain
TIGR02008	fdx_plant: ferredoxin [2Fe-2S]
PS50056	Tyrosine specific protein phosphatases family profile.
PF00111	2Fe-2S iron-sulfur cluster binding domain
PS51085	2Fe-2S ferredoxin-type iron-sulfur binding domain profile.
PF08569	Mo25-like
PF00022	Actin
PR00190	Actin signature
PR00190	Actin signature
PR00190	Actin signature
PR00190	Actin signature
PR00190	Actin signature
PR00190	Actin signature
PS51471	Fe(2+) 2-oxoglutarate dioxygenase domain profile.
PF03171	2OG-Fe(II) oxygenase superfamily
PF14226	non-haem dioxygenase in morphine synthesis N-terminal
PF10890	Cytochrome b-c1 complex subunit 8
PF03030	Inorganic H+ pyrophosphatase
PF07500	Transcription factor S-II (TFIIS), central domain
PF07744	SPOC domain
PS51321	TFIIS central domain profile.
PF01694	Rhomboid family
PF04857	CAF1 family ribonuclease
PF04857	CAF1 family ribonuclease
PF01496	V-type ATPase 116kDa subunit family
PR01182	Ornithine decarboxylase signature
PR01182	Ornithine decarboxylase signature
PF02784	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
PF03656	Pam16
PF16035	Chalcone isomerase like
PF16135	Tify domain binding domain
PF00230	Major intrinsic protein
PR00783	Major intrinsic protein family signature
PR00783	Major intrinsic protein family signature
PR00783	Major intrinsic protein family signature
PR00783	Major intrinsic protein family signature
PF02812	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain
PF00670	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
PF05221	S-adenosyl-L-homocysteine hydrolase
TIGR00936	ahcY: adenosylhomocysteinase
TIGR01640	F_box_assoc_1: F-box protein interaction domain
TIGR01640	F_box_assoc_1: F-box protein interaction domain
PF08268	F-box associated domain
PF03244	Photosystem I reaction centre subunit VI
PF01490	Transmembrane amino acid transporter protein
PF03009	Glycerophosphoryl diester phosphodiesterase family
PS51704	GP-PDE domain profile.
PF04628	Sedlin, N-terminal conserved region
PF10250	GDP-fucose protein O-fucosyltransferase
PF05056	Protein of unknown function (DUF674)
PF07977	FabA-like domain
TIGR01750	fabZ: beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ
PF00501	AMP-binding enzyme
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
TIGR00756	PPR: pentatricopeptide repeat domain
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PS51375	Pentatricopeptide (PPR) repeat profile.
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
PS51375	Pentatricopeptide (PPR) repeat profile.
TIGR01557	myb_SHAQKYF: myb-like DNA-binding domain, SHAQKYF class
PS51294	Myb-type HTH DNA-binding domain profile.
PF00249	Myb-like DNA-binding domain
PF08513	LisH
PF10607	CTLH/CRA C-terminal to LisH motif domain
PS50897	C-terminal to LisH (CTLH) motif profile.
PS50896	LIS1 homology (LisH) motif profile.
PF00407	Pathogenesis-related protein Bet v 1 family
PF00861	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
PF00225	Kinesin motor domain
PS50067	Kinesin motor domain profile.
PF04438	HIT zinc finger
PS51083	Zinc finger HIT-type profile.
PF04674	Phosphate-induced protein 1 conserved region
TIGR01571	A_thal_Cys_rich: uncharacterized Cys-rich domain
