IPR004316	SWEET sugar transporter
IPR004316	SWEET sugar transporter
IPR003690	Transcription termination factor, mitochondrial/chloroplastic
IPR005174	Domain unknown function DUF295
IPR001810	F-box domain
IPR006380	Sucrose-phosphatase-like, N-terminal
IPR013679	Sucrose-phosphatase, C-terminal
IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
IPR025610	Transcription factor MYC/MYB N-terminal
IPR006458	Ovate  protein family, C-terminal
IPR017443	Ribulose bisphosphate carboxylase, large subunit, ferrodoxin-like N-terminal
IPR002934	Polymerase, nucleotidyl transferase domain
IPR025558	Domain of unknown function DUF4283
IPR001830	Glycosyl transferase, family 20
IPR003337	Trehalose-phosphatase
IPR013057	Amino acid transporter, transmembrane domain
IPR002652	Importin-alpha, importin-beta-binding domain
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR032413	Atypical Arm repeat
IPR006740	Protein of unknown function DUF604
IPR000504	RNA recognition motif domain
IPR000569	HECT domain
IPR013922	Cyclin PHO80-like
IPR000719	Protein kinase domain
IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain
IPR000504	RNA recognition motif domain
IPR000504	RNA recognition motif domain
IPR000504	RNA recognition motif domain
IPR008507	Protein of unknown function DUF789
IPR008507	Protein of unknown function DUF789
IPR010605	Protein of unknown function DUF1191
IPR000007	Tubby, C-terminal
IPR007218	DNA polymerase delta, subunit 4

IPR002652	Importin-alpha, importin-beta-binding domain
IPR032413	Atypical Arm repeat
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR000225	Armadillo
IPR008384	Actin-related protein 2/3 complex subunit 4
IPR010417	Embryo-specific ATS3
IPR006941	Ribonuclease CAF1
IPR006941	Ribonuclease CAF1
IPR001611	Leucine-rich repeat
IPR000719	Protein kinase domain
IPR004908	ATPase, V1 complex, subunit H
IPR004023	Mago nashi protein
IPR001509	NAD-dependent epimerase/dehydratase
IPR019734	Tetratricopeptide repeat
IPR002109	Glutaredoxin
IPR005024	Snf7 family
IPR006137	NADH:ubiquinone oxidoreductase-like, 20kDa subunit
IPR005202	Transcription factor GRAS
IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
IPR000330	SNF2-related, N-terminal domain
IPR025397	Protein of unknown function DUF4370
IPR005202	Transcription factor GRAS
IPR001087	GDSL lipase/esterase
IPR013216	Methyltransferase type 11
IPR001487	Bromodomain
IPR012951	Berberine/berberine-like
IPR006094	FAD linked oxidase, N-terminal
IPR001619	Sec1-like protein
IPR001330	PFTB repeat
IPR001330	PFTB repeat
IPR001330	PFTB repeat
IPR009943	Protein of unknown function DUF1475
IPR001810	F-box domain
IPR000007	Tubby, C-terminal
IPR013878	Mo25-like
IPR004000	Actin family
IPR005135	Endonuclease/exonuclease/phosphatase
IPR005123	Oxoglutarate/iron-dependent dioxygenase
IPR026992	Non-haem dioxygenase N-terminal domain
IPR020101	Cytochrome b-c1 complex subunit 8, plants
IPR004131	Pyrophosphate-energised proton pump
IPR012921	Spen paralogue and orthologue SPOC, C-terminal
IPR003618	Transcription elongation factor S-II, central domain
IPR022764	Peptidase S54, rhomboid domain
IPR006941	Ribonuclease CAF1
IPR006941	Ribonuclease CAF1
IPR002490	V-type  ATPase, V0 complex, 116kDa subunit family
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
IPR000719	Protein kinase domain
IPR016087	Chalcone isomerase
IPR006740	Protein of unknown function DUF604
IPR032816	SNARE associated Golgi protein
IPR013057	Amino acid transporter, transmembrane domain
IPR030395	Glycerophosphodiester phosphodiesterase domain
IPR006722	Trafficking protein particle complex subunit 2
IPR019378	GDP-fucose protein O-fucosyltransferase
IPR013114	Beta-hydroxydecanoyl thiol ester dehydrase, FabA/FabZ
IPR002591	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase
IPR017852	GPI ethanolamine phosphate transferase 1, C-terminal
IPR000873	AMP-dependent synthetase/ligase
IPR000043	Adenosylhomocysteinase-like
IPR004853	Sugar phosphate transporter domain
IPR004853	Sugar phosphate transporter domain
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR001005	SANT/Myb domain
IPR006594	LIS1 homology motif
IPR024964	CTLH/CRA C-terminal to LisH motif domain
IPR000916	Bet v I/Major latex protein
IPR007125	Histone H2A/H2B/H3
IPR005484	Ribosomal protein L18
IPR006461	PLAC8 motif-containing protein
IPR002641	Patatin-like phospholipase domain
IPR021771	Triacylglycerol lipase
IPR008521	Magnesium transporter NIPA
IPR003440	Glycosyl transferase, family 48
IPR003440	Glycosyl transferase, family 48
IPR003440	Glycosyl transferase, family 48
IPR003440	Glycosyl transferase, family 48
IPR001356	Homeobox domain
IPR002699	ATPase, V1 complex, subunit D
IPR002699	ATPase, V1 complex, subunit D
IPR006968	Root UVB sensitive family
IPR001087	GDSL lipase/esterase
IPR003439	ABC transporter-like
IPR013525	ABC-2 type transporter
IPR004837	Sodium/calcium exchanger membrane region
IPR004837	Sodium/calcium exchanger membrane region
IPR018108	Mitochondrial substrate/solute carrier
IPR018108	Mitochondrial substrate/solute carrier
IPR018108	Mitochondrial substrate/solute carrier
IPR001611	Leucine-rich repeat
IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
IPR001611	Leucine-rich repeat
IPR018545	Btz domain
IPR006011	Syntaxin, N-terminal domain
IPR001087	GDSL lipase/esterase
IPR024788	Malectin-like domain
IPR005018	DOMON domain
IPR019358	NEMP family
IPR011108	Zn-dependent metallo-hydrolase, RNA specificity domain

IPR001279	Metallo-beta-lactamase
IPR013562	tRNA(Met) cytidine acetyltransferase TmcA, N-terminal
IPR007807	Helicase domain
IPR000182	GNAT domain
IPR010410	Protein of unknown function DUF1005
IPR001128	Cytochrome P450
IPR007233	Trafficking protein particle complex subunit
IPR006671	Cyclin, N-terminal
IPR004367	Cyclin, C-terminal domain
IPR011707	Multicopper oxidase, type 3
IPR011706	Multicopper oxidase, type 2
IPR001117	Multicopper oxidase, type 1
IPR002912	ACT domain
IPR002912	ACT domain
IPR002912	ACT domain
IPR016071	Staphylococcal nuclease (SNase-like), OB-fold
IPR001128	Cytochrome P450
IPR029314	FANCI solenoid 4 domain
IPR029308	FANCI solenoid 1 domain
IPR029312	FANCI helical domain 2
IPR029315	FANCI solenoid 2 domain
IPR019135	Polycomb protein, VEFS-Box

IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR000719	Protein kinase domain
IPR010658	Nodulin-like
IPR001135	NADH-quinone oxidoreductase, subunit D
IPR004226	Tubulin binding cofactor A
IPR002495	Glycosyl transferase, family 8
IPR002562	3'-5' exonuclease domain
IPR007482	Protein-tyrosine phosphatase-like, PTPLA
IPR001005	SANT/Myb domain
IPR005818	Linker histone H1/H5, domain H15
IPR013221	Mur ligase, central
IPR010402	CCT domain
IPR001236	Lactate/malate dehydrogenase, N-terminal
IPR022383	Lactate/malate dehydrogenase, C-terminal
IPR001611	Leucine-rich repeat
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
IPR000719	Protein kinase domain
IPR001128	Cytochrome P450
IPR021099	Plant organelle RNA recognition domain
IPR021099	Plant organelle RNA recognition domain
IPR001810	F-box domain
IPR005324	Ribosomal protein S5, C-terminal
IPR013810	Ribosomal protein S5, N-terminal
IPR001948	Peptidase M18
IPR022203	Protein of unknown function DUF3727
IPR006045	Cupin 1
IPR002528	Multi antimicrobial extrusion protein
IPR002528	Multi antimicrobial extrusion protein
IPR025257	Domain of unknown function DUF4205
IPR000863	Sulfotransferase domain
IPR017887	Transcription factor TCP subgroup
IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase
IPR000719	Protein kinase domain
IPR027370	RING-type zinc-finger, LisH dimerisation motif
IPR013121	Ferric reductase, NAD binding domain
IPR005828	Major facilitator,  sugar transporter-like
IPR000719	Protein kinase domain
IPR003851	Zinc finger, Dof-type
IPR039512	RCHY1, zinc-ribbon
IPR001841	Zinc finger, RING-type
IPR008913	Zinc finger, CHY-type
IPR012312	Haemerythrin-like
IPR012312	Haemerythrin-like
IPR012312	Haemerythrin-like
IPR006115	6-phosphogluconate dehydrogenase, NADP-binding
IPR006114	6-phosphogluconate dehydrogenase, C-terminal
IPR001810	F-box domain
IPR026937	Strawberry notch, helicase C domain
IPR005512	PRONE domain
IPR015063	USP8 dimerisation domain
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR032867	DYW domain
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR010402	CCT domain
IPR001789	Signal transduction response regulator, receiver domain


IPR010658	Nodulin-like
IPR006768	Cwf19-like, C-terminal domain-1
IPR006767	Cwf19-like protein, C-terminal domain-2
IPR009009	RlpA-like protein, double-psi beta-barrel domain
IPR007117	Expansin, cellulose-binding-like domain
IPR005123	Oxoglutarate/iron-dependent dioxygenase
IPR013176	Vacuolar fusion protein Ccz1
IPR000679	Zinc finger, GATA-type
IPR010399	Tify domain
IPR010402	CCT domain
IPR003180	Methylpurine-DNA glycosylase
IPR004108	Iron hydrogenase, large subunit, C-terminal

IPR032630	P-type ATPase, C-terminal
IPR013525	ABC-2 type transporter
IPR003439	ABC transporter-like
IPR013892	Cytochrome c oxidase biogenesis protein Cmc1-like
IPR013894	RecQ mediated genome instability protein, N-terminal
IPR000315	B-box-type zinc finger
IPR000073	Alpha/beta hydrolase fold-1
IPR007770	Protein DMP
IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
IPR001727	Gdt1 family
IPR001727	Gdt1 family
IPR020616	Thiolase, N-terminal
IPR020617	Thiolase, C-terminal
IPR026057	PC-Esterase
IPR025846	PMR5 N-terminal domain
IPR004864	Late embryogenesis abundant protein, LEA_2 subgroup
IPR015802	Copper amine oxidase, N3-terminal
IPR015800	Copper amine oxidase, N2-terminal
IPR015798	Copper amine oxidase, catalytic domain
IPR015798	Copper amine oxidase, catalytic domain
IPR012881	Protein of unknown function DUF1685
IPR039187	Strawberry notch, AAA domain
IPR003406	Glycosyl transferase, family 14
IPR003340	B3 DNA binding domain
IPR003340	B3 DNA binding domain
IPR000504	RNA recognition motif domain
IPR000571	Zinc finger, CCCH-type
IPR013215	Cobalamin-independent methionine synthase MetE, N-terminal
IPR002629	Cobalamin-independent methionine synthase MetE, C-terminal/archaeal
IPR002495	Glycosyl transferase, family 8
IPR005123	Oxoglutarate/iron-dependent dioxygenase
IPR026992	Non-haem dioxygenase N-terminal domain
IPR001220	Legume lectin domain
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
IPR000719	Protein kinase domain
IPR001471	AP2/ERF domain
IPR002121	HRDC domain
IPR029491	Helicase Helix-turn-helix domain
IPR000253	Forkhead-associated (FHA) domain
IPR006121	Heavy metal-associated domain, HMA
IPR002241	Glycoside hydrolase, family 27
IPR041233	Alpha galactosidase, C-terminal beta sandwich domain
IPR006895	Zinc finger, Sec23/Sec24-type
IPR019273	Lunapark domain
IPR006896	Sec23/Sec24, trunk domain
IPR016040	NAD(P)-binding domain
IPR022740	Polyphenol oxidase, C-terminal
IPR002379	V-ATPase proteolipid subunit C-like domain
IPR002379	V-ATPase proteolipid subunit C-like domain
IPR001480	Bulb-type lectin domain
IPR021820	S-locus receptor kinase, C-terminal
IPR003609	PAN/Apple domain
IPR000858	S-locus glycoprotein domain
IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
IPR006153	Cation/H+ exchanger
IPR015410	Domain of unknown function DUF1985
IPR003439	ABC transporter-like
IPR011527	ABC transporter type 1, transmembrane domain
IPR003439	ABC transporter-like
IPR006527	F-box associated domain, type 1
IPR011706	Multicopper oxidase, type 2
IPR011707	Multicopper oxidase, type 3
IPR001117	Multicopper oxidase, type 1
IPR009769	Protein ENHANCED DISEASE RESISTANCE 2, C-terminal
IPR004320	Protein of unknown function DUF241, plant
IPR001128	Cytochrome P450
IPR001017	Dehydrogenase, E1 component
IPR021135	Phosphoenolpyruvate carboxylase
IPR021135	Phosphoenolpyruvate carboxylase
IPR041118	Rx, N-terminal
IPR005150	Cellulose synthase
IPR023753	FAD/NAD(P)-binding domain
IPR000743	Glycoside hydrolase, family 28
IPR000626	Ubiquitin-like domain
IPR026891	Fibronectin type III-like domain
IPR002772	Glycoside hydrolase family 3 C-terminal domain
IPR000649	Initiation factor 2B-related

IPR004948	Nucleoside-triphosphatase, THEP1 type
IPR009071	High mobility group box domain
IPR000225	Armadillo
IPR000225	Armadillo
IPR007612	LURP-one-related
IPR004161	Translation elongation factor EFTu-like, domain 2
IPR000795	Transcription factor, GTP-binding domain
IPR015256	Translation initiation factor 2, gamma subunit, C-terminal
IPR011124	Zinc finger, CW-type
IPR000330	SNF2-related, N-terminal domain
IPR002110	Ankyrin repeat
IPR020683	Ankyrin repeat-containing domain
IPR000719	Protein kinase domain
IPR010513	KEN domain
IPR000225	Armadillo
IPR000225	Armadillo
IPR003613	U box domain
IPR008709	Neurochondrin
IPR001388	Synaptobrevin
IPR010908	Longin domain
IPR032474	Protein argonaute, N-terminal
IPR003100	PAZ domain
IPR003165	Piwi domain
IPR014811	Argonaute, linker 1 domain
IPR032473	Protein argonaute, Mid domain
IPR032472	Argonaute linker 2 domain
IPR013126	Heat shock protein 70 family
IPR005578	Yif1 family
IPR001623	DnaJ domain
IPR002293	Amino acid/polyamine transporter I
IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase
IPR005336	Mitochondrial pyruvate carrier
IPR029004	Ribosomal L28e/Mak16
IPR000504	RNA recognition motif domain
IPR000504	RNA recognition motif domain
IPR006958	Mak16 protein
IPR003305	Carbohydrate-binding, CenC-like
IPR001000	Glycoside hydrolase family 10 domain
IPR019354	Smg8/Smg9
IPR002182	NB-ARC
IPR001611	Leucine-rich repeat
IPR002300	Aminoacyl-tRNA synthetase, class Ia
IPR039431	Vta1/callose synthase, N-terminal
IPR003440	Glycosyl transferase, family 48
IPR026899	1,3-beta-glucan synthase subunit FKS1-like, domain-1
IPR000182	GNAT domain
IPR001048	Aspartate/glutamate/uridylate kinase
IPR013155	Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding
IPR002300	Aminoacyl-tRNA synthetase, class Ia
IPR006121	Heavy metal-associated domain, HMA
IPR006121	Heavy metal-associated domain, HMA
IPR023562	Clp protease proteolytic subunit /Translocation-enhancing protein TepA
IPR002931	Transglutaminase-like
IPR031731	IMS import disulfide relay-system, CHCH-CHCH-like Cx9C
IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
IPR018326	Rad4 beta-hairpin domain 1
IPR018325	Rad4/PNGase transglutaminase-like fold
IPR019832	Manganese/iron superoxide dismutase, C-terminal
IPR002161	Pyridoxal 5'-phosphate synthase subunit PdxT/SNO

IPR005175	PPC domain
IPR041048	RuvB-like, AAA-lid domain
IPR010339	TIP49, P-loop domain
IPR001471	AP2/ERF domain
IPR006818	Histone chaperone ASF1-like
IPR007206	Protein HGH1 C-terminal
IPR007205	Protein HGH1 N-terminal
IPR006887	Domain of unknown function DUF625
IPR001810	F-box domain
IPR003021	Rad1/Rec1/Rad17
IPR004252	Probable transposase, Ptta/En/Spm, plant
IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
IPR006689	Small GTPase superfamily, ARF/SAR type
IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
IPR003657	WRKY domain
IPR003657	WRKY domain
IPR004015	SKI-interacting protein SKIP, SNW domain
IPR012336	Thioredoxin-like fold
IPR012336	Thioredoxin-like fold
IPR002500	Phosphoadenosine phosphosulphate reductase
IPR002902	Gnk2-homologous domain
IPR002902	Gnk2-homologous domain
IPR000719	Protein kinase domain
IPR013534	Starch synthase, catalytic domain
IPR000315	B-box-type zinc finger
IPR003959	ATPase, AAA-type, core
IPR007276	Nucleolar protein 14
IPR007276	Nucleolar protein 14
IPR000246	Peptidase T2, asparaginase 2
IPR004006	DhaK domain
IPR004007	DhaL domain
IPR013154	Alcohol dehydrogenase, N-terminal
IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase
IPR000504	RNA recognition motif domain
IPR000504	RNA recognition motif domain
IPR008543	Uncharacterised protein family Ycf2
IPR008543	Uncharacterised protein family Ycf2
IPR001892	Ribosomal protein S13
IPR002569	Peptide methionine sulphoxide reductase MsrA
IPR006740	Protein of unknown function DUF604
IPR004963	Pectinacetylesterase/NOTUM
IPR001781	Zinc finger, LIM-type
IPR001781	Zinc finger, LIM-type
IPR006568	PSP, proline-rich
IPR001878	Zinc finger, CCHC-type
IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain

IPR006708	Pex19 protein
IPR001353	Proteasome, subunit alpha/beta
IPR000426	Proteasome alpha-subunit, N-terminal domain
IPR013721	STAG
IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
IPR001806	Small GTPase
IPR004127	Prefoldin alpha-like
IPR006016	UspA
IPR006598	Glycosyl transferase CAP10 domain
IPR006845	Pex, N-terminal
IPR006734	Protein of unknown function DUF597
IPR003409	MORN motif
IPR003409	MORN motif
IPR003409	MORN motif
IPR007770	Protein DMP
IPR000743	Glycoside hydrolase, family 28
IPR000620	EamA domain
IPR000620	EamA domain
IPR001680	WD40 repeat
IPR001680	WD40 repeat
IPR001680	WD40 repeat
IPR001680	WD40 repeat
IPR001680	WD40 repeat
IPR001680	WD40 repeat
IPR001680	WD40 repeat
IPR003657	WRKY domain
IPR003657	WRKY domain
IPR002715	Nascent polypeptide-associated complex NAC domain
IPR001611	Leucine-rich repeat
IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
IPR000048	IQ motif, EF-hand binding site
IPR003832	Protein of unknown function DUF212
IPR001563	Peptidase S10, serine carboxypeptidase
IPR000182	GNAT domain
IPR032799	Xylanase inhibitor, C-terminal
IPR032861	Xylanase inhibitor, N-terminal
IPR031642	VPS13, repeated coiled region
IPR001849	Pleckstrin homology domain
IPR009291	Vacuolar protein sorting-associated protein 62
IPR009291	Vacuolar protein sorting-associated protein 62
IPR001646	Pentapeptide repeat
IPR002888	[2Fe-2S]-binding
IPR002346	Molybdopterin dehydrogenase, FAD-binding
IPR005107	CO dehydrogenase flavoprotein, C-terminal
IPR000674	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead
IPR008274	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding
IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain
IPR007856	Saposin-like type B, region 1
IPR033121	Peptidase family A1 domain
IPR008138	Saposin B type, region 2
IPR002182	NB-ARC
IPR010259	Peptidase S8 propeptide/proteinase inhibitor I9
IPR011547	SLC26A/SulP transporter domain
IPR001938	Thaumatin family
IPR021131	Ribosomal protein L18e/L15P
IPR001128	Cytochrome P450


IPR022755	Zinc finger, double-stranded RNA binding
IPR000209	Peptidase S8/S53 domain
IPR001611	Leucine-rich repeat
IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR001611	Leucine-rich repeat
IPR004567	Type II pantothenate kinase
IPR002791	Domain of unknown function DUF89
IPR001005	SANT/Myb domain
IPR005735	Zinc finger, LSD1-type
IPR003406	Glycosyl transferase, family 14
IPR004827	Basic-leucine zipper domain
IPR000425	Major intrinsic protein
IPR000425	Major intrinsic protein
IPR032867	DYW domain
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR002885	Pentatricopeptide repeat
IPR001128	Cytochrome P450
IPR001623	DnaJ domain
