# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/2_ABySS/k_95/Dstr_v1.3_k95-scaffolds.fa -o Dstr_v1.3_k95 -l /srv/projects/db/BUSCO/v9/embryophyta_odb9/ -m genome -c 16 -z -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG093603UU	Missing
EOG093603UW	Complete	8614302	835	8867	621.7	607
EOG093603VH	Complete	5830588	1	6787	647.0	635
EOG093603VX	Missing
EOG093603VZ	Missing
EOG093603W4	Missing
EOG093603W7	Missing
EOG093603WH	Fragmented	3718058	790	1734	533.9	298
EOG093603WZ	Missing
EOG093603XJ	Fragmented	4940245	1	2121	322.9	238
EOG093603XO	Fragmented	8638257	1451	2981	328.2	282
EOG093603YN	Complete	4215347	1	13227	871.3	529
EOG093603Z1	Complete	8574791	4226	17580	1060.9	680
EOG093603ZW	Complete	5891879	126	3952	918.0	547
EOG0936040G	Complete	8528812	3296	7647	1126.8	631
EOG0936041E	Complete	8611360	1039	3897	821.5	509
EOG0936041M	Missing
EOG0936041Q	Missing
EOG0936041Y	Missing
EOG09360424	Complete	8666805	166	3284	879.0	574
EOG0936042H	Fragmented	3148188	1	1863	302.1	150
EOG0936042R	Complete	8544995	3435	5907	1037.8	600
EOG09360439	Fragmented	7878183	1	3211	331.1	177
EOG0936043P	Complete	8495932	1526	7417	913.2	549
EOG0936043U	Complete	8654805	1	3567	1223.5	539
EOG0936044V	Complete	8660105	1	2037	877.7	542
EOG0936045K	Complete	5522867	2	1975	868.8	524
EOG0936046G	Complete	510567	1428	5127	1050.3	568
EOG0936047E	Fragmented	887284	1	3327	713.2	352
EOG0936048K	Missing
EOG09360490	Complete	8675279	128	3636	922.3	551
EOG0936049L	Complete	4926961	2047	4417	970.8	567
EOG093604AJ	Complete	4986071	1	4797	545.5	355
EOG093604B8	Complete	8548103	1	4234	711.1	438
EOG093604BC	Missing
EOG093604C7	Complete	4544244	359	2793	920.2	532
EOG093604CE	Complete	3951332	1	6753	628.0	425
EOG093604D2	Complete	1218900	8165	10807	1162.2	743
EOG093604D4	Missing
EOG093604D9	Missing
EOG093604DG	Complete	8670680	6106	7838	593.9	408
EOG093604DM	Complete	5422155	16	1557	500.8	377
EOG093604F0	Complete	4194754	1	3587	404.8	401
EOG093604F6	Missing
EOG093604FE	Missing
EOG093604FM	Complete	8678059	1248	8697	372.9	464
EOG093604HB	Complete	3176083	373	3412	1051.6	526
EOG093604HD	Complete	718128	973	2949	807.5	482
EOG093604HI	Complete	6426306	2	2123	983.5	586
EOG093604HK	Complete	179256	386	3298	819.6	529
EOG093604HV	Complete	8632616	3695	5967	907.5	535
EOG093604IO	Complete	5264975	1156	3337	736.2	463
EOG093604JQ	Complete	8548310	912	3117	1053.2	621
EOG093604JS	Complete	8542195	2	4712	1101.9	521
EOG093604JV	Fragmented	2383876	2103	3704	934.1	493
EOG093604K0	Missing
EOG093604KN	Fragmented	7301346	2669	5243	507.7	277
EOG093604LD	Complete	8566679	3108	6567	812.0	559
EOG093604LM	Fragmented	8677429	1	8014	647.8	545
EOG093604MP	Complete	5746889	1	6089	1003.9	476
EOG093604MW	Fragmented	8674515	763	3868	442.1	233
EOG093604MY	Fragmented	8567081	1	3793	388.9	225
EOG093604NO	Complete	8584530	1056	10853	1140.0	543
EOG093604OT	Complete	1956364	1741	6442	946.0	548
EOG093604P1	Missing
EOG093604P6	Complete	8527311	1	5424	492.6	278
EOG093604PT	Fragmented	8541723	16369	19158	480.8	201
EOG093604PU	Complete	5118810	15	10522	1073.6	512
EOG093604QJ	Complete	225234	306	4054	628.8	369
EOG093604R2	Fragmented	7939004	1	3410	732.8	506
EOG093604R6	Complete	8459874	6399	7882	636.2	408
EOG093604R7	Complete	8635628	1	2334	377.1	235
EOG093604RL	Missing
EOG093604SP	Missing
EOG093604T4	Complete	4501640	356	5796	1043.7	492
EOG093604TP	Complete	7442601	488	6455	808.5	547
EOG093604TS	Complete	8631106	694	6744	888.0	488
EOG093604U7	Fragmented	8665753	226	2711	317.0	180
EOG093604UF	Complete	4586365	1548	3957	741.2	505
EOG093604V6	Complete	8629978	6350	8407	777.0	505
EOG093604VR	Complete	1574910	2189	6669	390.6	475
EOG093604W6	Missing
EOG093604WD	Missing
EOG093604WH	Complete	8605388	1793	3861	981.0	530
EOG093604WU	Complete	8582938	6566	12407	539.1	387
EOG093604X5	Complete	8637514	1	1169	205.3	288
EOG093604XX	Fragmented	7726471	1	2753	329.2	235
EOG093604Y6	Missing
EOG093604YC	Complete	7670381	1	2757	787.0	451
EOG093604YI	Missing
EOG093604YO	Fragmented	6461556	580	2386	346.6	186
EOG093604Z0	Complete	1214922	2433	4457	766.6	468
EOG093604ZI	Fragmented	8623391	669	3749	588.2	340
EOG093604ZR	Complete	8628030	831	4977	711.9	619
EOG0936051T	Fragmented	8564564	3345	7138	471.0	239
EOG09360525	Fragmented	856388	1	5788	732.1	343
EOG0936052S	Complete	8631768	7747	11407	605.7	389
EOG0936053E	Missing
EOG0936053F	Missing
EOG09360541	Complete	8622142	2583	5337	1049.5	612
EOG09360548	Missing
EOG0936054G	Complete	8668199	7134	9547	965.6	526
EOG09360557	Complete	8650235	1596	8640	901.6	457
EOG09360558	Complete	8580894	252	4007	190.6	266
EOG0936055I	Complete	8560251	1	9668	808.5	511
EOG0936055R	Complete	8552549	1	5900	601.4	639
EOG0936056C	Complete	8666679	2	4861	963.0	471
EOG0936056J	Fragmented	8642769	906	8628	763.3	489
EOG0936057B	Fragmented	8582760	475	2432	176.6	127
EOG09360595	Complete	552552	1	3947	942.9	654
EOG0936059C	Complete	2623347	489	4007	929.1	491
EOG0936059L	Complete	1890000	6	4124	644.2	420
EOG093605A0	Complete	7447571	1	1969	635.3	413
EOG093605AK	Complete	1658379	426	8990	1123.2	581
EOG093605BP	Missing
EOG093605BU	Complete	8630101	1	2332	949.9	553
EOG093605C3	Complete	3431494	2526	4951	952.8	543
EOG093605CQ	Complete	6287287	4786	7799	729.2	480
EOG093605DD	Missing
EOG093605DE	Missing
EOG093605DF	Complete	8651516	858	5387	715.0	618
EOG093605DG	Duplicated	1935502	801	5222	1047.8	531
EOG093605DG	Duplicated	8569787	906	6097	1017.0	525
EOG093605E3	Complete	555157	1515	4686	996.5	560
EOG093605E8	Complete	410213	8817	14277	775.9	434
EOG093605E9	Missing
EOG093605FL	Complete	8547737	1	3567	376.8	315
EOG093605GO	Missing
EOG093605I3	Complete	8663854	636	2975	851.3	576
EOG093605IQ	Complete	7901316	833	2272	549.6	353
EOG093605IT	Complete	3031685	1337	3997	1084.4	726
EOG093605J6	Complete	4756978	276	7360	1022.3	489
EOG093605K4	Fragmented	8674076	3834	9317	246.8	231
EOG093605M5	Missing
EOG093605ME	Complete	8320256	205	2901	851.4	466
EOG093605MM	Fragmented	8625280	506	11408	331.6	372
EOG093605MS	Complete	7065729	1	4820	595.7	435
EOG093605MY	Complete	8531252	4655	7287	1073.5	610
EOG093605NL	Missing
EOG093605OJ	Complete	8004340	1	2247	736.6	525
EOG093605OT	Missing
EOG093605PB	Missing
EOG093605PH	Missing
EOG093605PR	Complete	8618519	306	9689	291.7	352
EOG093605PS	Fragmented	8523117	2908	4967	632.6	367
EOG093605QW	Complete	8478506	1	1417	589.8	318
EOG093605R5	Complete	205853	4642	7037	739.6	519
EOG093605RH	Complete	8622098	2154	4687	897.8	564
EOG093605RL	Complete	8637403	1	6403	757.5	387
EOG093605SE	Complete	8625267	1	5387	280.6	370
EOG093605T0	Missing
EOG093605TB	Fragmented	8553542	1	4506	547.9	316
EOG093605TG	Missing
EOG093605TN	Fragmented	1802885	1	2341	340.7	167
EOG093605TV	Complete	2155828	960	6271	671.8	412
EOG093605UA	Complete	3738332	4495	7187	838.0	499
EOG093605UB	Complete	1199465	506	2637	732.7	441
EOG093605UZ	Complete	8628325	7376	10709	862.5	481
EOG093605VA	Complete	8595703	6663	9287	921.2	582
EOG093605VH	Missing
EOG093605XN	Missing
EOG093605XW	Fragmented	5022529	2103	4502	414.7	298
EOG093605Y2	Complete	8563325	819	3326	832.4	498
EOG093605YJ	Missing
EOG093605YX	Fragmented	5179518	1	1954	654.8	382
EOG093605ZP	Missing
EOG09360604	Complete	2546000	1394	3867	628.0	461
EOG09360607	Complete	8674804	1	2787	904.3	494
EOG0936060Z	Fragmented	8666918	1	7725	267.2	164
EOG0936061C	Complete	2990595	254	1579	622.2	346
EOG0936063C	Complete	8527804	116	2282	879.2	537
EOG09360640	Complete	8540724	1506	3696	986.3	507
EOG0936064Q	Complete	3238540	2946	6558	746.2	424
EOG0936065V	Missing
EOG0936066R	Complete	8557707	1	7407	862.0	456
EOG0936066T	Complete	8576283	331	6927	1116.0	605
EOG0936066Y	Fragmented	1276740	1	3019	437.4	210
EOG09360676	Complete	8558073	1756	6027	901.7	470
EOG09360677	Fragmented	8676528	1	7808	543.9	339
EOG09360679	Complete	2211655	1	5149	466.8	266
EOG0936067H	Missing
EOG0936068L	Missing
EOG0936068S	Complete	8628484	318	3017	639.8	447
EOG0936069Q	Complete	7275282	136	2267	693.2	431
EOG0936069S	Missing
EOG0936069X	Complete	4937838	1	6625	857.2	462
EOG093606A7	Fragmented	1866300	1	2702	665.6	313
EOG093606AC	Complete	8575862	4959	6857	739.7	442
EOG093606C9	Complete	5662523	1	10400	461.1	270
EOG093606CH	Fragmented	8541596	447	8039	707.0	336
EOG093606CI	Complete	2287359	216	5418	1010.6	484
EOG093606CK	Fragmented	8585246	1	2766	319.5	274
EOG093606D1	Complete	8586078	9255	12217	768.9	439
EOG093606G1	Fragmented	8525455	1	4889	600.3	291
EOG093606G2	Complete	746601	1526	3815	872.8	484
EOG093606GA	Fragmented	8594870	4175	9491	758.1	434
EOG093606K5	Missing
EOG093606KG	Complete	3712538	1	5854	616.9	393
EOG093606KR	Complete	1443070	64	1819	757.3	447
EOG093606L0	Fragmented	6106460	173	823	142.8	119
EOG093606L8	Complete	5289315	1	2047	491.0	398
EOG093606LZ	Complete	6425459	1	2553	557.6	278
EOG093606MV	Complete	4796447	1	2427	518.2	281
EOG093606MY	Fragmented	3599182	1	5907	315.3	200
EOG093606N3	Duplicated	6782372	1331	3068	775.5	434
EOG093606N3	Duplicated	8561750	192	6507	833.0	432
EOG093606NA	Missing
EOG093606ND	Complete	8591882	1	5215	381.8	288
EOG093606NL	Complete	8579081	1	2469	747.6	415
EOG093606O6	Complete	8593888	705	2973	943.6	557
EOG093606O8	Missing
EOG093606O9	Complete	7609047	1898	9027	952.5	472
EOG093606OC	Missing
EOG093606Q8	Fragmented	7598469	1	3042	508.4	283
EOG093606QR	Missing
EOG093606RM	Missing
EOG093606RP	Complete	8218232	1	7186	337.9	173
EOG093606S1	Complete	8588276	3453	6941	615.7	354
EOG093606ST	Fragmented	8629571	1	4142	493.5	301
EOG093606SW	Missing
EOG093606T7	Complete	8589808	1596	9334	734.2	420
EOG093606UJ	Complete	8670174	88	2951	620.3	412
EOG093606UT	Complete	8630063	1	2312	713.1	380
EOG093606VV	Fragmented	8605325	1	3024	330.1	172
EOG093606VY	Complete	4815519	1	1757	726.9	403
EOG093606W4	Complete	5567521	279	4096	634.6	501
EOG093606YS	Fragmented	8568898	648	3909	368.8	214
EOG093606ZH	Complete	8657273	1047	4650	552.7	363
EOG093606ZK	Complete	8563204	476	2382	718.4	450
EOG0936070D	Fragmented	5104502	1	3157	359.1	183
EOG0936070W	Complete	3865396	737	5611	928.6	488
EOG0936071Y	Missing
EOG09360720	Fragmented	5737349	1	6496	586.9	302
EOG09360725	Complete	8673955	1	6007	486.0	342
EOG0936072X	Fragmented	3852170	782	2626	527.4	255
EOG0936072Y	Missing
EOG0936073E	Missing
EOG09360748	Fragmented	272999	1	4231	486.4	265
EOG0936075Y	Complete	8571158	1	4437	817.6	425
EOG0936076E	Fragmented	3262015	89	10546	580.8	392
EOG0936076T	Complete	8571012	1	6767	757.2	417
EOG0936077B	Complete	8608214	859	9117	666.1	396
EOG0936077I	Complete	8547273	2	7092	631.5	444
EOG09360784	Complete	7597570	2016	4041	673.9	439
EOG0936079H	Fragmented	4341294	421	7933	565.4	373
EOG0936079P	Missing
EOG093607BZ	Complete	8676752	1	4777	634.7	339
EOG093607D0	Complete	8541337	196	5662	751.0	427
EOG093607E0	Complete	8608223	1429	3967	1349.8	745
EOG093607E9	Complete	1510033	122	3057	800.0	441
EOG093607EA	Missing
EOG093607EB	Complete	8557289	1189	8517	993.2	443
EOG093607EE	Complete	8330456	1427	6611	771.0	455
EOG093607FC	Complete	8677845	956	5248	661.3	457
EOG093607FH	Complete	8598551	106	5477	552.8	375
EOG093607FL	Complete	1996980	3529	8387	886.4	454
EOG093607GQ	Complete	143081	1	7367	735.3	445
EOG093607HU	Complete	8618553	452	6247	902.4	446
EOG093607HY	Complete	6882078	326	5131	425.7	300
EOG093607I5	Fragmented	2852601	1228	7289	314.6	199
EOG093607I7	Complete	1174463	2066	6828	972.8	508
EOG093607J8	Complete	8534320	2265	4807	787.4	399
EOG093607KK	Complete	8593528	1870	4487	896.4	515
EOG093607LD	Complete	8584674	4121	6307	732.7	437
EOG093607NG	Missing
EOG093607NQ	Complete	8610875	1834	3482	506.1	457
EOG093607OL	Missing
EOG093607OO	Fragmented	3110195	1	2327	584.9	319
EOG093607OT	Complete	4694994	2386	4568	939.3	537
EOG093607OZ	Complete	8557674	746	8114	643.2	457
EOG093607PL	Complete	8638448	1846	3656	702.4	439
EOG093607PO	Missing
EOG093607QO	Missing
EOG093607RL	Complete	838071	1	4417	515.9	375
EOG093607RN	Complete	8533411	1	5179	430.2	367
EOG093607RU	Missing
EOG093607TC	Missing
EOG093607TG	Complete	1260323	721	2450	924.5	450
EOG093607TH	Missing
EOG093607U8	Complete	8645854	1186	2931	718.2	436
EOG093607UA	Complete	8609026	1	2689	536.8	275
EOG093607UE	Complete	8653949	636	6589	866.4	509
EOG093607UJ	Missing
EOG093607UO	Complete	8595789	510	8026	778.4	445
EOG093607WA	Complete	8621523	2	2392	453.9	252
EOG093607WN	Missing
EOG093607XJ	Fragmented	458012	1728	3085	398.3	255
EOG093607YA	Complete	7749694	9611	11377	717.4	400
EOG093607YB	Complete	8525886	250	5535	772.2	410
EOG093607ZG	Complete	8642194	637	4489	670.5	371
EOG093607ZP	Missing
EOG093607ZT	Fragmented	4819377	1	3636	579.8	408
EOG09360803	Complete	8603279	2152	4387	671.3	385
EOG09360806	Missing
EOG0936081F	Complete	8585614	2116	3852	699.1	415
EOG09360829	Fragmented	8670794	1	7365	330.6	256
EOG0936082I	Fragmented	8671828	3231	4866	247.8	183
EOG0936082J	Complete	8675076	1059	2833	612.1	417
EOG0936082K	Complete	1408898	307	6507	830.4	453
EOG0936082Y	Complete	8452889	116	9005	719.3	429
EOG0936083D	Complete	6464225	3049	5437	682.8	495
EOG0936083O	Complete	5080947	3381	9747	554.6	303
EOG09360843	Complete	8450178	338	1919	528.0	381
EOG0936084P	Complete	6100242	125	1711	663.5	385
EOG0936084R	Complete	8656362	5326	7933	866.5	530
EOG0936085E	Complete	6770676	1221	4927	786.1	418
EOG0936085U	Duplicated	6553902	274	1319	231.9	306
EOG0936085U	Duplicated	8627434	366	1954	222.1	307
EOG0936086V	Complete	8667996	703	5817	837.5	403
EOG0936086W	Complete	8612023	994	4688	1001.0	575
EOG09360877	Fragmented	8550596	1	1725	433.6	252
EOG0936087S	Complete	8602665	3489	10406	438.2	330
EOG0936088K	Complete	3204863	945	3630	725.8	442
EOG0936088P	Missing
