# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/2_ABySS/k_105/Dstr_v1.3_k105-scaffolds.fa -o Dstr_v1.3_k105 -l /srv/projects/db/BUSCO/v9/embryophyta_odb9/ -m genome -c 16 -z -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG093600U9	Fragmented	7066700	1	7800	649.0	465
EOG093600UX	Missing
EOG093600W2	Missing
EOG093600WS	Complete	7076089	136	3520	1360.3	877
EOG093600X9	Complete	7124100	5785	12457	1275.4	894
EOG093600XL	Complete	5134272	629	4057	1719.1	974
EOG093600YH	Complete	7161475	2769	5937	1439.5	905
EOG093600ZL	Complete	7207377	1139	5674	1431.8	841
EOG0936011P	Missing
EOG0936011U	Complete	7139337	344	9297	1342.2	876
EOG0936011V	Complete	7282115	1	3367	678.7	391
EOG09360146	Complete	7315049	146	3152	1524.5	830
EOG09360155	Missing
EOG0936015N	Complete	7162559	206	4687	1378.8	959
EOG0936017C	Missing
EOG0936017K	Missing
EOG09360199	Complete	7225922	2067	4815	1412.2	738
EOG0936019N	Complete	7243092	346	3870	763.8	773
EOG0936019X	Complete	7211711	453	6447	1135.1	617
EOG093601AL	Missing
EOG093601AN	Missing
EOG093601CE	Fragmented	7131366	1	5252	1066.1	558
EOG093601CM	Complete	7249106	312	6027	533.9	568
EOG093601CX	Complete	7297949	1319	5753	1396.9	898
EOG093601DT	Missing
EOG093601FF	Missing
EOG093601FH	Complete	7240221	2	6398	994.2	551
EOG093601G4	Complete	7215675	916	5054	1322.7	733
EOG093601IB	Complete	7137178	1593	5217	1256.3	800
EOG093601IL	Complete	7026158	154	9028	1759.1	983
EOG093601IV	Complete	3957684	1	3577	533.5	267
EOG093601IY	Complete	7145578	677	4597	1106.7	780
EOG093601KV	Complete	7196095	926	7826	1439.0	828
EOG093601KY	Complete	7194196	4550	7437	1362.8	762
EOG093601LZ	Complete	7216917	1	3512	351.3	185
EOG093601M6	Complete	7161131	1144	7384	719.8	542
EOG093601MF	Complete	7216000	2433	7707	1822.0	1034
EOG093601MT	Complete	7089259	1	4977	930.3	736
EOG093601NK	Complete	7254278	675	10232	1439.9	817
EOG093601NU	Complete	7289831	1302	8887	1479.2	922
EOG093601OK	Complete	7214065	595	4437	1359.9	742
EOG093601PF	Complete	7213295	1	8807	1523.3	723
EOG093601PJ	Missing
EOG093601PV	Complete	7050463	1	7307	982.8	487
EOG093601Q7	Complete	7285701	1	5305	701.7	663
EOG093601QL	Complete	7300571	1	7050	756.6	500
EOG093601SL	Fragmented	7274387	460	3948	660.0	418
EOG093601SQ	Complete	7180805	410	7512	1359.4	747
EOG093601T9	Complete	1047761	548	2761	835.2	408
EOG093601TO	Complete	7114678	843	6337	1115.8	566
EOG093601TR	Complete	7244476	5276	10266	1130.2	785
EOG093601U2	Complete	7297703	298	4007	1159.3	766
EOG093601UA	Complete	7116643	1845	9887	1206.5	687
EOG093601UC	Missing
EOG093601V0	Missing
EOG093601VD	Complete	7143595	131	2934	1333.5	763
EOG093601WC	Missing
EOG093601XR	Complete	7128861	1	6637	590.5	335
EOG093601Y2	Missing
EOG093601Y6	Complete	7189650	1125	4084	1233.7	775
EOG09360205	Complete	7049051	1237	4267	1157.1	720
EOG0936020C	Complete	7218462	1189	6403	1183.2	708
EOG0936020T	Complete	7211592	226	6747	1608.3	806
EOG0936021K	Complete	7234723	96	2945	1119.7	736
EOG09360236	Complete	3433477	616	4267	512.4	374
EOG0936023S	Complete	7035397	469	5633	1030.5	672
EOG0936024P	Fragmented	7102867	7318	10245	733.9	373
EOG0936024U	Complete	845540	2280	6747	600.3	382
EOG09360254	Complete	7248836	7212	10027	1118.6	696
EOG09360259	Complete	7061378	6344	11727	1166.5	683
EOG0936025H	Complete	7096948	819	5857	1277.5	709
EOG0936025L	Missing
EOG0936026P	Complete	7084672	399	3213	999.7	701
EOG0936026R	Complete	7301451	1	4980	514.6	506
EOG0936026Z	Missing
EOG0936027I	Complete	7219044	1643	4447	1083.4	654
EOG0936028K	Complete	7205134	2	6567	762.0	570
EOG0936028O	Complete	3368309	1	4632	288.1	355
EOG0936028V	Complete	7186984	3516	6407	1054.3	699
EOG09360296	Missing
EOG093602A0	Complete	7169730	734	5900	1417.1	718
EOG093602C3	Complete	7094320	2748	5277	984.5	605
EOG093602CL	Fragmented	2792208	1	2192	679.5	497
EOG093602E8	Missing
EOG093602EO	Complete	7303882	1	4857	1110.1	522
EOG093602EU	Complete	7168957	895	14957	1334.8	742
EOG093602F2	Complete	7282358	5796	8583	1015.6	556
EOG093602FO	Complete	7303787	1	3657	1216.3	720
EOG093602GP	Missing
EOG093602H1	Complete	7174257	1	7457	1267.2	625
EOG093602HL	Complete	1104931	709	8557	1374.3	694
EOG093602I0	Fragmented	7031637	1	1889	695.2	385
EOG093602IG	Complete	7232925	106	9516	1360.0	846
EOG093602K0	Complete	7326085	3536	9537	461.0	314
EOG093602KH	Complete	7097868	53	4974	1332.7	689
EOG093602KV	Complete	7311736	4012	12747	1040.5	687
EOG093602LT	Complete	7316170	1	6410	115.0	577
EOG093602MY	Complete	7036791	88	8204	583.5	348
EOG093602N6	Complete	7320160	1646	3771	868.2	491
EOG093602O1	Complete	7251794	1220	4407	481.2	402
EOG093602OJ	Complete	7131754	66	4566	956.5	669
EOG093602PW	Complete	7116821	1256	4775	921.1	652
EOG093602QH	Complete	7306648	698	3537	1208.6	651
EOG093602QV	Fragmented	6112024	362	4381	1060.3	525
EOG093602RY	Fragmented	7287659	634	5595	737.4	381
EOG093602S0	Missing
EOG093602SP	Complete	7145575	446	3400	1012.9	694
EOG093602SW	Complete	7107296	126	2752	945.7	652
EOG093602T8	Missing
EOG093602TY	Missing
EOG093602U5	Complete	7205472	226	2920	1191.1	663
EOG093602UL	Missing
EOG093602V4	Missing
EOG093602VC	Complete	21640	1	2977	1177.8	637
EOG093602VE	Complete	7179983	1	8568	700.0	484
EOG093602VI	Complete	2063253	1162	3537	1150.7	648
EOG093602WA	Complete	7044516	6557	8927	1058.2	669
EOG093602X4	Complete	7268379	1957	5267	894.2	636
EOG093602XV	Complete	1651786	2719	5085	980.6	616
EOG093602XZ	Complete	7230645	1117	3933	1141.5	685
EOG093602Y5	Missing
EOG093602Y9	Complete	7126785	2556	11114	1138.6	641
EOG093602YD	Missing
EOG093602Z8	Fragmented	7043451	1	6381	531.1	310
EOG093602ZN	Missing
EOG09360300	Complete	7066420	1778	4637	903.7	523
EOG09360317	Missing
EOG0936031D	Complete	7285358	551	6557	983.0	679
EOG0936031Y	Complete	7122251	396	4202	1322.9	786
EOG0936032C	Missing
EOG0936032P	Complete	232025	449	5297	1264.2	800
EOG0936033H	Complete	7280519	387	3207	993.4	691
EOG0936033V	Complete	7304096	1	8561	364.8	247
EOG09360353	Complete	7052090	1	5987	1124.8	693
EOG09360358	Complete	7105221	1	9667	303.3	315
EOG0936035H	Complete	7060849	2087	4337	965.1	549
EOG0936035T	Fragmented	2624765	63	1982	945.9	514
EOG0936035U	Complete	7150478	1	5957	1040.1	559
EOG0936036G	Missing
EOG0936036H	Complete	7091699	66	2889	1259.9	702
EOG0936036V	Missing
EOG0936037E	Complete	7140484	136	2977	939.2	506
EOG0936037T	Fragmented	7088122	1	2319	472.7	485
EOG0936037Y	Fragmented	7199031	2817	4105	268.2	227
EOG09360383	Missing
EOG0936038D	Fragmented	7199142	1	4300	936.6	475
EOG0936038M	Fragmented	7243250	2933	5965	609.6	349
EOG0936038S	Fragmented	7320798	2109	4502	900.0	476
EOG0936038Z	Complete	7150086	7831	10333	1146.7	725
EOG09360391	Complete	7252879	946	7101	1021.9	586
EOG09360394	Missing
EOG093603DJ	Missing
EOG093603DO	Complete	7289699	2150	4887	1137.6	988
EOG093603EX	Complete	7095423	46	2475	1088.7	626
EOG093603F5	Fragmented	3331458	86	3695	906.2	518
EOG093603FC	Missing
EOG093603FG	Complete	7288302	456	2934	993.8	608
EOG093603FS	Complete	7205562	6133	9587	1032.7	634
EOG093603GP	Missing
EOG093603H7	Complete	6743445	196	2685	952.8	602
EOG093603HD	Complete	7279766	706	5176	1096.3	559
EOG093603I2	Complete	7169137	864	3490	982.9	558
EOG093603IB	Missing
EOG093603IM	Complete	6098493	3842	6777	1033.2	630
EOG093603J1	Complete	7194244	1	5644	1222.5	650
EOG093603J5	Complete	7063386	2379	4747	919.6	626
EOG093603JD	Duplicated	452485	336	2760	540.6	628
EOG093603JD	Duplicated	6627205	226	2789	588.4	634
EOG093603JD	Duplicated	7279310	436	2954	577.7	639
EOG093603K3	Complete	7255709	1956	8147	1087.0	621
EOG093603K7	Complete	7272163	348	2237	589.9	357
EOG093603K9	Complete	7187434	1	7781	939.4	752
EOG093603KJ	Complete	7053406	291	2337	942.3	567
EOG093603LQ	Missing
EOG093603M5	Missing
EOG093603MT	Missing
EOG093603NH	Fragmented	3075897	1	4754	632.5	356
EOG093603OJ	Fragmented	7050395	350	3397	573.7	353
EOG093603OL	Missing
EOG093603OR	Complete	1601377	1241	5457	1195.3	745
EOG093603OV	Complete	5071432	40	2846	1090.8	636
EOG093603PK	Fragmented	845045	1	2244	184.9	161
EOG093603PO	Fragmented	7330711	1	4247	551.1	326
EOG093603PW	Missing
EOG093603QH	Missing
EOG093603QQ	Complete	6378245	94	6337	1125.5	600
EOG093603QT	Complete	7232397	85	2336	1018.8	578
EOG093603RD	Complete	7156166	366	8621	963.3	566
EOG093603RW	Complete	7172082	496	7978	1033.7	608
EOG093603SM	Fragmented	7293773	1	1869	827.6	480
EOG093603SR	Missing
EOG093603SX	Complete	7022412	399	2864	996.4	617
EOG093603T3	Complete	7044802	533	3070	1097.3	622
EOG093603TE	Complete	7100861	1	5322	590.0	442
EOG093603UO	Missing
EOG093603UU	Missing
EOG093603UW	Complete	2241657	864	5167	624.1	619
EOG093603VH	Complete	5942301	1	9209	836.2	785
EOG093603VX	Complete	7071615	430	3687	843.5	470
EOG093603VZ	Missing
EOG093603W4	Missing
EOG093603W7	Missing
EOG093603WH	Complete	7134989	486	3247	1047.4	665
EOG093603WZ	Missing
EOG093603XJ	Complete	7102810	1	4463	461.9	738
EOG093603XO	Fragmented	1470299	1	1790	482.1	351
EOG093603YN	Complete	7225069	2011	17697	1191.7	757
EOG093603Z1	Complete	7323840	1	4923	614.0	303
EOG093603ZW	Missing
EOG0936040G	Complete	7328802	76	4419	1126.8	631
EOG0936041E	Complete	7282756	2653	5047	821.5	509
EOG0936041M	Missing
EOG0936041Q	Missing
EOG0936041Y	Fragmented	7097867	1	5171	926.3	464
EOG09360424	Complete	7071733	166	3284	879.0	574
EOG0936042H	Fragmented	7311148	354	2608	385.2	209
EOG0936042R	Complete	7078646	306	2778	1037.8	600
EOG09360439	Fragmented	4917240	791	4001	331.1	177
EOG0936043P	Complete	7117538	1176	7350	913.2	549
EOG0936043U	Complete	7046910	1	3632	1207.2	526
EOG0936044V	Complete	7283016	3588	5837	888.4	551
EOG0936045K	Complete	7278841	706	3190	869.5	544
EOG0936046G	Complete	7302851	1400	5097	1050.3	568
EOG0936047E	Fragmented	7137077	2754	6022	708.9	355
EOG0936048K	Complete	7079358	236	11926	1001.2	530
EOG09360490	Missing
EOG0936049L	Complete	1273017	2040	4337	970.8	567
EOG093604AJ	Complete	3244045	979	4269	499.0	320
EOG093604B8	Complete	5453036	2	4334	633.8	388
EOG093604BC	Missing
EOG093604C7	Complete	3998185	736	3207	920.2	532
EOG093604CE	Complete	7329687	1	7387	689.0	426
EOG093604D2	Complete	7071099	6826	9471	1162.2	743
EOG093604D4	Missing
EOG093604D9	Missing
EOG093604DG	Complete	7201422	6906	8492	594.2	408
EOG093604DM	Complete	7229741	2124	3637	524.6	390
EOG093604F0	Complete	1230073	1	3291	405.1	401
EOG093604F6	Missing
EOG093604FE	Complete	7129365	1	3307	1090.2	561
EOG093604FM	Fragmented	7177026	2127	7395	558.3	333
EOG093604HB	Complete	7218153	373	6005	1163.7	623
EOG093604HD	Complete	7288170	524	2500	807.5	482
EOG093604HI	Complete	7038974	2	2123	983.5	586
EOG093604HK	Complete	7030181	396	3308	819.6	529
EOG093604HV	Complete	7264424	356	2468	907.5	535
EOG093604IO	Complete	7193831	1912	4087	736.2	463
EOG093604JQ	Complete	7175722	183	2393	1053.2	621
EOG093604JS	Complete	7193674	1	4415	944.7	455
EOG093604JV	Complete	7322845	1	5557	1116.6	644
EOG093604K0	Complete	7324822	5092	11942	615.4	376
EOG093604KN	Fragmented	7108166	13528	14598	400.0	227
EOG093604LD	Complete	7289181	6969	9199	812.0	559
EOG093604LM	Fragmented	5536546	896	7600	773.3	402
EOG093604MP	Complete	7110915	116	7031	1053.4	515
EOG093604MW	Fragmented	7251133	282	2623	323.3	182
EOG093604MY	Complete	7177774	2559	7090	605.8	359
EOG093604NO	Complete	7319527	926	10728	1140.0	543
EOG093604OT	Complete	4960752	701	5402	946.0	548
EOG093604P1	Missing
EOG093604P6	Complete	7293454	1	3676	357.5	204
EOG093604PT	Fragmented	7186706	931	3720	480.8	201
EOG093604PU	Complete	7261054	930	14610	1073.1	512
EOG093604QJ	Complete	7129387	713	6617	1010.5	536
EOG093604R2	Complete	7225695	616	9511	1286.6	757
EOG093604R6	Complete	6276875	6637	8317	689.2	451
EOG093604R7	Complete	7263716	1	4637	423.9	256
EOG093604RL	Complete	7060318	1	8437	586.9	480
EOG093604SP	Complete	7300628	5955	16377	420.0	544
EOG093604T4	Complete	7279833	3237	8417	1043.7	492
EOG093604TP	Complete	7050527	739	7077	808.5	547
EOG093604TS	Missing
EOG093604U7	Complete	7276953	206	6368	693.4	409
EOG093604UF	Complete	7208746	1162	3567	741.2	505
EOG093604V6	Complete	7220266	158	2204	777.0	505
EOG093604VR	Complete	7136754	2189	6669	390.6	475
EOG093604W6	Missing
EOG093604WD	Missing
EOG093604WH	Complete	7144951	2026	4236	1000.9	535
EOG093604WU	Complete	7101730	6576	14196	661.7	530
EOG093604X5	Complete	7267385	7666	9607	214.7	297
EOG093604XX	Fragmented	7111167	1	2753	371.0	251
EOG093604Y6	Fragmented	7170926	1433	4327	724.7	375
EOG093604YC	Complete	7247583	696	3509	787.5	451
EOG093604YI	Complete	7119362	1	8557	865.8	485
EOG093604YO	Complete	7238862	1	4952	694.9	345
EOG093604Z0	Complete	7161687	2433	4457	766.6	468
EOG093604ZI	Missing
EOG093604ZR	Complete	7322461	1	8047	711.4	619
EOG0936051T	Fragmented	7256347	8006	13415	454.4	236
EOG09360525	Fragmented	7197092	1	6599	732.2	343
EOG0936052S	Complete	7176951	7747	13297	804.1	514
EOG0936053E	Fragmented	7071978	1147	5303	453.2	335
EOG0936053F	Missing
EOG09360541	Fragmented	7322210	1	1769	824.3	492
EOG09360548	Missing
EOG0936054G	Complete	7303693	186	2567	965.6	526
EOG09360557	Complete	7052528	1	6369	1057.1	520
EOG09360558	Complete	7142842	413	4907	199.6	323
EOG0936055I	Complete	7271088	1	3093	483.2	328
EOG0936055R	Complete	7067339	1	6460	624.6	664
EOG0936056C	Complete	7131453	416	8369	963.2	472
EOG0936056J	Missing
EOG0936057B	Fragmented	7052044	755	2505	160.3	113
EOG09360595	Complete	7091399	106	3895	942.9	654
EOG0936059C	Complete	6810472	489	5077	928.8	491
EOG0936059L	Complete	7250237	6	6800	733.8	482
EOG093605A0	Complete	7142583	758	3891	495.5	542
EOG093605AK	Complete	7210963	1	8267	967.3	489
EOG093605BP	Fragmented	7136330	1	1945	467.9	217
EOG093605BU	Complete	7309453	1	2332	949.9	553
EOG093605C3	Complete	7129632	678	2907	952.8	543
EOG093605CQ	Complete	7241234	1834	4277	728.5	480
EOG093605DD	Missing
EOG093605DE	Complete	7216755	96	5860	969.2	591
EOG093605DF	Complete	7193335	736	3563	716.3	618
EOG093605DG	Complete	7238886	906	6097	1017.0	525
EOG093605E3	Complete	7323331	3335	5526	996.6	560
EOG093605E8	Complete	7243198	4650	10107	775.9	434
EOG093605E9	Missing
EOG093605FL	Complete	7050402	506	2943	326.1	278
EOG093605GO	Complete	7140604	86	2545	961.8	623
EOG093605I3	Complete	7207152	43	2456	940.7	617
EOG093605IQ	Complete	7231458	1772	7378	948.1	552
EOG093605IT	Complete	7290089	53	4109	1086.0	728
EOG093605J6	Complete	7328873	552	7627	1022.3	489
EOG093605K4	Fragmented	7028147	1	5684	243.4	228
EOG093605M5	Missing
EOG093605ME	Complete	7289850	1415	4407	851.4	466
EOG093605MM	Fragmented	7251038	506	11408	335.4	372
EOG093605MS	Complete	7314614	221	7057	716.0	477
EOG093605MY	Complete	7126251	832	3371	1073.5	610
EOG093605NL	Missing
EOG093605OJ	Complete	1099914	1	2247	736.6	525
EOG093605OT	Missing
EOG093605PB	Complete	7043191	2126	5627	873.1	543
EOG093605PH	Complete	7151653	565	6097	623.8	455
EOG093605PR	Fragmented	7023463	2710	8795	231.1	291
EOG093605PS	Missing
EOG093605QW	Complete	7178298	346	3984	869.5	440
EOG093605R5	Complete	7284749	575	2722	739.6	519
EOG093605RH	Complete	7294888	1586	4121	897.8	564
EOG093605RL	Complete	7227590	134	7459	932.6	494
EOG093605SE	Complete	7224347	1	5387	280.6	370
EOG093605T0	Fragmented	6959870	1	3561	638.9	346
EOG093605TB	Complete	7248759	216	8190	782.0	511
EOG093605TG	Missing
EOG093605TN	Complete	7087614	167	8867	746.0	462
EOG093605TV	Complete	7282556	1	5667	671.8	412
EOG093605UA	Complete	7195753	556	3167	838.0	499
EOG093605UB	Complete	7298867	200	2457	732.8	441
EOG093605UZ	Complete	7289267	1151	4264	862.5	481
EOG093605VA	Complete	7185785	6673	9297	921.2	582
EOG093605VH	Complete	7155662	3657	9897	738.5	520
EOG093605XN	Missing
EOG093605XW	Fragmented	7072621	2026	4425	414.7	298
EOG093605Y2	Complete	7090139	156	3034	878.1	538
EOG093605YJ	Missing
EOG093605YX	Fragmented	7035765	3412	5097	657.0	385
EOG093605ZP	Missing
EOG09360604	Complete	7320268	1394	3867	628.0	461
EOG09360607	Complete	7278411	2698	4977	904.3	494
EOG0936060Z	Fragmented	7044216	3628	6918	275.2	164
EOG0936061C	Complete	7146951	136	4575	683.3	391
EOG0936063C	Complete	6774948	116	2282	879.2	537
EOG09360640	Complete	7322613	1506	3696	986.3	507
EOG0936064Q	Complete	7190835	2956	6568	746.2	424
EOG0936065V	Missing
EOG0936066R	Complete	7300125	2716	10114	860.6	451
EOG0936066T	Complete	7069476	1586	8182	1116.0	605
EOG0936066Y	Complete	3114869	1	5719	498.3	239
EOG09360676	Complete	7216828	46	4324	901.7	470
EOG09360677	Fragmented	7335655	1	7809	658.3	371
EOG09360679	Complete	7224633	647	5764	466.8	266
EOG0936067H	Missing
EOG0936068L	Missing
EOG0936068S	Complete	7284176	318	3017	639.8	447
EOG0936069Q	Complete	1009535	136	2267	693.2	431
EOG0936069S	Fragmented	7053235	31	3491	547.6	353
EOG0936069X	Missing
EOG093606A7	Complete	7086970	1331	6347	993.7	477
EOG093606AC	Complete	5994981	96	1996	739.7	442
EOG093606C9	Missing
EOG093606CH	Fragmented	7238796	430	8022	709.4	378
EOG093606CI	Complete	7092334	216	5533	1010.6	484
EOG093606CK	Fragmented	7127654	4034	6093	313.4	271
EOG093606D1	Complete	7099997	1	4164	852.6	478
EOG093606G1	Fragmented	7043809	1	4990	600.3	291
EOG093606G2	Complete	7174965	1526	3806	872.8	484
EOG093606GA	Fragmented	7139906	5836	10346	758.3	435
EOG093606K5	Missing
EOG093606KG	Complete	7159523	261	5851	616.9	393
EOG093606KR	Complete	7176976	499	2817	1022.9	575
EOG093606L0	Fragmented	6683366	10	489	153.1	102
EOG093606L8	Complete	6352580	1	2047	491.0	398
EOG093606LZ	Complete	3887334	657	2627	559.0	279
EOG093606MV	Complete	1513731	1	2427	518.2	281
EOG093606MY	Fragmented	7134138	3132	7950	218.2	152
EOG093606N3	Duplicated	7112301	56	2870	840.7	434
EOG093606N3	Duplicated	7176132	676	3184	774.9	434
EOG093606NA	Fragmented	7237634	1	3242	413.8	225
EOG093606ND	Fragmented	7200929	1	1679	232.6	150
EOG093606NL	Complete	7060788	1670	5184	746.3	415
EOG093606O6	Complete	7213893	705	3007	942.8	557
EOG093606O8	Missing
EOG093606O9	Complete	7164013	671	7797	952.5	472
EOG093606OC	Missing
EOG093606Q8	Complete	7023950	475	5976	689.9	388
EOG093606QR	Complete	7045579	1371	4597	712.8	430
EOG093606RM	Missing
EOG093606RP	Complete	7218598	1980	6607	337.3	164
EOG093606S1	Complete	7064741	1	4373	633.0	403
EOG093606ST	Complete	7298752	2846	8787	775.7	440
EOG093606SW	Missing
EOG093606T7	Complete	7324808	298	12007	940.0	528
EOG093606UJ	Complete	7193339	88	2951	620.3	412
EOG093606UT	Complete	6488832	1	1187	639.5	321
EOG093606VV	Complete	7158937	102	6792	812.0	421
EOG093606VY	Complete	7212606	126	1997	726.9	403
EOG093606W4	Duplicated	7296401	1093	4567	634.6	501
EOG093606W4	Duplicated	7320480	366	3904	612.7	501
EOG093606YS	Fragmented	7093292	648	3909	323.1	214
EOG093606ZH	Complete	7086505	1043	4646	552.7	363
EOG093606ZK	Complete	7219405	2343	4247	718.4	450
EOG0936070D	Fragmented	7038812	1	4209	356.0	181
EOG0936070W	Complete	7181463	737	5611	928.6	488
EOG0936071Y	Missing
EOG09360720	Complete	7295827	3513	10841	910.4	437
EOG09360725	Complete	6923697	1	7986	487.7	343
EOG0936072X	Complete	7144768	2	3633	718.5	383
EOG0936072Y	Fragmented	7335952	1	4070	644.7	320
EOG0936073E	Missing
EOG09360748	Missing
EOG0936075Y	Complete	7290178	1	4387	817.6	425
EOG0936076E	Fragmented	7095959	3405	14836	580.9	392
EOG0936076T	Complete	7246008	244	5786	611.8	355
EOG0936077B	Complete	7268292	677	9087	666.1	396
EOG0936077I	Missing
EOG09360784	Complete	6000349	2450	4051	640.5	384
EOG0936079H	Fragmented	107172	1	6134	450.4	278
EOG0936079P	Complete	7034505	1	7246	590.5	498
EOG093607BZ	Complete	7073189	1	4677	634.1	338
EOG093607D0	Complete	7022968	766	7427	879.8	483
EOG093607E0	Complete	7119708	1429	4217	1349.2	767
EOG093607E9	Complete	7246286	4793	9447	800.0	441
EOG093607EA	Missing
EOG093607EB	Complete	7169624	1189	8517	993.2	443
EOG093607EE	Complete	7035333	960	6144	771.0	455
EOG093607FC	Complete	7108789	3751	8047	661.3	457
EOG093607FH	Complete	2581564	850	5459	552.8	375
EOG093607FL	Complete	7168113	3529	8387	886.4	454
EOG093607GQ	Complete	7296685	1	7367	735.3	445
EOG093607HU	Complete	7318530	353	5920	902.4	446
EOG093607HY	Complete	7151877	284	4741	524.8	352
EOG093607I5	Complete	7138825	1	7917	413.9	244
EOG093607I7	Complete	7071867	1886	6611	972.8	508
EOG093607J8	Complete	7140385	2265	4423	787.4	399
EOG093607KK	Complete	7308194	1870	4487	896.4	515
EOG093607LD	Complete	7145895	76	1760	732.7	437
EOG093607NG	Missing
EOG093607NQ	Complete	7293023	36	3785	574.3	494
EOG093607OL	Complete	7052086	298	14758	844.8	418
EOG093607OO	Complete	7199743	1509	7077	845.6	468
EOG093607OT	Complete	7201183	1	2177	939.3	537
EOG093607OZ	Complete	7083202	547	6437	455.1	336
EOG093607PL	Missing
EOG093607PO	Complete	7266095	618	11224	618.7	398
EOG093607QO	Missing
EOG093607RL	Complete	7298438	666	4466	516.0	385
EOG093607RN	Missing
EOG093607RU	Complete	7038815	126	10612	794.6	417
EOG093607TC	Fragmented	7123505	1	4323	450.2	226
EOG093607TG	Complete	2403583	721	2450	924.5	450
EOG093607TH	Complete	7059800	126	11026	735.0	415
EOG093607U8	Missing
EOG093607UA	Complete	7096248	998	2337	445.6	248
EOG093607UE	Complete	7025457	2021	7897	866.4	509
EOG093607UJ	Complete	7170257	326	8069	766.9	419
EOG093607UO	Complete	7092206	1	6467	418.4	281
EOG093607WA	Complete	7117743	1	3520	623.5	333
EOG093607WN	Missing
EOG093607XJ	Complete	7168501	2351	10217	749.3	439
EOG093607YA	Complete	6122211	2	1767	717.4	400
EOG093607YB	Complete	7262337	249	5534	772.2	410
EOG093607ZG	Complete	7055210	416	4313	670.5	371
EOG093607ZP	Missing
EOG093607ZT	Complete	7336229	11751	16717	779.8	517
EOG09360803	Complete	7210574	2162	4397	671.3	385
EOG09360806	Missing
EOG0936081F	Complete	7151582	2026	3767	699.1	415
EOG09360829	Fragmented	7185201	1	6652	327.3	246
EOG0936082I	Complete	7179212	1965	11237	677.5	365
EOG0936082J	Complete	7125163	5760	8057	612.1	417
EOG0936082K	Fragmented	7085441	1090	5644	671.4	363
EOG0936082Y	Fragmented	7122643	306	6877	505.3	324
EOG0936083D	Complete	7276361	409	2192	682.8	495
EOG0936083O	Fragmented	7115108	6695	8664	269.1	147
