# BUSCO version is: 3.0.2 
# The lineage dataset is: solanaceae_odb10 (Creation date: 2017-12-01, number of species: 16, number of BUSCOs: 3052)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/3_Flye/assembly.fasta -o Dstr_v1.0_SolanaceaeBUSCO -l /rhome/arajewski/bigdata/Datura/software/solanaceae_odb10/ -m genome -c 16 -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
10574	Complete	contig_14775	169863	175593	899.9	397
10591	Missing
10602	Complete	contig_3424	80123	88154	964.1	425
10603	Complete	contig_2251	380732	387256	944.1	440
10628	Complete	contig_11604	110289	114225	1002.7	470
10640	Complete	contig_337	309216	315600	1099.6	472
10643	Complete	contig_2527	54424	57132	804.0	413
10646	Complete	contig_7944	49842	61946	857.7	450
10648	Complete	contig_3445	152868	155328	1161.6	498
10671	Complete	contig_4973	95082	105025	951.5	431
10672	Missing
10680	Missing
10685	Complete	contig_13038	33831	41803	857.5	372
107	Complete	contig_13617	39518	51208	4205.4	2005
10702	Complete	contig_2727	165599	169854	945.0	485
10707	Complete	contig_13877	215103	218423	892.9	406
1071	Complete	contig_1024	53908	57373	2019.0	926
10711	Missing
10714	Complete	contig_3599	156660	159140	835.9	405
1073	Complete	contig_2657	121605	125609	2098.1	970
1074	Complete	contig_6297	405525	420113	1944.9	985
10741	Complete	contig_2414	107434	113239	988.7	438
10744	Complete	contig_5777	186440	192069	897.2	416
1076	Complete	contig_7115	415742	427835	2135.2	977
10767	Missing
10773	Complete	contig_3445	9446	15168	1033.6	480
1078	Complete	contig_7678	80432	88989	2212.3	1024
10780	Complete	contig_364	222753	231329	996.2	462
10785	Complete	contig_337	303131	309619	841.6	443
10805	Complete	contig_16662	26612	28262	874.0	404
10808	Complete	contig_14217	219871	230893	867.9	394
10810	Complete	contig_1876	44466	51457	876.5	420
10829	Complete	contig_6351	41630	51120	1114.1	475
1083	Complete	contig_8578	99275	119078	2231.7	1002
10841	Complete	contig_797	454922	459787	1063.2	470
10848	Complete	contig_5302	456290	466443	1116.5	575
10865	Complete	contig_15171	1066	5683	853.9	449
10876	Missing
10878	Fragmented	contig_3599	290439	306246	843.8	540
10900	Complete	contig_15376	29014	31177	409.5	472
10918	Missing
10922	Missing
10931	Complete	contig_8414	134086	137253	1073.8	500
10966	Missing
10981	Fragmented	contig_4571	1	8017	564.5	286
10995	Missing
10999	Missing
11003	Complete	contig_4234	33165	36992	949.5	415
11010	Fragmented	contig_7777	56519	63623	888.8	438
11019	Complete	contig_14883	269976	274205	1147.6	549
11020	Complete	contig_13472	156663	159330	899.7	519
1103	Complete	contig_9145	16590	23934	1934.2	937
11039	Complete	contig_15101	130369	140104	1002.4	444
11046	Duplicated	contig_12274	24081	37480	503.8	402
11046	Duplicated	contig_14711	16521	31752	518.0	398
11059	Duplicated	contig_4665	115503	123343	828.1	416
11059	Duplicated	contig_4826	26967	34015	936.3	417
11063	Complete	contig_6703	68025	73431	858.5	395
11064	Complete	contig_5041	38713	45216	960.5	448
11075	Complete	contig_12249	21015	26370	949.0	415
11079	Complete	contig_5031	67093	71839	897.8	427
11099	Complete	contig_5220	95351	97613	938.2	398
11108	Complete	contig_13617	333961	336741	688.1	358
11110	Missing
11114	Missing
11131	Complete	contig_2029	212219	233078	834.8	462
11133	Complete	contig_4817	97097	114741	593.0	574
11135	Complete	contig_13593	49746	54766	676.8	331
11151	Complete	contig_2328	17921	27809	868.3	407
11158	Complete	contig_8097	124211	137219	1053.2	477
11160	Complete	contig_5025	131999	138495	894.4	524
11192	Complete	contig_8585	155103	159322	611.3	399
11208	Complete	contig_9349	63307	69305	935.9	433
1121	Complete	contig_8276	35318	39880	1540.6	893
11220	Complete	contig_11716	128431	133372	1024.2	421
11223	Complete	contig_6450	312702	314552	727.4	350
11225	Complete	contig_3592	43768	50950	860.5	407
11229	Complete	contig_163	15306	24460	856.8	413
1123	Complete	contig_14287	169781	179356	1849.8	848
11232	Duplicated	contig_4783	259362	266029	674.9	318
11232	Duplicated	contig_860	26703	33405	645.1	317
11239	Complete	contig_6358	7774	11307	857.5	415
11241	Complete	contig_3921	3979	8617	742.7	358
11245	Complete	contig_12264	97893	103775	965.8	486
11269	Complete	contig_16221	27377	30910	892.7	448
11275	Complete	contig_5567	134270	137313	796.6	384
11295	Complete	contig_641	392829	396199	826.1	427
11306	Complete	contig_946	50987	55149	834.3	383
11330	Complete	contig_641	32908	35242	881.8	411
11336	Complete	contig_10681	165825	175410	774.5	402
11337	Complete	contig_547	428329	431523	673.6	383
1135	Missing
11389	Complete	contig_4001	296264	298714	716.4	365
11391	Complete	contig_9164	198360	203477	946.0	447
11415	Complete	contig_6518	22683	25321	926.1	411
11417	Complete	contig_4999	42732	49003	569.8	370
1142	Complete	contig_2669	21756	43618	2012.8	935
11456	Complete	contig_10393	60654	65662	726.2	406
1146	Complete	contig_7445	12776	18226	1663.6	953
11480	Fragmented	contig_14826	61233	71029	597.6	293
11487	Complete	contig_100	15656	19639	968.9	423
11525	Complete	contig_9826	146638	149876	987.3	458
11528	Complete	contig_14655	53008	55510	868.4	434
1153	Complete	contig_13721	24332	30579	2254.5	1095
11535	Missing
11542	Missing
11549	Missing
1156	Complete	contig_13577	244034	257045	1882.3	1010
11561	Complete	contig_3141	106239	110435	1029.2	452
11568	Complete	contig_13527	265669	271422	1035.0	473
1157	Complete	scaffold_12984	108339	117415	1888.0	1016
11574	Complete	contig_3599	162076	181781	1094.8	588
11602	Complete	contig_1472	739999	746086	818.0	386
11615	Complete	contig_4094	14174	22011	1014.6	497
11643	Missing
11648	Complete	contig_3206	103154	105889	945.7	612
11651	Complete	contig_5776	122250	126674	786.2	377
11661	Complete	contig_3702	48366	54953	879.7	435
11667	Complete	contig_547	382858	387357	873.2	418
11683	Fragmented	contig_11550	13	10053	630.0	291
11688	Fragmented	contig_5459	60110	68602	807.0	395
11708	Duplicated	contig_7113	81152	87957	388.9	219
11708	Duplicated	contig_7113	88972	102136	411.2	227
11712	Duplicated	contig_7866	17299	22791	1288.4	606
11712	Duplicated	contig_7866	53179	55909	1285.8	606
11714	Complete	contig_6060	13919	21647	857.9	400
11717	Complete	contig_10179	77724	83645	828.2	388
11718	Complete	contig_8425	2966	14357	843.0	411
11719	Complete	contig_14907	49009	59009	916.7	439
11734	Complete	contig_1472	582686	588016	749.1	338
11736	Complete	contig_2131	203401	215959	860.8	389
11757	Complete	contig_4589	123016	126269	891.1	418
11761	Complete	contig_6889	102191	113352	1023.9	445
11765	Fragmented	contig_15511	8427	22717	757.5	381
11767	Complete	contig_7738	36334	41476	758.1	454
11768	Complete	contig_5792	7858	19127	885.0	489
11773	Complete	contig_13037	46669	52056	881.2	402
11779	Complete	contig_4634	109137	113968	415.3	386
1179	Complete	contig_3206	166071	181568	1843.7	912
11798	Complete	scaffold_3324	249333	257037	636.5	383
11801	Complete	contig_4391	401364	402991	894.9	431
11805	Missing
11806	Complete	contig_7414	5366	10310	596.5	440
11810	Complete	contig_873	75769	78692	925.0	434
11812	Complete	contig_6218	138809	143589	1029.2	494
11813	Missing
11820	Complete	contig_10476	136256	138071	348.8	350
11821	Duplicated	contig_2999	190931	194693	457.0	290
11821	Duplicated	contig_910	198979	217616	428.9	292
11833	Complete	contig_3886	187394	201206	927.0	451
11835	Complete	contig_15601	97621	106073	834.0	483
11837	Complete	contig_13013	427579	435997	1072.4	483
11855	Complete	contig_8219	6146	10025	930.3	443
11867	Complete	contig_946	56886	65089	722.3	396
11870	Complete	contig_3815	61880	73349	891.7	431
11872	Missing
1191	Complete	contig_3238	222024	228543	1905.9	997
11913	Complete	contig_5676	281286	286196	867.0	423
11919	Duplicated	contig_1997	127052	130001	626.2	431
11919	Duplicated	contig_892	89263	91805	674.4	445
11933	Missing
11935	Complete	contig_11568	42129	47273	791.5	453
11940	Missing
1195	Complete	contig_5025	161461	174779	2010.3	1062
1196	Missing
11967	Complete	contig_6748	229247	232914	744.3	338
11992	Complete	scaffold_3858	258983	266361	920.9	391
12004	Complete	scaffold_7540	172370	174856	785.8	384
12008	Complete	contig_904	77128	104075	809.8	499
12030	Complete	contig_9109	126295	136413	826.2	403
12046	Missing
12062	Missing
1208	Complete	contig_7445	139315	150667	2093.4	982
12086	Complete	contig_2414	189123	193965	864.9	380
12087	Complete	contig_5440	17439	20125	706.5	361
12095	Complete	contig_3338	232201	237001	865.6	395
12109	Complete	contig_8427	42540	46975	835.2	364
12111	Complete	contig_4176	335901	338978	804.8	391
12113	Duplicated	contig_6684	283946	289025	631.5	412
12113	Duplicated	contig_6684	294496	297129	603.0	412
12113	Duplicated	contig_6684	297716	300743	582.6	412
12113	Duplicated	contig_922	52343	65027	544.5	367
12160	Complete	contig_35	5166	16345	723.7	346
12182	Complete	contig_5739	173298	175430	957.6	461
12185	Complete	contig_5971	329864	332684	940.3	492
12186	Complete	contig_4358	330614	337258	722.8	327
12197	Missing
12203	Complete	contig_3131	40920	46058	841.5	642
12209	Complete	contig_6684	270200	272842	886.4	462
1221	Missing
12214	Missing
12216	Complete	contig_15539	14786	16607	830.9	413
12238	Complete	contig_8419	29687	47039	593.0	369
1224	Complete	contig_8097	43837	52972	2359.6	1013
1226	Complete	contig_15526	21401	39605	1912.9	901
12262	Fragmented	contig_11716	170828	187596	377.8	224
12268	Complete	contig_740	212098	220995	872.4	383
12278	Complete	contig_5407	55006	64838	853.8	418
12282	Duplicated	contig_10391	198619	206942	649.9	324
12282	Duplicated	contig_3344	91596	99919	649.9	324
1229	Missing
12294	Fragmented	contig_10476	2016	9128	863.2	435
12295	Missing
12309	Complete	contig_547	371061	373005	870.6	426
12312	Complete	contig_8430	10591	22837	918.9	433
12324	Complete	contig_3541	91358	105841	849.7	405
1233	Missing
12332	Complete	contig_4794	33991	59335	716.1	410
12334	Complete	contig_7446	103811	123690	890.9	419
12351	Complete	contig_15115	9166	20404	981.2	423
12358	Complete	contig_2541	127877	130044	923.2	445
12364	Complete	contig_3709	42291	46876	885.0	397
12368	Missing
12373	Complete	contig_3338	272103	273874	817.8	390
12376	Complete	contig_10707	359785	362437	1056.4	460
12389	Complete	contig_4985	48326	65793	841.8	467
12413	Duplicated	contig_4358	394203	401407	822.4	392
12413	Duplicated	contig_4358	401463	408696	807.6	392
1243	Complete	contig_12402	14646	23252	1987.3	889
12430	Complete	contig_370	106089	110094	599.4	431
12441	Complete	contig_8097	356361	359643	793.9	375
12442	Fragmented	contig_14066	50449	56823	747.9	374
12444	Missing
12454	Complete	contig_13901	41854	45869	882.0	514
12458	Missing
12481	Missing
12486	Complete	contig_10041	80802	86958	826.6	408
12493	Missing
12496	Complete	contig_15000	51681	58005	503.1	278
12497	Complete	contig_4513	13911	20269	862.3	383
12522	Complete	contig_6684	57764	67563	776.7	400
12530	Missing
12539	Fragmented	contig_9498	93935	102710	836.8	418
12559	Complete	contig_7619	129605	136202	919.9	413
12561	Complete	contig_3897	117424	120234	873.1	446
12566	Missing
12572	Complete	contig_981	111462	120675	972.9	468
12573	Missing
12585	Complete	contig_9541	279033	281050	875.0	392
12587	Complete	contig_6987	144252	152366	900.0	408
12594	Complete	contig_8601	17919	20063	969.5	455
12620	Complete	contig_3727	80032	81797	887.5	429
1263	Missing
1264	Complete	contig_2952	398224	411639	1933.1	926
12654	Complete	contig_5114	96956	100099	798.6	384
12660	Duplicated	contig_5025	308701	312074	567.2	382
12660	Duplicated	contig_5251	151299	153389	538.9	345
12666	Fragmented	scaffold_3324	459203	472390	958.0	469
12688	Complete	contig_9386	75316	91112	712.2	341
12695	Duplicated	contig_8970	20088	26841	779.3	375
12695	Duplicated	contig_8970	34428	39730	759.1	383
12700	Complete	contig_8671	83590	86290	884.4	391
12715	Complete	contig_15151	48036	62461	745.1	510
12734	Complete	contig_1506	216141	219123	744.2	374
12767	Complete	contig_13070	35945	40023	793.2	375
1277	Complete	scaffold_7540	106515	111745	1764.0	913
12771	Complete	contig_1885	16832	23858	859.3	413
12777	Complete	contig_1421	193057	204185	851.3	449
12782	Complete	contig_9101	378713	384890	817.3	372
128	Missing
12808	Complete	contig_13037	35051	40600	876.5	413
12822	Complete	contig_9216	12357	18477	828.1	358
12823	Complete	contig_14287	221568	229859	509.2	350
12828	Missing
12836	Complete	contig_15845	271361	280883	972.8	463
12838	Complete	contig_797	230373	232544	811.0	366
12845	Complete	contig_6218	83896	95423	695.4	352
12855	Duplicated	contig_2727	17556	23425	879.8	416
12855	Duplicated	contig_2727	8	2865	879.8	416
12865	Complete	contig_10819	6506	12638	983.4	532
1287	Complete	contig_6334	1	8277	1997.3	923
12870	Duplicated	contig_26	26496	28335	848.6	388
12870	Duplicated	contig_335	74037	76038	730.2	388
12874	Duplicated	contig_2541	26883	29054	806.5	376
12874	Duplicated	contig_5775	36252	41354	713.6	371
12876	Complete	contig_14318	257666	261020	819.9	400
129	Complete	contig_4117	352859	360795	2323.9	1108
12901	Missing
12908	Missing
12937	Complete	contig_13180	19242	25617	807.2	365
12940	Duplicated	contig_16389	2796	9022	318.6	328
12940	Duplicated	contig_2623	15336	16908	311.6	318
12942	Complete	contig_6573	262775	270716	799.7	388
12944	Fragmented	contig_8601	495543	500199	853.8	374
12946	Complete	contig_4302	29901	39698	560.1	397
1296	Complete	contig_12170	29918	41955	1965.4	987
12963	Complete	contig_1472	572377	574688	734.9	357
12964	Complete	contig_8903	74481	81701	569.1	287
12970	Complete	contig_8373	234853	237975	864.9	404
12976	Complete	contig_8053	10982	18877	851.0	436
12979	Complete	contig_1229	541561	548872	809.7	426
1298	Complete	contig_7701	105646	114138	2055.6	1105
12983	Complete	contig_9101	204276	208703	803.7	423
1300	Complete	contig_5302	168964	176886	1946.8	961
13011	Complete	contig_8039	19711	30867	674.1	382
1302	Complete	contig_6264	44560	56547	1762.2	848
13043	Complete	contig_10763	75640	78149	779.5	426
1306	Missing
13088	Complete	contig_14288	75378	81148	834.8	372
13089	Missing
13104	Missing
13143	Complete	contig_4401	31681	38123	764.0	362
13149	Fragmented	contig_4115	2386	9039	667.7	305
13150	Complete	contig_560	781485	785561	802.3	375
13151	Fragmented	contig_10428	339538	348372	837.9	412
13156	Complete	contig_12752	24204	40905	829.8	402
13167	Missing
13171	Complete	contig_2984	7026	12094	552.8	534
13173	Complete	contig_767	176222	179207	939.1	414
1318	Complete	contig_12264	293991	303361	2006.5	934
13192	Duplicated	contig_12145	3236	6608	667.1	329
13192	Duplicated	contig_3161	23087	30870	683.0	331
13199	Complete	contig_560	401731	413341	597.6	326
1324	Complete	contig_1326	307523	314241	1400.8	838
13241	Complete	contig_542	381548	396679	874.5	399
13281	Complete	contig_574	10376	14450	856.5	398
13286	Complete	contig_3586	176027	177482	806.3	349
13287	Complete	contig_3238	181819	184549	735.6	357
13291	Complete	contig_4401	333350	338668	849.3	364
13301	Complete	contig_4474	90009	93443	868.2	403
13306	Complete	contig_7113	20230	22248	712.9	322
13309	Complete	contig_5750	193196	200917	590.6	425
13321	Complete	contig_4600	75767	79848	920.2	402
13351	Complete	contig_7787	68295	69997	639.0	352
13354	Complete	contig_14944	35505	41809	801.4	416
13378	Missing
13384	Complete	contig_6450	32689	41880	533.2	461
13386	Complete	contig_8916	30885	40222	851.9	367
13391	Complete	contig_13527	334951	341721	636.5	314
13399	Complete	contig_6889	304252	312093	778.7	391
13413	Complete	contig_10538	250973	262452	749.4	371
13414	Complete	contig_8097	196234	201674	802.5	356
13457	Missing
1348	Complete	contig_9291	47101	53276	2235.4	984
13481	Fragmented	contig_10428	136818	146878	815.4	356
13503	Complete	contig_2372	191656	199399	596.7	408
13504	Complete	contig_1319	110649	114772	1049.2	459
13505	Complete	contig_10032	141704	145730	852.1	450
13506	Complete	contig_866	151673	158414	1077.4	481
13513	Complete	contig_6001	29846	31467	813.0	381
13538	Complete	contig_14733	77498	80490	734.0	356
1355	Missing
13550	Complete	contig_16012	191529	193539	885.9	420
13556	Complete	contig_6374	78963	83637	1071.0	579
13558	Missing
13559	Complete	contig_11338	5753	13027	772.2	385
13561	Complete	contig_1030	193058	195216	798.7	353
13591	Complete	contig_9864	6071	29677	810.0	389
13596	Complete	contig_3988	94038	97094	863.0	400
136	Complete	contig_13901	112138	138135	3403.1	1596
13607	Missing
13615	Missing
13616	Complete	contig_11126	62555	65035	817.1	387
13626	Complete	contig_1033	49720	56859	823.7	367
13628	Missing
13629	Complete	contig_11841	170705	175864	666.0	430
13637	Complete	contig_4036	36996	40888	665.6	353
1365	Missing
13654	Complete	contig_1748	85440	88679	646.5	373
13675	Missing
13679	Complete	contig_2105	309703	321651	729.7	364
13684	Complete	contig_2415	50083	54045	812.9	408
1371	Complete	contig_14892	61539	89833	1729.8	818
13715	Missing
13726	Complete	contig_2147	475531	479604	729.8	433
13734	Missing
1374	Missing
13740	Complete	contig_12597	32816	36705	698.1	360
13742	Complete	contig_13901	350661	355094	791.4	384
13755	Complete	contig_9682	9256	11662	761.6	354
13763	Complete	contig_2034	199795	201233	783.7	363
13773	Complete	contig_5845	25160	44559	1051.1	474
13790	Complete	contig_8947	131885	138444	767.1	351
13839	Complete	contig_9712	53203	57326	728.6	370
1384	Fragmented	contig_12688	169815	188745	2381.0	1059
13847	Complete	contig_4663	527688	544007	832.3	388
13875	Complete	contig_5044	24311	33167	876.9	420
13891	Missing
13895	Complete	contig_4117	474182	484005	624.1	353
13898	Complete	contig_436	24340	46219	696.3	391
13903	Complete	contig_13477	47790	56551	717.2	366
13905	Missing
13918	Complete	scaffold_12984	98277	103565	713.4	347
13925	Duplicated	contig_3897	321494	326617	732.1	402
13925	Duplicated	contig_4497	40791	47319	634.5	381
13930	Complete	contig_10359	9616	15889	844.1	427
13943	Complete	contig_7886	86309	91115	704.2	360
13972	Complete	contig_14287	212838	216921	912.7	436
13974	Complete	contig_10312	10849	16417	869.3	455
1398	Missing
14013	Complete	contig_13477	126303	129002	795.6	384
14015	Complete	contig_4600	25224	27021	610.1	317
14023	Complete	contig_4400	335866	342127	827.0	374
14031	Fragmented	contig_1229	282576	301077	297.8	202
14034	Complete	contig_14883	278041	283744	719.7	327
14036	Complete	contig_8585	339654	343164	722.3	348
14052	Complete	contig_6684	171612	180384	841.8	464
14061	Fragmented	contig_13508	981	6487	708.7	357
14063	Missing
14065	Complete	contig_5191	43121	49567	728.2	361
14080	Complete	contig_3065	6936	12119	906.0	405
14093	Complete	contig_9645	94051	96395	843.7	353
14121	Complete	contig_1266	47878	51894	786.4	353
14151	Complete	contig_15538	15206	19210	765.4	354
1416	Complete	contig_7524	110951	122834	1851.5	877
14182	Complete	contig_4097	24271	35964	885.4	395
14188	Complete	contig_1471	168760	172708	810.3	386
14197	Complete	contig_2623	5411	7107	731.4	382
14223	Missing
1423	Complete	contig_9408	12828	22807	1590.8	809
14239	Complete	contig_3377	86665	89955	776.8	394
14262	Complete	contig_1229	159351	161963	836.4	387
14281	Complete	contig_1705	35962	41353	630.1	300
14282	Complete	contig_1421	219955	224161	729.0	391
14304	Missing
14309	Complete	contig_728	62382	71801	708.4	340
1431	Complete	contig_10091	175879	183342	2001.0	1056
14312	Fragmented	contig_3510	99561	105953	825.2	390
14321	Complete	contig_2934	81932	88768	846.3	404
14337	Complete	contig_5302	523243	531726	436.5	254
14341	Missing
14346	Complete	contig_11870	28905	32416	718.2	322
1435	Missing
14367	Complete	contig_547	631249	635952	747.8	362
14384	Complete	contig_464	97442	102539	537.3	333
14391	Complete	contig_13527	379323	383879	903.4	394
14397	Complete	contig_3897	347711	354954	746.7	366
14399	Complete	scaffold_8610	355100	360264	709.3	348
14410	Complete	contig_15845	112585	114875	874.3	374
14411	Missing
1442	Missing
14427	Complete	contig_12044	150301	156592	890.8	436
14428	Missing
14438	Fragmented	contig_6482	62967	72132	681.2	311
14442	Complete	contig_4166	194882	198639	868.2	393
14455	Complete	contig_6518	38592	43091	749.8	349
14460	Complete	contig_7232	113439	120538	764.3	352
1448	Complete	contig_2727	71441	82287	1876.8	830
14480	Complete	contig_9101	17631	35111	766.6	439
1450	Complete	contig_40	102425	118234	1837.4	865
14506	Complete	contig_6554	7933	9917	650.0	380
14523	Complete	contig_9164	96323	100855	859.8	371
14571	Complete	contig_2169	78530	88875	784.3	372
14579	Duplicated	contig_6001	432582	436611	648.3	315
14579	Duplicated	contig_6001	437456	445171	693.2	315
14592	Complete	contig_4999	108257	110244	809.2	406
1460	Complete	contig_2481	27762	35146	1608.4	870
14605	Complete	contig_337	265381	272712	577.6	303
14606	Complete	contig_2599	26269	35241	699.2	329
1461	Complete	contig_15151	128330	138162	2102.2	979
14618	Complete	contig_758	44284	54612	482.5	244
14619	Complete	contig_9164	886	6117	801.7	380
1462	Duplicated	contig_14074	36130	45755	1575.8	840
1462	Duplicated	contig_30	181820	188420	1818.8	841
14632	Complete	contig_5195	5616	12170	336.6	413
14637	Complete	contig_8408	16729	21056	716.5	386
14667	Complete	contig_13617	327070	330221	753.6	348
14668	Complete	contig_4663	616562	618774	766.6	347
14672	Complete	contig_1537	389940	399434	685.0	339
14682	Missing
14684	Complete	contig_4317	139804	148421	877.4	424
1470	Complete	contig_9022	78494	90330	1767.7	845
14700	Complete	scaffold_3324	135269	141698	822.5	363
14701	Complete	contig_16130	22155	24761	730.3	341
14710	Complete	contig_2656	461901	477907	779.2	363
14724	Duplicated	contig_4634	264066	267168	686.8	303
14724	Duplicated	contig_4634	286323	292277	686.8	303
14726	Complete	contig_8601	507867	511748	814.6	354
14728	Complete	contig_8426	105383	108038	795.1	375
1473	Duplicated	contig_10428	41033	47692	1329.2	938
1473	Duplicated	contig_4556	42908	63914	1196.4	955
14737	Complete	contig_2727	112493	120012	596.3	284
1475	Complete	contig_7777	190551	198217	1900.6	914
14753	Complete	contig_13347	114526	134334	540.8	448
14757	Complete	contig_2414	26798	29935	692.0	313
14758	Complete	contig_4973	1107	3738	881.9	369
14761	Complete	contig_8310	111902	116846	687.9	328
14769	Complete	contig_2952	197666	200264	677.0	352
14776	Complete	contig_417	101029	105624	824.9	369
14801	Complete	contig_13370	29530	35881	755.0	340
14815	Complete	contig_3572	3836	5597	879.4	439
1482	Fragmented	contig_4079	62395	83206	947.4	622
14833	Missing
14834	Complete	contig_6889	129460	133870	758.6	342
14844	Complete	contig_12011	26283	36259	809.4	405
14867	Complete	contig_5676	15176	24298	842.7	375
14876	Complete	contig_5918	80626	84047	791.2	384
14880	Complete	contig_7714	2756	4565	777.3	410
14884	Complete	contig_1506	89728	94851	859.2	442
14885	Missing
14892	Complete	contig_1080	45614	60985	411.7	259
1491	Missing
14929	Complete	contig_5845	68918	73155	800.3	348
14930	Complete	contig_2147	140422	146345	642.2	332
14947	Complete	contig_10613	143145	146645	814.7	398
14964	Complete	contig_10144	33886	36902	752.7	340
14993	Complete	contig_3203	239195	244041	779.2	367
14995	Complete	contig_15845	116036	120666	836.0	410
14996	Complete	contig_12688	128442	131585	831.2	414
15005	Complete	contig_12804	52291	56832	914.3	450
15010	Complete	contig_9571	14041	17817	829.6	380
15017	Complete	contig_10441	56053	59592	673.7	359
15023	Complete	contig_2105	257549	259299	818.9	374
15029	Complete	contig_2082	101604	110514	824.3	372
15043	Complete	contig_4858	21222	26160	769.8	339
15052	Complete	contig_2325	114021	119130	763.0	338
15054	Complete	contig_1858	22831	30608	686.1	329
1507	Complete	contig_1830	57951	61564	1912.7	905
15073	Complete	contig_15021	20840	43217	481.9	351
1508	Complete	contig_11548	37142	66352	1732.3	908
15088	Missing
15103	Complete	contig_2669	202065	212624	711.4	350
15110	Fragmented	contig_6825	102997	115752	408.6	242
15112	Complete	contig_335	50937	59363	908.1	414
15123	Complete	contig_1705	182104	193004	557.7	264
15126	Complete	contig_7700	80460	84785	806.8	359
15157	Missing
