# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/2_ABySS/k_109/Dstr_v1.3_k109-scaffolds.fa -o Dstr_v1.3_k109 -l /srv/projects/db/BUSCO/v9/embryophyta_odb9/ -m genome -c 16 -z -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG093600X9	Complete	6809892	5785	12457	1275.4	894
EOG093600XL	Complete	2619033	629	4057	1719.1	974
EOG093600YH	Missing
EOG093600ZL	Complete	7020892	1139	5674	1431.8	841
EOG0936011P	Missing
EOG0936011U	Complete	7079762	346	9275	1342.2	876
EOG0936011V	Complete	6812679	1	5468	766.1	462
EOG09360146	Complete	7057158	3735	6737	1524.5	830
EOG09360155	Missing
EOG0936015N	Complete	6709089	206	4687	1378.8	959
EOG0936017C	Missing
EOG0936017K	Fragmented	6881737	1	4529	592.1	309
EOG09360199	Complete	6894108	2067	4815	1412.2	738
EOG0936019N	Complete	6975287	1	3620	473.9	362
EOG0936019X	Complete	7062434	1336	7383	1135.1	617
EOG093601AL	Missing
EOG093601AN	Missing
EOG093601CE	Fragmented	6928253	405	5656	1066.1	558
EOG093601CM	Complete	6760403	312	6027	533.9	568
EOG093601CX	Complete	6746882	1319	5753	1396.9	898
EOG093601DT	Missing
EOG093601FF	Missing
EOG093601FH	Complete	6962201	1	6446	909.3	504
EOG093601G4	Complete	6968010	916	5054	1322.7	733
EOG093601IB	Fragmented	6789230	1	1523	846.7	434
EOG093601IL	Fragmented	6916465	1	6105	1356.0	818
EOG093601IV	Complete	1336069	1	3577	533.5	267
EOG093601IY	Complete	6864476	461	4017	1106.7	780
EOG093601KV	Complete	6899938	513	7497	1439.0	828
EOG093601KY	Complete	6711348	316	3196	1362.8	762
EOG093601LZ	Complete	6705506	1	3512	351.3	185
EOG093601M6	Complete	6805380	1	6963	719.8	542
EOG093601MF	Fragmented	6954616	1	3937	1483.8	844
EOG093601MT	Complete	6893612	492	5448	930.3	736
EOG093601NK	Complete	7080718	916	10537	1439.9	817
EOG093601NU	Complete	7078066	416	7983	1479.2	922
EOG093601OK	Complete	7052059	595	3171	1205.2	665
EOG093601PF	Complete	6896710	1976	9841	1523.6	723
EOG093601PJ	Missing
EOG093601PV	Complete	7027756	1	7307	982.8	487
EOG093601Q7	Complete	7088662	1	5305	701.7	663
EOG093601QL	Fragmented	7055167	1096	5909	493.7	377
EOG093601SL	Fragmented	6818135	460	3948	660.0	418
EOG093601SQ	Complete	6732128	233	7587	1359.4	747
EOG093601T9	Missing
EOG093601TO	Complete	6737029	1	5543	1157.0	589
EOG093601TR	Complete	6754966	3	2968	1130.2	785
EOG093601U2	Complete	6975960	736	4565	1159.3	766
EOG093601UA	Complete	7002722	2	7787	1125.5	671
EOG093601UC	Missing
EOG093601V0	Missing
EOG093601VD	Complete	7013151	131	2934	1333.5	763
EOG093601WC	Missing
EOG093601XR	Complete	6842436	1	5597	590.5	335
EOG093601Y2	Missing
EOG093601Y6	Complete	6808343	1129	4088	1233.7	775
EOG09360205	Complete	6899387	1241	3947	1157.1	720
EOG0936020C	Complete	6782712	1189	6403	1183.2	708
EOG0936020T	Complete	7006396	186	6710	1608.3	806
EOG0936021K	Complete	7088160	96	2945	1119.7	736
EOG09360236	Complete	6884753	616	4267	512.4	374
EOG0936023S	Fragmented	7008363	108	3373	860.4	492
EOG0936024P	Fragmented	6931879	319	3246	733.9	373
EOG0936024U	Complete	4552117	1	3979	599.9	383
EOG09360254	Complete	6969643	206	6805	1117.7	696
EOG09360259	Complete	6734530	6344	8857	1164.5	648
EOG0936025H	Complete	6748588	819	5857	1277.5	709
EOG0936025L	Missing
EOG0936026P	Complete	4101446	1146	3960	999.7	701
EOG0936026R	Missing
EOG0936026Z	Missing
EOG0936027I	Complete	6879770	1643	4447	1083.4	654
EOG0936028K	Complete	7014864	476	6872	718.2	548
EOG0936028O	Complete	5078081	1	4632	288.1	355
EOG0936028V	Complete	6760065	3516	6407	1054.3	699
EOG09360296	Missing
EOG093602A0	Complete	6853821	69	4785	1370.7	687
EOG093602C3	Complete	7073904	2644	5167	984.5	605
EOG093602CL	Fragmented	1917051	1	2192	679.5	497
EOG093602E8	Missing
EOG093602EO	Complete	7031434	531	5027	1110.1	522
EOG093602EU	Complete	6735226	488	12079	983.1	573
EOG093602F2	Complete	3011551	1	2557	1015.6	556
EOG093602FO	Complete	7063246	3656	6586	1216.3	720
EOG093602GP	Missing
EOG093602H1	Fragmented	6849429	1	6071	1077.0	541
EOG093602HL	Fragmented	6997586	636	4137	882.4	477
EOG093602I0	Fragmented	6698212	1	2651	746.5	417
EOG093602IG	Complete	6837725	1	2376	790.5	481
EOG093602K0	Complete	6764049	3536	9537	461.0	314
EOG093602KH	Complete	7059309	53	4974	1332.7	689
EOG093602KV	Complete	6769518	1	8893	1038.5	689
EOG093602LT	Complete	7071362	1	5542	115.0	577
EOG093602MY	Missing
EOG093602N6	Complete	6872303	895	2767	868.2	491
EOG093602O1	Complete	6999787	1	5393	444.0	372
EOG093602OJ	Complete	7064133	66	4566	956.5	669
EOG093602PW	Complete	6996440	916	4444	921.1	652
EOG093602QH	Complete	6857260	4056	6895	1208.6	651
EOG093602QV	Fragmented	6706918	1	4167	1090.8	521
EOG093602RY	Missing
EOG093602S0	Missing
EOG093602SP	Complete	6755989	347	3667	1012.9	694
EOG093602SW	Complete	6707770	1002	3427	945.7	652
EOG093602T8	Missing
EOG093602TY	Missing
EOG093602U5	Fragmented	1684421	351	2016	728.5	449
EOG093602UL	Missing
EOG093602V4	Missing
EOG093602VC	Complete	4610613	1	2887	1177.8	637
EOG093602VE	Complete	6997928	1955	8581	698.1	478
EOG093602VI	Complete	6748958	1060	3437	1150.7	648
EOG093602WA	Complete	6895629	5537	7907	1058.2	669
EOG093602X4	Complete	6855851	1202	4531	894.2	636
EOG093602XV	Complete	2421701	2719	5085	980.6	616
EOG093602XZ	Complete	6827774	46	2862	1141.5	685
EOG093602Y5	Missing
EOG093602Y9	Complete	6719096	2556	11114	1138.6	641
EOG093602YD	Missing
EOG093602Z8	Missing
EOG093602ZN	Missing
EOG09360300	Complete	6704778	496	2921	903.7	523
EOG09360317	Missing
EOG0936031D	Complete	6763084	276	5797	983.0	679
EOG0936031Y	Complete	6156626	161	3967	1322.9	786
EOG0936032C	Missing
EOG0936032P	Complete	6820878	449	5297	1264.2	800
EOG0936033H	Complete	6802461	387	3207	993.4	691
EOG0936033V	Complete	6953414	1	8554	364.8	247
EOG09360353	Complete	6689298	356	5000	1148.2	707
EOG09360358	Fragmented	6787343	3569	4201	209.1	156
EOG0936035H	Complete	7003737	356	2849	965.1	549
EOG0936035T	Fragmented	6963492	107	2026	945.9	514
EOG0936035U	Complete	6981551	1	5957	1040.1	559
EOG0936036G	Missing
EOG0936036H	Complete	6742330	4568	7367	1259.9	702
EOG0936036V	Missing
EOG0936037E	Complete	6850828	805	3517	939.3	506
EOG0936037T	Fragmented	6970578	1	2862	473.2	498
EOG0936037Y	Fragmented	6977690	1	2276	329.5	255
EOG09360383	Missing
EOG0936038D	Fragmented	7030233	1	4300	951.5	466
EOG0936038M	Fragmented	7069648	2927	5959	604.4	364
EOG0936038S	Fragmented	6965037	2113	3478	676.9	320
EOG0936038Z	Complete	6766666	7831	10333	1146.7	725
EOG09360391	Fragmented	7068846	585	4935	858.4	501
EOG09360394	Missing
EOG093603DJ	Missing
EOG093603DO	Missing
EOG093603EX	Complete	6990082	46	2475	1088.7	626
EOG093603F5	Fragmented	6831711	982	4001	906.9	517
EOG093603FC	Missing
EOG093603FG	Complete	6846151	990	3287	993.8	608
EOG093603FS	Complete	7083325	1	2632	916.0	575
EOG093603GP	Missing
EOG093603H7	Complete	4766618	196	2685	952.8	602
EOG093603HD	Complete	6801683	706	5176	1096.3	559
EOG093603I2	Complete	6939966	545	3375	982.9	558
EOG093603IB	Missing
EOG093603IM	Complete	1444250	1	1657	619.2	397
EOG093603J1	Fragmented	6747891	259	2282	997.9	502
EOG093603J5	Complete	6722450	2216	4596	919.6	626
EOG093603JD	Duplicated	230360	336	2760	540.6	628
EOG093603JD	Duplicated	5728655	914	3447	577.7	639
EOG093603JD	Duplicated	6904945	449	3017	588.4	634
EOG093603K3	Complete	6817385	374	6808	1087.0	621
EOG093603K7	Complete	7056526	348	2237	589.9	357
EOG093603K9	Missing
EOG093603KJ	Complete	7063927	291	2337	942.3	567
EOG093603LQ	Missing
EOG093603M5	Missing
EOG093603MT	Missing
EOG093603NH	Fragmented	3903966	1	4754	633.4	359
EOG093603OJ	Missing
EOG093603OL	Missing
EOG093603OR	Complete	7039434	206	4422	1195.3	745
EOG093603OV	Complete	6786040	40	2846	1090.8	636
EOG093603PK	Fragmented	6909722	1	2550	150.2	78
EOG093603PO	Complete	6886751	1796	10080	593.2	373
EOG093603PW	Missing
EOG093603QH	Missing
EOG093603QQ	Complete	2975960	94	6337	1125.5	600
EOG093603QT	Complete	6735573	85	2336	1018.8	578
EOG093603RD	Complete	7037103	356	8606	963.3	566
EOG093603RW	Complete	6717649	1	7727	1024.5	636
EOG093603SM	Fragmented	7089610	1	1869	827.6	480
EOG093603SR	Missing
EOG093603SX	Complete	6859731	1	5387	997.3	617
EOG093603T3	Complete	7032390	4120	7077	1097.3	622
EOG093603TE	Complete	7015173	1	5322	590.0	442
EOG093603UO	Missing
EOG093603UU	Missing
EOG093603UW	Complete	5499149	864	5167	624.1	619
EOG093603VH	Complete	6929457	1	8656	785.5	721
EOG093603VX	Complete	7040525	430	2762	710.5	386
EOG093603VZ	Missing
EOG093603W4	Missing
EOG093603W7	Missing
EOG093603WH	Complete	7051479	566	3121	1047.4	665
EOG093603WZ	Missing
EOG093603XJ	Complete	6879693	1	4359	461.9	738
EOG093603XO	Fragmented	6840769	1	1790	401.4	328
EOG093603YN	Complete	6688793	1	4807	638.0	419
EOG093603Z1	Complete	7064736	1	3397	630.7	311
EOG093603ZW	Missing
EOG0936040G	Complete	6752417	76	4419	1126.8	631
EOG0936041E	Complete	6803318	756	2953	821.5	509
EOG0936041M	Missing
EOG0936041Q	Missing
EOG0936041Y	Fragmented	6988480	1	5449	833.9	418
EOG09360424	Complete	6916866	166	3284	879.0	574
EOG0936042H	Fragmented	6938622	354	2608	308.3	172
EOG0936042R	Complete	6744801	3435	5823	1037.8	600
EOG09360439	Fragmented	6863996	791	3966	330.0	176
EOG0936043P	Complete	7015839	1176	7350	913.2	549
EOG0936043U	Complete	6735317	2306	6350	1255.6	553
EOG0936044V	Complete	6963342	12	5314	851.0	517
EOG0936045K	Complete	6817918	2047	4537	869.5	544
EOG0936046G	Complete	6843125	1400	5097	1050.3	568
EOG0936047E	Missing
EOG0936048K	Fragmented	6982250	1277	8740	773.3	415
EOG09360490	Complete	6726235	128	2016	923.0	551
EOG0936049L	Complete	6697637	2040	4337	970.8	567
EOG093604AJ	Complete	6851649	2	4709	583.2	374
EOG093604B8	Complete	2337372	2	4334	633.8	388
EOG093604BC	Missing
EOG093604C7	Complete	6787882	226	2780	920.2	532
EOG093604CE	Complete	6947049	186	7557	689.0	426
EOG093604D2	Complete	6922081	2894	5537	1162.2	743
EOG093604D4	Missing
EOG093604D9	Missing
EOG093604DG	Complete	7003475	6766	8496	593.9	408
EOG093604DM	Complete	7069573	2124	3637	524.6	390
EOG093604F0	Complete	7017626	1	3291	405.1	401
EOG093604F6	Missing
EOG093604FE	Complete	6842146	1	3307	1092.7	562
EOG093604FM	Fragmented	7005076	2127	8651	554.6	332
EOG093604HB	Complete	7081881	1466	7035	1163.7	623
EOG093604HD	Complete	7057034	1996	4037	807.5	482
EOG093604HI	Complete	7073561	852	2912	926.1	553
EOG093604HK	Complete	7000991	1410	3997	819.6	529
EOG093604HV	Complete	7037382	2189	4467	907.5	535
EOG093604IO	Complete	6923413	1265	4097	736.2	463
EOG093604JQ	Missing
EOG093604JS	Complete	7014232	1	3851	907.0	438
EOG093604JV	Complete	6796502	257	5761	1116.6	644
EOG093604K0	Missing
EOG093604KN	Fragmented	6691515	2010	7591	506.3	277
EOG093604LD	Complete	7009917	540	2770	812.0	559
EOG093604LM	Fragmented	6863992	1	6705	773.3	402
EOG093604MP	Complete	6939822	1	6854	849.9	404
EOG093604MW	Fragmented	6726075	1	2623	319.0	178
EOG093604MY	Missing
EOG093604NO	Complete	6961674	246	10367	1129.5	535
EOG093604OT	Complete	6803470	1565	6447	946.0	548
EOG093604P1	Missing
EOG093604P6	Fragmented	7004788	1	1725	257.9	133
EOG093604PT	Fragmented	6964925	1	2790	480.8	201
EOG093604PU	Complete	6982306	1	8690	996.5	480
EOG093604QJ	Complete	6732163	713	4417	766.4	356
EOG093604R2	Complete	6836472	461	9354	1286.6	757
EOG093604R6	Complete	6841777	6641	8327	689.2	451
EOG093604R7	Complete	6712748	2026	5810	378.2	236
EOG093604RL	Complete	6928944	726	9381	586.9	480
EOG093604SP	Missing
EOG093604T4	Complete	6755290	3237	8417	1043.7	492
EOG093604TP	Complete	6916675	2	4907	822.8	519
EOG093604TS	Missing
EOG093604U7	Fragmented	6998624	238	2866	386.0	226
EOG093604UF	Complete	6799249	1162	3567	741.2	505
EOG093604V6	Complete	6962386	6303	8367	777.0	505
EOG093604VR	Complete	7021472	1026	5677	390.6	475
EOG093604W6	Missing
EOG093604WD	Missing
EOG093604WH	Complete	6721525	851	2933	1000.9	535
EOG093604WU	Complete	7073324	1056	5248	337.2	292
EOG093604X5	Complete	6906853	1	3267	214.7	297
EOG093604XX	Fragmented	6708150	1047	3531	370.9	251
EOG093604Y6	Fragmented	7066397	1433	4327	724.7	375
EOG093604YC	Complete	6712966	1	3427	789.8	453
EOG093604YI	Missing
EOG093604YO	Complete	6902661	1	4952	694.9	345
EOG093604Z0	Complete	6702714	2433	4457	766.6	468
EOG093604ZI	Fragmented	7003013	2921	4757	482.1	385
EOG093604ZR	Complete	6705148	1	7780	711.5	619
EOG0936051T	Fragmented	6692505	1	5674	521.5	264
EOG09360525	Missing
EOG0936052S	Complete	6849496	1266	6829	804.0	514
EOG0936053E	Missing
EOG0936053F	Missing
EOG09360541	Fragmented	6955447	1	1595	823.3	491
EOG09360548	Missing
EOG0936054G	Complete	6959692	2038	4207	966.4	526
EOG09360557	Complete	6750685	382	6871	1057.1	520
EOG09360558	Complete	7035506	634	4535	199.6	323
EOG0936055I	Complete	6819916	1	3238	485.4	329
EOG0936055R	Complete	6996022	1	5896	556.3	639
EOG0936056C	Complete	6699654	564	5917	968.1	478
EOG0936056J	Missing
EOG0936057B	Missing
EOG09360595	Complete	6998081	1	4147	942.9	654
EOG0936059C	Complete	2140235	489	5077	928.8	491
EOG0936059L	Complete	6999767	6	6800	733.8	482
EOG093605A0	Complete	6728823	785	3530	611.8	810
EOG093605AK	Complete	6800258	1	8267	967.3	489
EOG093605BP	Fragmented	6853608	1	2090	465.3	216
EOG093605BU	Complete	6992248	1	2332	949.9	553
EOG093605C3	Complete	6750074	671	2617	928.6	527
EOG093605CQ	Complete	6898423	4786	7799	729.2	480
EOG093605DD	Missing
EOG093605DE	Complete	7062439	2123	7887	969.2	591
EOG093605DF	Complete	964294	1	2767	716.3	618
EOG093605DG	Complete	6783023	206	5350	1017.0	525
EOG093605E3	Complete	6986855	3335	5526	996.6	560
EOG093605E8	Complete	6691519	4650	10107	775.9	434
EOG093605E9	Missing
EOG093605FL	Complete	7077779	1	2527	326.1	278
EOG093605GO	Complete	7078780	6661	9117	961.8	623
EOG093605I3	Complete	6980215	216	2622	940.7	617
EOG093605IQ	Complete	7059077	867	3110	905.3	519
EOG093605IT	Complete	6715079	1336	3997	1084.4	726
EOG093605J6	Complete	6698503	116	6960	1022.3	489
EOG093605K4	Fragmented	6860249	4154	7793	168.1	177
EOG093605M5	Missing
EOG093605ME	Complete	6945558	1415	4407	851.4	466
EOG093605MM	Fragmented	6788038	5808	16710	351.5	405
EOG093605MS	Fragmented	6710670	1	2487	462.1	271
EOG093605MY	Complete	6803514	1450	4077	1073.5	610
EOG093605NL	Missing
EOG093605OJ	Complete	7015847	176	2417	736.6	525
EOG093605OT	Missing
EOG093605PB	Complete	6823930	1646	5517	873.1	543
EOG093605PH	Complete	7032269	565	6097	623.8	455
EOG093605PR	Fragmented	5136845	1	1487	175.3	240
EOG093605PS	Complete	7083800	419	6827	699.0	473
EOG093605QW	Complete	6821996	1	3677	869.5	440
EOG093605R5	Missing
EOG093605RH	Complete	6960600	531	2677	897.8	564
EOG093605RL	Fragmented	6751350	1	4401	418.9	206
EOG093605SE	Complete	6711328	1	5387	280.6	370
EOG093605T0	Missing
EOG093605TB	Complete	6749887	3901	10927	684.5	435
EOG093605TG	Missing
EOG093605TN	Complete	6926792	5633	14327	789.6	462
EOG093605TV	Complete	6689090	1	5667	671.8	412
EOG093605UA	Complete	6690457	556	3167	838.0	499
EOG093605UB	Complete	6947772	200	2457	732.8	441
EOG093605UZ	Complete	7089536	1	2185	562.5	325
EOG093605VA	Complete	6807025	256	2565	921.2	582
EOG093605VH	Complete	7069388	3654	9897	738.5	520
EOG093605XN	Missing
EOG093605XW	Fragmented	6862932	487	2886	414.7	298
EOG093605Y2	Complete	6999127	156	3034	878.1	538
EOG093605YJ	Missing
EOG093605YX	Fragmented	6836747	3412	5097	657.0	385
EOG093605ZP	Missing
EOG09360604	Complete	7036733	1394	3867	628.0	461
EOG09360607	Missing
EOG0936060Z	Fragmented	6772866	4509	7499	269.4	161
EOG0936061C	Complete	6950508	136	2234	683.3	391
EOG0936063C	Complete	7038725	1	2297	879.2	537
EOG09360640	Complete	6818133	1406	3327	975.8	501
EOG0936064Q	Complete	1191362	1	3447	746.2	424
EOG0936065V	Missing
EOG0936066R	Complete	6809133	365	7427	860.6	451
EOG0936066T	Complete	6819413	1586	8182	1116.0	605
EOG0936066Y	Complete	6710235	749	6124	371.4	239
EOG09360676	Complete	1479129	46	4002	846.3	437
EOG09360677	Fragmented	7091670	1	6812	615.4	324
EOG09360679	Complete	6896516	1	5118	466.8	266
EOG0936067H	Missing
EOG0936068L	Fragmented	7020444	265	4487	848.3	388
EOG0936068S	Complete	6796657	1556	3322	639.8	447
EOG0936069Q	Complete	4008948	136	2267	693.2	431
EOG0936069S	Missing
EOG0936069X	Missing
EOG093606A7	Fragmented	6615642	349	3157	635.3	304
EOG093606AC	Complete	6878406	673	2457	739.7	442
EOG093606C9	Missing
EOG093606CH	Complete	6711890	1	3467	747.2	405
EOG093606CI	Complete	6737487	216	5533	1010.6	484
EOG093606CK	Fragmented	7050669	1	3010	312.1	268
EOG093606D1	Complete	6966885	1	2767	768.9	439
EOG093606G1	Fragmented	7041291	1	4990	600.3	291
EOG093606G2	Complete	6985554	1632	5217	872.8	484
EOG093606GA	Fragmented	6777156	5836	10346	758.3	435
EOG093606K5	Missing
EOG093606KG	Complete	6785833	172	5940	616.9	393
EOG093606KR	Complete	7072751	499	2817	1022.9	575
EOG093606L0	Fragmented	2357591	14	497	153.1	102
EOG093606L8	Complete	6790353	1	1947	491.0	398
EOG093606LZ	Complete	6903473	5825	7797	559.0	279
EOG093606MV	Complete	7071181	1	2427	518.2	281
EOG093606MY	Complete	6764767	473	7950	414.0	262
EOG093606N3	Duplicated	6696696	763	4767	832.3	431
EOG093606N3	Duplicated	6783133	1330	3677	774.9	434
EOG093606NA	Fragmented	6843013	1	3242	413.8	225
EOG093606ND	Complete	6789843	1	4378	381.4	288
EOG093606NL	Complete	7019615	1072	3547	747.8	415
EOG093606O6	Complete	6885815	2	2303	942.8	557
EOG093606O8	Missing
EOG093606O9	Complete	6722719	671	7797	952.5	472
EOG093606OC	Complete	6983567	1	10877	1468.6	776
EOG093606Q8	Complete	7025743	1	4062	684.7	376
EOG093606QR	Complete	6953706	188	3317	778.3	465
EOG093606RM	Missing
EOG093606RP	Complete	6957684	1705	6332	337.3	164
EOG093606S1	Complete	7004223	3353	7637	624.4	398
EOG093606ST	Complete	6899532	256	6199	775.7	440
EOG093606SW	Missing
EOG093606T7	Complete	7049430	1276	12242	941.9	528
EOG093606UJ	Complete	2233291	88	2951	620.3	412
EOG093606UT	Complete	6883120	2	1658	715.8	381
EOG093606VV	Complete	6895902	102	4931	522.1	263
EOG093606VY	Complete	6976372	2252	4127	726.9	403
EOG093606W4	Duplicated	6864434	279	5679	538.2	480
EOG093606W4	Duplicated	7027642	198	3737	612.7	501
EOG093606YS	Fragmented	6962238	648	3909	323.1	214
EOG093606ZH	Complete	7049507	995	4067	506.2	318
EOG093606ZK	Complete	6791115	76	1983	718.4	450
EOG0936070D	Fragmented	2972846	1	920	252.5	128
EOG0936070W	Complete	6907221	4681	9857	957.8	501
EOG0936071Y	Missing
EOG09360720	Complete	6790942	432	7760	910.4	437
EOG09360725	Complete	6840723	1	7017	486.0	342
EOG0936072X	Complete	7031279	30	3884	723.2	385
EOG0936072Y	Fragmented	7090918	195	4299	644.7	320
EOG0936073E	Missing
EOG09360748	Missing
EOG0936075Y	Complete	6738441	1	4387	817.6	425
EOG0936076E	Fragmented	6976717	336	5633	482.4	323
EOG0936076T	Complete	6903839	1	5602	663.0	355
EOG0936077B	Fragmented	6896182	2202	4855	577.2	302
EOG0936077I	Missing
EOG09360784	Complete	2677445	516	2529	673.9	439
EOG0936079H	Fragmented	6830967	1	6134	450.4	278
EOG0936079P	Complete	7002884	1201	4977	590.5	498
EOG093607BZ	Fragmented	6793598	464	2439	299.7	215
EOG093607D0	Complete	6704742	206	6385	800.6	450
EOG093607E0	Complete	7053167	1429	3967	1349.8	745
EOG093607E9	Complete	6818413	793	5237	800.0	441
EOG093607EA	Missing
EOG093607EB	Complete	6983280	1033	8377	993.2	443
EOG093607EE	Complete	6863802	1985	7177	771.0	455
EOG093607FC	Complete	7016925	456	4743	661.3	457
EOG093607FH	Complete	6917430	1301	6667	552.8	375
EOG093607FL	Complete	6900333	44	4905	886.4	454
EOG093607GQ	Complete	6976811	1	6780	777.1	471
EOG093607HU	Complete	6827597	353	5920	902.4	446
EOG093607HY	Complete	7015531	284	4741	524.8	352
EOG093607I5	Complete	7061903	1	7917	413.9	244
EOG093607I7	Complete	6955187	996	5227	932.0	468
EOG093607J8	Complete	6889317	1896	3146	684.0	341
EOG093607KK	Complete	6837583	1683	3943	891.4	514
EOG093607LD	Complete	6697480	9486	11697	732.7	437
EOG093607NG	Missing
EOG093607NQ	Complete	7077725	36	3785	574.3	494
EOG093607OL	Complete	6892387	1380	15857	844.8	418
EOG093607OO	Complete	7017488	2	5718	845.5	468
EOG093607OT	Duplicated	6920198	1109	3027	545.6	537
EOG093607OT	Duplicated	7015442	538	2447	514.9	503
EOG093607OZ	Complete	6861536	547	4957	368.4	272
EOG093607PL	Missing
EOG093607PO	Missing
EOG093607QO	Missing
EOG093607RL	Complete	6882912	1	4417	515.9	375
EOG093607RN	Missing
EOG093607RU	Missing
EOG093607TC	Fragmented	6963906	1	3802	450.1	226
EOG093607TG	Complete	2495396	372	2457	924.5	450
EOG093607TH	Fragmented	6901005	30	8010	593.0	404
EOG093607U8	Missing
EOG093607UA	Complete	6869765	1272	7207	435.4	436
EOG093607UE	Complete	6784467	1999	7907	866.4	509
EOG093607UJ	Complete	6741573	126	8062	766.9	419
EOG093607UO	Complete	7087284	1	6147	418.4	281
EOG093607WA	Complete	6765681	1	3520	623.5	333
EOG093607WN	Missing
EOG093607XJ	Missing
EOG093607YA	Complete	6696049	2	1767	717.4	400
EOG093607YB	Complete	6972360	4545	10027	772.2	410
EOG093607ZG	Complete	7015460	428	4280	670.5	371
EOG093607ZP	Missing
EOG093607ZT	Complete	7090870	1	4697	779.8	517
EOG09360803	Missing
EOG09360806	Missing
EOG0936081F	Complete	7009356	3371	5107	699.1	415
EOG09360829	Fragmented	6892880	1	6459	238.6	183
EOG0936082I	Complete	6853801	506	9506	677.5	365
EOG0936082J	Complete	6761261	5760	8057	612.1	417
EOG0936082K	Fragmented	6690889	564	5118	549.3	344
EOG0936082Y	Missing
EOG0936083D	Complete	6751725	417	2200	682.8	495
EOG0936083O	Fragmented	3714357	1	2490	267.4	146
EOG09360843	Complete	7069637	1	2897	527.7	381
EOG0936084P	Complete	5593330	125	1711	663.5	385
EOG0936084R	Complete	7017218	4216	6672	866.5	530
EOG0936085E	Complete	7064573	1221	4927	786.1	418
EOG0936085U	Duplicated	6960302	316	2007	218.8	307
EOG0936085U	Duplicated	6960736	366	1956	222.1	307
EOG0936085U	Duplicated	6978923	274	1319	231.9	306
EOG0936086V	Missing
EOG0936086W	Complete	6767849	203	2542	976.1	554
EOG09360877	Complete	6918205	330	3038	535.1	315
EOG0936087S	Fragmented	6822684	1784	6995	342.0	204
