# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/2_ABySS/k_111/Dstr_v1.3_k111-scaffolds.fa -o Dstr_v1.3_k111 -l /srv/projects/db/BUSCO/v9/embryophyta_odb9/ -m genome -c 16 -z -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG093600XL	Complete	6895232	629	4057	1719.1	974
EOG093600YH	Missing
EOG093600ZL	Complete	6593972	1139	5674	1431.8	841
EOG0936011P	Missing
EOG0936011U	Complete	6699370	344	9297	1342.2	876
EOG0936011V	Complete	6723974	1	5468	766.1	462
EOG09360146	Complete	6889735	3735	6737	1524.5	830
EOG09360155	Missing
EOG0936015N	Complete	6600578	1199	4670	1378.8	959
EOG0936017C	Missing
EOG0936017K	Missing
EOG09360199	Complete	6752732	106	3105	1412.2	738
EOG0936019N	Missing
EOG0936019X	Complete	6682025	1336	7383	1135.1	617
EOG093601AL	Missing
EOG093601AN	Missing
EOG093601CE	Fragmented	6865713	1	5252	1138.0	580
EOG093601CM	Complete	6726024	1	5357	531.8	565
EOG093601CX	Complete	6724695	1319	5753	1396.9	898
EOG093601DT	Missing
EOG093601FF	Missing
EOG093601FH	Complete	6891047	1	6350	968.9	532
EOG093601G4	Complete	6768721	4902	9037	1322.7	733
EOG093601IB	Fragmented	6773132	1	1460	847.0	434
EOG093601IL	Complete	6709421	154	9028	1759.1	983
EOG093601IV	Complete	6931368	1	2566	372.2	179
EOG093601IY	Complete	6871174	677	4233	1106.7	780
EOG093601KV	Complete	6635272	926	7826	1439.0	828
EOG093601KY	Complete	6814162	316	3196	1362.8	762
EOG093601LZ	Fragmented	6560810	1019	1797	117.6	75
EOG093601M6	Complete	6904618	15	11852	1097.1	731
EOG093601MF	Missing
EOG093601MT	Complete	6542780	1	4977	930.3	736
EOG093601NK	Complete	6964135	675	10232	1439.9	817
EOG093601NU	Complete	6911919	416	7983	1479.2	922
EOG093601OK	Complete	6599291	2	2577	1205.2	665
EOG093601PF	Complete	6659805	1976	9841	1523.6	723
EOG093601PJ	Missing
EOG093601PV	Complete	6947970	416	7720	989.1	490
EOG093601Q7	Complete	6786749	497	3658	687.6	632
EOG093601QL	Fragmented	6702876	98	4911	493.7	377
EOG093601SL	Fragmented	6637452	1213	4701	660.0	418
EOG093601SQ	Complete	6985518	165	6027	1291.9	741
EOG093601T9	Missing
EOG093601TO	Complete	6926993	1	5543	1157.0	589
EOG093601TR	Complete	6965031	1723	4525	1130.2	785
EOG093601U2	Complete	6752349	736	4565	1159.3	766
EOG093601UA	Complete	6625190	2	7787	1125.5	671
EOG093601UC	Missing
EOG093601V0	Missing
EOG093601VD	Complete	6943358	1435	4107	1333.5	763
EOG093601WC	Missing
EOG093601XR	Complete	6845734	1	5698	590.3	335
EOG093601Y2	Missing
EOG093601Y6	Complete	6752838	1131	4090	1233.7	775
EOG09360205	Complete	6628397	140	2864	1157.1	720
EOG0936020C	Complete	6643974	1189	6403	1183.2	708
EOG0936020T	Complete	6921463	186	6710	1608.3	806
EOG0936021K	Complete	6905892	9358	12207	1119.7	736
EOG09360236	Complete	6589889	2	3415	486.2	377
EOG0936023S	Fragmented	6651047	1	3788	856.5	493
EOG0936024P	Fragmented	6534339	1	2928	733.9	373
EOG0936024U	Complete	2386813	1	3979	599.9	383
EOG09360254	Complete	6533545	6645	9457	1118.6	696
EOG09360259	Complete	6981993	4	2597	1167.2	684
EOG0936025H	Complete	6904924	256	5908	1277.5	709
EOG0936025L	Missing
EOG0936026P	Complete	6906259	399	3213	999.7	701
EOG0936026R	Missing
EOG0936026Z	Missing
EOG0936027I	Complete	6550926	248	2935	1083.4	654
EOG0936028K	Complete	6759817	476	6872	718.2	548
EOG0936028O	Complete	6622046	1	4632	288.1	355
EOG0936028V	Complete	6970036	3516	6397	1054.3	699
EOG09360296	Missing
EOG093602A0	Complete	6885269	69	4785	1370.7	687
EOG093602C3	Complete	6967916	2644	5167	984.5	605
EOG093602CL	Fragmented	1287764	1	2192	679.5	497
EOG093602E8	Missing
EOG093602EO	Complete	6657170	1	4497	1110.1	522
EOG093602EU	Fragmented	6603603	1	6667	549.9	364
EOG093602F2	Complete	6755490	2976	5528	1015.6	556
EOG093602FO	Complete	6799870	1	3657	1216.3	720
EOG093602GP	Missing
EOG093602H1	Fragmented	6757915	1	4866	814.8	411
EOG093602HL	Fragmented	6582370	44	3545	882.4	477
EOG093602I0	Fragmented	6623865	1	2651	746.5	417
EOG093602IG	Complete	6867064	1	2293	754.8	465
EOG093602K0	Complete	6957781	3536	9537	461.0	314
EOG093602KH	Complete	6761173	774	5467	1332.7	689
EOG093602KV	Complete	6882269	4012	12747	1040.5	687
EOG093602LT	Complete	6679713	1	5796	111.1	554
EOG093602MY	Missing
EOG093602N6	Complete	6663864	1	2017	868.2	491
EOG093602O1	Complete	6926239	1	5393	444.0	372
EOG093602OJ	Missing
EOG093602PW	Complete	6986605	2032	5847	921.1	652
EOG093602QH	Complete	6807315	698	3537	1208.6	651
EOG093602QV	Fragmented	6750227	362	4381	1066.1	525
EOG093602RY	Missing
EOG093602S0	Missing
EOG093602SP	Complete	6633092	446	3400	1012.9	694
EOG093602SW	Complete	6724436	843	3207	945.7	652
EOG093602T8	Missing
EOG093602TY	Missing
EOG093602U5	Fragmented	6534573	351	2016	728.5	449
EOG093602UL	Missing
EOG093602V4	Missing
EOG093602VC	Complete	1452756	1	2887	1177.8	637
EOG093602VE	Complete	6621158	1261	7887	698.1	478
EOG093602VI	Complete	6596124	1060	3437	1150.7	648
EOG093602WA	Complete	6982208	146	2500	1058.2	669
EOG093602X4	Complete	6780484	1202	4531	894.2	636
EOG093602XV	Complete	6891215	2719	5085	980.6	616
EOG093602XZ	Complete	6611000	46	2862	1141.5	685
EOG093602Y5	Missing
EOG093602Y9	Complete	6794776	518	4938	816.0	536
EOG093602YD	Missing
EOG093602Z8	Missing
EOG093602ZN	Missing
EOG09360300	Complete	6901737	496	2921	903.7	523
EOG09360317	Missing
EOG0936031D	Fragmented	6760268	1	3018	776.2	464
EOG0936031Y	Complete	6971576	161	3967	1322.9	786
EOG0936032C	Missing
EOG0936032P	Complete	6812372	76	4156	1264.4	800
EOG0936033H	Complete	6946708	387	3207	993.4	691
EOG0936033V	Complete	6782201	1	8554	364.8	247
EOG09360353	Complete	6562978	1	4687	1148.2	707
EOG09360358	Complete	6721682	1	2023	305.8	314
EOG0936035H	Complete	6736290	2087	4337	965.1	549
EOG0936035T	Fragmented	6764035	212	2131	945.9	514
EOG0936035U	Complete	6619749	618	6143	1040.1	559
EOG0936036G	Missing
EOG0936036H	Complete	6901109	66	2889	1259.9	702
EOG0936036V	Missing
EOG0936037E	Fragmented	6864983	1	1507	822.0	415
EOG0936037T	Fragmented	6885574	1	2852	474.5	487
EOG0936037Y	Fragmented	6669086	1	2276	329.5	255
EOG09360383	Missing
EOG0936038D	Fragmented	6599570	1	4278	955.7	468
EOG0936038M	Fragmented	6574922	1	3192	581.4	330
EOG0936038S	Missing
EOG0936038Z	Complete	6621549	82	2584	1146.7	725
EOG09360391	Fragmented	6584037	585	4935	858.4	501
EOG09360394	Missing
EOG093603DJ	Missing
EOG093603DO	Missing
EOG093603EX	Complete	6831855	46	2475	1088.7	626
EOG093603F5	Fragmented	6599099	1	3594	897.7	545
EOG093603FC	Missing
EOG093603FG	Complete	6970136	990	3287	993.8	608
EOG093603FS	Complete	6813829	1	2632	916.0	575
EOG093603GP	Missing
EOG093603H7	Complete	5484493	196	2685	952.8	602
EOG093603HD	Complete	6778955	1	4837	1094.8	558
EOG093603I2	Complete	6910712	545	3375	982.9	558
EOG093603IB	Missing
EOG093603IM	Complete	1999403	1	1657	619.2	397
EOG093603J1	Fragmented	6922912	259	2282	997.9	502
EOG093603J5	Complete	6912000	42	2358	919.6	626
EOG093603JD	Duplicated	1399500	1	2417	540.6	628
EOG093603JD	Duplicated	2338057	914	3447	577.7	639
EOG093603JD	Duplicated	4740164	1	2757	588.4	634
EOG093603K3	Complete	6901001	374	6808	1087.0	621
EOG093603K7	Complete	6718103	6245	8137	589.9	357
EOG093603K9	Missing
EOG093603KJ	Complete	6681692	291	2337	942.3	567
EOG093603LQ	Missing
EOG093603M5	Missing
EOG093603MT	Missing
EOG093603NH	Fragmented	983730	203	4754	675.1	361
EOG093603OJ	Missing
EOG093603OL	Missing
EOG093603OR	Complete	6629139	206	3135	1161.8	748
EOG093603OV	Complete	6728360	1	2979	1090.8	636
EOG093603PK	Fragmented	2916340	335	1087	115.5	107
EOG093603PO	Complete	6624265	1796	10080	593.2	373
EOG093603PW	Missing
EOG093603QH	Missing
EOG093603QQ	Complete	6955451	479	6519	1125.5	600
EOG093603QT	Complete	6932353	85	2336	1018.8	578
EOG093603RD	Complete	6790503	356	8606	963.3	566
EOG093603RW	Complete	6784289	496	7978	1033.7	608
EOG093603SM	Fragmented	6991096	1	1869	827.6	480
EOG093603SR	Missing
EOG093603SX	Complete	6660872	1	5387	997.3	617
EOG093603T3	Complete	6664202	4120	7077	1097.3	622
EOG093603TE	Complete	6935732	1	5322	590.0	442
EOG093603UO	Missing
EOG093603UU	Missing
EOG093603UW	Complete	3342723	864	5167	624.1	619
EOG093603VH	Complete	6553539	1	7192	680.3	640
EOG093603VX	Complete	6604168	1	2438	710.5	386
EOG093603VZ	Missing
EOG093603W4	Missing
EOG093603W7	Missing
EOG093603WH	Complete	6915620	566	3121	1047.4	665
EOG093603WZ	Missing
EOG093603XJ	Complete	6581009	368	3427	421.3	629
EOG093603XO	Fragmented	6732428	1	1790	401.4	328
EOG093603YN	Complete	6849414	1	4807	638.0	419
EOG093603Z1	Complete	6642018	1	3397	630.7	311
EOG093603ZW	Missing
EOG0936040G	Complete	6859435	3296	7607	1126.8	631
EOG0936041E	Complete	6863636	756	2953	821.5	509
EOG0936041M	Missing
EOG0936041Q	Missing
EOG0936041Y	Missing
EOG09360424	Complete	6624883	166	3284	879.0	574
EOG0936042H	Fragmented	6943428	4224	5895	303.6	152
EOG0936042R	Complete	6788762	23	2432	1037.8	600
EOG09360439	Fragmented	6905896	1	2940	304.2	148
EOG0936043P	Complete	6779143	1501	4167	672.9	402
EOG0936043U	Complete	6728938	876	4917	1255.6	553
EOG0936044V	Complete	6552856	3588	5457	840.5	496
EOG0936045K	Complete	6647903	706	3196	869.5	544
EOG0936046G	Complete	6694737	1400	5097	1050.3	568
EOG0936047E	Missing
EOG0936048K	Fragmented	6646627	1875	9338	749.4	417
EOG09360490	Complete	6580617	128	2016	923.0	551
EOG0936049L	Complete	6855101	2040	4337	970.8	567
EOG093604AJ	Complete	6845509	1	4647	504.8	326
EOG093604B8	Fragmented	6586645	1	3402	658.6	299
EOG093604BC	Fragmented	6633020	1	6393	926.5	429
EOG093604C7	Complete	6913414	736	3207	920.2	532
EOG093604CE	Fragmented	6932474	2151	6555	530.2	312
EOG093604D2	Complete	6836852	2894	5537	1162.2	743
EOG093604D4	Missing
EOG093604D9	Missing
EOG093604DG	Complete	6834698	6766	8498	593.9	408
EOG093604DM	Complete	6604177	1	1698	591.2	446
EOG093604F0	Complete	6985881	1	3291	405.1	401
EOG093604F6	Missing
EOG093604FE	Complete	2201295	13	2335	967.3	502
EOG093604FM	Fragmented	6796817	1	3522	374.5	237
EOG093604HB	Complete	6726137	1466	7035	1163.7	623
EOG093604HD	Complete	6959672	1996	4037	807.5	482
EOG093604HI	Complete	6656950	852	2912	926.1	553
EOG093604HK	Complete	6621950	1382	4197	819.6	529
EOG093604HV	Complete	6862448	356	2468	907.5	535
EOG093604IO	Complete	6923200	605	2858	758.7	532
EOG093604JQ	Missing
EOG093604JS	Fragmented	6740995	1	1645	636.1	312
EOG093604JV	Fragmented	6987458	61	1662	934.1	493
EOG093604K0	Missing
EOG093604KN	Fragmented	6829024	11792	16862	506.5	277
EOG093604LD	Complete	6750637	540	2770	812.0	559
EOG093604LM	Fragmented	6576679	1	6684	773.3	402
EOG093604MP	Complete	6881885	1	6737	1044.5	508
EOG093604MW	Fragmented	6599844	4507	7039	323.8	188
EOG093604MY	Missing
EOG093604NO	Complete	6954862	246	10367	1129.5	535
EOG093604OT	Complete	6965922	701	5402	946.0	548
EOG093604P1	Missing
EOG093604P6	Fragmented	6542816	1	1810	264.9	142
EOG093604PT	Fragmented	6861870	787	3552	480.8	201
EOG093604PU	Fragmented	6848092	1	4707	654.6	292
EOG093604QJ	Complete	6559209	713	6617	1010.5	536
EOG093604R2	Complete	6895405	1	8883	1286.6	757
EOG093604R6	Complete	6626994	380	2051	689.2	451
EOG093604R7	Complete	6563603	1	4507	423.9	256
EOG093604RL	Complete	6759752	151	6454	581.9	436
EOG093604SP	Fragmented	6593947	6292	8439	179.6	90
EOG093604T4	Complete	6792594	246	5679	1043.7	492
EOG093604TP	Complete	6583025	1	6577	808.5	547
EOG093604TS	Missing
EOG093604U7	Fragmented	6635652	310	2938	406.1	226
EOG093604UF	Complete	6954208	1162	3567	741.2	505
EOG093604V6	Complete	6880109	5549	7607	777.0	505
EOG093604VR	Complete	6774769	2119	6599	390.6	475
EOG093604W6	Missing
EOG093604WD	Missing
EOG093604WH	Complete	6930961	2322	4727	980.4	530
EOG093604WU	Complete	6823282	1056	5248	337.2	292
EOG093604X5	Complete	6933339	7666	10415	212.8	297
EOG093604XX	Fragmented	6846739	1	2753	371.0	251
EOG093604Y6	Fragmented	6683269	201	3083	717.3	371
EOG093604YC	Complete	6565670	1	3427	789.8	453
EOG093604YI	Missing
EOG093604YO	Complete	6964467	1	4952	694.9	345
EOG093604Z0	Complete	6987988	2433	4457	766.6	468
EOG093604ZI	Missing
EOG093604ZR	Complete	6919837	2	7780	711.4	619
EOG0936051T	Fragmented	6805313	1	5441	448.2	233
EOG09360525	Missing
EOG0936052S	Complete	6721653	1266	6830	804.0	514
EOG0936053E	Missing
EOG0936053F	Missing
EOG09360541	Fragmented	6834013	345	1936	820.9	490
EOG09360548	Missing
EOG0936054G	Complete	6703653	2	2240	965.6	526
EOG09360557	Fragmented	6643665	194	3604	450.1	227
EOG09360558	Complete	6604572	413	4867	199.6	323
EOG0936055I	Complete	6965832	1	2795	483.2	328
EOG0936055R	Complete	6799694	1	5897	556.6	653
EOG0936056C	Complete	6917032	564	5917	968.1	478
EOG0936056J	Missing
EOG0936057B	Missing
EOG09360595	Complete	6636155	1	1487	456.2	393
EOG0936059C	Complete	1881171	414	4997	928.8	491
EOG0936059L	Complete	6979412	6	3729	654.1	419
EOG093605A0	Complete	6571847	8315	11787	611.8	810
EOG093605AK	Missing
EOG093605BP	Missing
EOG093605BU	Complete	6930287	1	2332	949.9	553
EOG093605C3	Complete	6769309	671	2617	928.6	527
EOG093605CQ	Complete	6978061	1834	4277	728.5	480
EOG093605DD	Missing
EOG093605DE	Complete	6943066	1	4328	944.6	572
EOG093605DF	Complete	2323173	1	2767	716.3	618
EOG093605DG	Complete	6909857	906	6097	1017.0	525
EOG093605E3	Complete	6685798	3335	5526	996.6	560
EOG093605E8	Complete	6583769	3272	8797	775.9	434
EOG093605E9	Missing
EOG093605FL	Complete	330589	1	2527	326.1	278
EOG093605GO	Complete	6660834	6661	9117	961.8	623
EOG093605I3	Complete	6957704	216	2622	940.7	617
EOG093605IQ	Complete	6981461	1	2337	905.3	519
EOG093605IT	Complete	6671178	1336	3997	1084.4	726
EOG093605J6	Complete	6605404	116	6960	1022.3	489
EOG093605K4	Fragmented	6700455	4154	7793	168.1	177
EOG093605M5	Missing
EOG093605ME	Complete	6589404	943	3417	831.7	457
EOG093605MM	Fragmented	6941863	506	10463	347.6	399
EOG093605MS	Fragmented	6838619	1	3525	473.7	278
EOG093605MY	Complete	6796740	476	3112	1073.5	610
EOG093605NL	Missing
EOG093605OJ	Complete	6832607	176	2417	736.6	525
EOG093605OT	Missing
EOG093605PB	Complete	6602845	1696	5197	873.1	543
EOG093605PH	Complete	6732666	565	4450	456.7	377
EOG093605PR	Fragmented	6737096	1	2007	375.1	221
EOG093605PS	Missing
EOG093605QW	Complete	6876009	1	3677	869.5	440
EOG093605R5	Missing
EOG093605RH	Complete	6950038	1556	3638	797.6	442
EOG093605RL	Missing
EOG093605SE	Complete	6966361	375	3616	280.5	370
EOG093605T0	Missing
EOG093605TB	Complete	6861315	1	7222	683.0	434
EOG093605TG	Missing
EOG093605TN	Complete	6553399	5633	10204	567.9	311
EOG093605TV	Complete	6614410	1	5667	671.8	412
EOG093605UA	Complete	6769423	446	3137	838.0	499
EOG093605UB	Complete	6814668	276	2102	732.7	441
EOG093605UZ	Complete	6992130	1	2213	562.5	325
EOG093605VA	Complete	6689154	186	2499	921.2	582
EOG093605VH	Complete	6655634	1	6492	740.1	523
EOG093605XN	Missing
EOG093605XW	Fragmented	6681751	1257	3656	414.7	298
EOG093605Y2	Complete	6879321	1	2357	862.4	523
EOG093605YJ	Missing
EOG093605YX	Fragmented	3543288	1	1851	655.4	382
EOG093605ZP	Missing
EOG09360604	Complete	6738566	1020	3000	628.0	461
EOG09360607	Missing
EOG0936060Z	Fragmented	6669868	1157	4147	269.4	161
EOG0936061C	Complete	6550726	136	2234	683.3	391
EOG0936063C	Complete	6785245	41	2260	879.2	537
EOG09360640	Complete	3712614	1	1927	972.0	499
EOG0936064Q	Complete	6732955	1836	6413	740.0	421
EOG0936065V	Missing
EOG0936066R	Complete	6593742	1	7427	862.0	456
EOG0936066T	Complete	6823390	897	7487	1116.0	605
EOG0936066Y	Complete	6736623	749	6124	371.4	239
EOG09360676	Complete	2679964	46	4002	846.3	437
EOG09360677	Fragmented	6993232	370	7796	571.3	333
EOG09360679	Complete	6586087	1	5118	466.8	266
EOG0936067H	Missing
EOG0936068L	Fragmented	6674801	1	4181	849.0	388
EOG0936068S	Complete	6608290	318	3017	639.8	447
EOG0936069Q	Complete	2135461	166	2254	693.2	431
EOG0936069S	Missing
EOG0936069X	Missing
EOG093606A7	Fragmented	2592582	349	3157	612.0	304
EOG093606AC	Complete	6637882	673	2457	739.7	442
EOG093606C9	Missing
EOG093606CH	Complete	6616232	1	3467	747.2	405
EOG093606CI	Complete	6587842	439	4367	938.8	445
EOG093606CK	Fragmented	6822649	1	2674	319.5	274
EOG093606D1	Fragmented	6800943	136	1200	353.8	198
EOG093606G1	Fragmented	6705349	102	4765	600.3	291
EOG093606G2	Complete	6605672	1412	4997	872.8	484
EOG093606GA	Complete	6922883	2080	4197	772.1	437
EOG093606K5	Missing
EOG093606KG	Complete	6559249	1	5826	616.9	393
EOG093606KR	Complete	6888234	64	2391	1022.9	575
EOG093606L0	Missing
EOG093606L8	Complete	6534591	113	1944	491.0	398
EOG093606LZ	Complete	6881361	5825	7797	559.0	279
EOG093606MV	Complete	6989874	507	2933	518.2	281
EOG093606MY	Fragmented	6835653	2186	7004	262.4	150
EOG093606N3	Duplicated	6646568	676	3184	774.9	434
EOG093606N3	Duplicated	6784623	763	4692	832.3	431
EOG093606NA	Fragmented	6724192	1	2532	413.8	225
EOG093606ND	Fragmented	6932031	1	1923	232.4	150
EOG093606NL	Complete	6789128	1670	5184	746.3	415
EOG093606O6	Complete	6928915	2	2301	942.8	557
EOG093606O8	Missing
EOG093606O9	Complete	6639385	671	7797	952.5	472
EOG093606OC	Complete	6801277	889	10106	1469.1	774
EOG093606Q8	Missing
EOG093606QR	Complete	6924838	1191	4417	712.8	430
EOG093606RM	Missing
EOG093606RP	Complete	6922119	161	8557	232.7	176
EOG093606S1	Complete	6900441	1	4373	633.0	403
EOG093606ST	Complete	6611426	943	6887	775.7	440
EOG093606SW	Missing
EOG093606T7	Complete	6821974	176	11145	941.9	528
EOG093606UJ	Complete	3626084	88	2951	620.3	412
EOG093606UT	Complete	4133902	1	1157	637.0	319
EOG093606VV	Fragmented	6979198	1154	3755	193.1	127
EOG093606VY	Complete	6830812	2252	4127	726.9	403
EOG093606W4	Duplicated	6566090	1	3717	612.7	501
EOG093606W4	Duplicated	6590773	279	5679	538.2	480
EOG093606YS	Fragmented	6835775	1	3920	322.5	214
EOG093606ZH	Complete	6640949	158	3941	579.9	360
EOG093606ZK	Complete	6880035	2313	4217	718.4	450
EOG0936070D	Fragmented	3738500	1	1614	251.9	128
EOG0936070W	Complete	6896949	496	5370	928.6	488
EOG0936071Y	Missing
EOG09360720	Missing
EOG09360725	Complete	6879116	1	7017	486.0	342
EOG0936072X	Complete	6827237	30	3884	723.2	385
EOG0936072Y	Missing
EOG0936073E	Missing
EOG09360748	Missing
EOG0936075Y	Complete	6762008	366	2150	690.5	350
EOG0936076E	Fragmented	6789627	1017	6314	482.4	323
EOG0936076T	Complete	6628888	1	5602	663.0	355
EOG0936077B	Complete	6608334	1	5617	642.4	348
EOG0936077I	Missing
EOG09360784	Complete	2352923	537	2427	673.9	439
EOG0936079H	Fragmented	6806250	1	6134	450.4	278
EOG0936079P	Complete	6683125	1	4266	590.5	498
EOG093607BZ	Missing
EOG093607D0	Fragmented	6541581	562	4175	536.1	292
EOG093607E0	Complete	6587919	2	3019	1349.2	767
EOG093607E9	Complete	6987930	793	5237	800.0	441
EOG093607EA	Missing
EOG093607EB	Complete	6884773	66	7590	993.2	443
EOG093607EE	Complete	6917425	1985	7177	771.0	455
EOG093607FC	Complete	6869921	3709	7997	661.3	457
EOG093607FH	Complete	6795354	1301	4487	552.8	375
EOG093607FL	Complete	6565022	44	4905	886.4	454
EOG093607GQ	Complete	6938227	1	6782	777.1	471
EOG093607HU	Complete	6933147	353	5920	902.4	446
EOG093607HY	Complete	6740385	284	4741	524.8	352
EOG093607I5	Complete	6871445	1	8762	455.6	274
EOG093607I7	Complete	6621389	1	4224	932.0	468
EOG093607J8	Complete	6635214	43	2517	684.0	341
EOG093607KK	Complete	6661484	2	2261	891.4	514
EOG093607LD	Complete	1151643	1	2367	732.7	437
EOG093607NG	Missing
EOG093607NQ	Complete	6889581	152	3586	574.1	494
EOG093607OL	Missing
EOG093607OO	Complete	6552355	1509	7077	845.6	468
EOG093607OT	Duplicated	6596714	1816	4047	545.6	537
EOG093607OT	Duplicated	6873135	4	2140	513.3	497
EOG093607OZ	Missing
EOG093607PL	Missing
EOG093607PO	Missing
EOG093607QO	Missing
EOG093607RL	Complete	6595345	6	2647	293.1	218
EOG093607RN	Missing
EOG093607RU	Missing
EOG093607TC	Fragmented	6975719	1	3802	450.1	226
EOG093607TG	Complete	6939775	721	2450	924.5	450
EOG093607TH	Fragmented	6937423	1	4098	578.7	313
EOG093607U8	Missing
EOG093607UA	Complete	6645251	46	5981	435.4	436
EOG093607UE	Complete	6586798	149	5969	866.4	509
EOG093607UJ	Complete	6986619	126	8062	766.9	419
EOG093607UO	Complete	6918785	381	5722	511.1	336
EOG093607WA	Complete	6603283	2	3520	623.7	333
EOG093607WN	Missing
EOG093607XJ	Fragmented	6882479	88	1445	398.3	255
EOG093607YA	Complete	4702293	2	1767	717.4	400
EOG093607YB	Complete	6683435	4545	10027	772.2	410
EOG093607ZG	Complete	6140746	1	2736	367.6	200
EOG093607ZP	Missing
EOG093607ZT	Complete	6991825	776	5128	779.8	517
EOG09360803	Missing
EOG09360806	Missing
EOG0936081F	Complete	6602054	3111	4847	699.1	415
EOG09360829	Fragmented	6935451	2375	8833	242.2	221
EOG0936082I	Complete	6985745	506	9506	677.5	365
EOG0936082J	Complete	6883844	5760	8057	612.1	417
EOG0936082K	Complete	6757821	1	5237	732.2	406
EOG0936082Y	Missing
EOG0936083D	Complete	6729190	417	2200	682.8	495
EOG0936083O	Fragmented	2216810	1	2490	267.4	146
EOG09360843	Complete	6773101	1	2897	527.7	381
EOG0936084P	Complete	1754184	228	2287	662.2	384
EOG0936084R	Complete	6835877	4454	7067	866.5	530
EOG0936085E	Complete	6792301	1221	3547	786.1	418
EOG0936085U	Duplicated	468158	274	1319	231.9	306
EOG0936085U	Duplicated	6654851	2601	4117	222.1	307
EOG0936085U	Duplicated	6778678	5745	7437	218.8	307
EOG0936086V	Missing
EOG0936086W	Complete	6567444	1931	5701	1001.0	575
EOG09360877	Complete	6669912	330	3038	535.1	315
EOG0936087S	Fragmented	6734537	1745	6995	374.9	226
EOG0936088K	Complete	6594732	1	2692	725.8	442
EOG0936088P	Fragmented	6607327	1	3051	610.9	308
EOG093608A7	Complete	6572576	1	6388	603.2	386
EOG093608AK	Complete	6910517	3076	5367	655.7	418
EOG093608AS	Complete	6607410	517	7804	644.1	412
EOG093608AU	Complete	6788169	758	3407	693.0	417
EOG093608AX	Complete	6673757	1	6245	542.1	375
EOG093608B1	Fragmented	6902877	154	6007	589.0	335
EOG093608BO	Missing
EOG093608CS	Missing
EOG093608FN	Missing
