# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/2_ABySS/k_103/Dstr_v1.3_k103-scaffolds.fa -o Dstr_v1.3_k103 -l /srv/projects/db/BUSCO/v9/embryophyta_odb9/ -m genome -c 16 -z -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG093600OU	Fragmented	7341378	1	7605	805.9	445
EOG093600P5	Complete	7484897	845	6917	1045.9	770
EOG093600PE	Complete	7529989	8	7153	2286.0	1131
EOG093600QB	Complete	7280270	985	7667	1054.7	729
EOG093600R5	Missing
EOG093600SL	Missing
EOG093600SS	Fragmented	7295683	1	4054	1152.5	703
EOG093600SY	Fragmented	6862282	439	2561	1002.4	446
EOG093600T6	Complete	7475409	1	5987	885.8	628
EOG093600T8	Complete	2893863	1781	4092	653.3	519
EOG093600TY	Missing
EOG093600TZ	Complete	7492782	1	24656	666.7	524
EOG093600U4	Complete	7287758	244	3530	308.2	882
EOG093600U9	Fragmented	7471525	1	8102	657.2	459
EOG093600UX	Missing
EOG093600W2	Missing
EOG093600WS	Complete	7469225	136	3520	1360.3	877
EOG093600X9	Complete	7313819	1126	7794	1275.4	894
EOG093600XL	Complete	5632950	629	4057	1719.1	974
EOG093600YH	Complete	7378322	2330	6157	1439.2	905
EOG093600ZL	Complete	7270007	1265	5800	1431.8	841
EOG0936011P	Fragmented	7370133	6373	11447	481.1	305
EOG0936011U	Complete	7435607	346	9275	1342.2	876
EOG0936011V	Complete	7328008	1	5468	766.1	462
EOG09360146	Complete	7483798	146	3152	1524.5	830
EOG09360155	Missing
EOG0936015N	Missing
EOG0936017C	Missing
EOG0936017K	Missing
EOG09360199	Complete	7377667	106	3105	1412.2	738
EOG0936019N	Complete	7299883	366	3890	763.8	773
EOG0936019X	Complete	7516081	1336	7383	1135.1	617
EOG093601AL	Missing
EOG093601AN	Fragmented	7343883	750	10026	483.8	386
EOG093601CE	Fragmented	7419886	1	5252	1066.1	558
EOG093601CM	Complete	7422536	312	6027	533.9	568
EOG093601CX	Complete	7486930	774	6157	1396.9	898
EOG093601DT	Missing
EOG093601FF	Missing
EOG093601FH	Complete	7476708	2	6398	994.2	551
EOG093601G4	Complete	7261367	3173	7307	1322.7	733
EOG093601IB	Complete	7425587	336	4096	1256.3	800
EOG093601IL	Complete	7391006	5467	14341	1759.1	983
EOG093601IV	Complete	2840575	1	3577	533.5	267
EOG093601IY	Complete	7276705	1	6257	1106.6	780
EOG093601KV	Complete	68558	566	7657	1439.0	828
EOG093601KY	Complete	7323280	4550	7437	1362.8	762
EOG093601LZ	Complete	7396690	1019	4347	352.7	198
EOG093601M6	Complete	7503126	1	6957	719.8	542
EOG093601MF	Complete	7472378	276	7492	1929.1	1101
EOG093601MT	Complete	7352453	505	6076	930.2	736
EOG093601NK	Complete	7273276	916	10537	1439.9	817
EOG093601NU	Complete	7514803	2646	10213	1479.2	922
EOG093601OK	Complete	7474564	595	4437	1359.9	742
EOG093601PF	Complete	7388693	216	11934	1598.0	806
EOG093601PJ	Missing
EOG093601PV	Complete	7310159	1	7307	982.8	487
EOG093601Q7	Complete	7275171	1007	5625	711.8	677
EOG093601QL	Complete	7328711	56	11212	1073.0	659
EOG093601SL	Complete	7257909	85	12217	1265.3	945
EOG093601SQ	Complete	7336572	410	7512	1359.4	747
EOG093601T9	Complete	4532903	548	2761	835.2	408
EOG093601TO	Fragmented	302682	1	5540	736.6	428
EOG093601TR	Complete	7284184	5276	10266	1130.2	785
EOG093601U2	Complete	7337746	1386	5209	1159.3	766
EOG093601UA	Complete	5870934	756	8802	1206.5	687
EOG093601UC	Missing
EOG093601V0	Missing
EOG093601VD	Complete	7455384	131	2934	1333.5	763
EOG093601WC	Missing
EOG093601XR	Complete	7482629	2820	9767	848.0	522
EOG093601Y2	Missing
EOG093601Y6	Complete	7472248	1758	5467	1233.7	775
EOG09360205	Complete	7420836	4516	7552	1157.1	720
EOG0936020C	Complete	7308273	3205	7507	1180.1	702
EOG0936020T	Complete	7281420	226	6747	1608.3	806
EOG0936021K	Complete	7457972	96	2945	1119.7	736
EOG09360236	Complete	7490612	2	6368	753.9	522
EOG0936023S	Complete	7390617	2383	7411	1051.6	655
EOG0936024P	Fragmented	4514246	1	2928	733.9	373
EOG0936024U	Complete	75842	2280	6747	600.3	382
EOG09360254	Complete	7315418	13115	15927	1118.6	696
EOG09360259	Complete	7485238	3046	5863	1167.2	684
EOG0936025H	Complete	7440518	256	5908	1277.5	709
EOG0936025L	Complete	7284370	848	9717	1245.4	792
EOG0936026P	Complete	7430758	5028	7842	999.7	701
EOG0936026R	Complete	7359978	1088	7709	598.9	539
EOG0936026Z	Missing
EOG0936027I	Complete	7521359	156	2943	1083.4	654
EOG0936028K	Complete	7281447	9576	15966	718.2	548
EOG0936028O	Complete	1355345	1	4632	288.1	355
EOG0936028V	Complete	7407887	3516	6407	1054.3	699
EOG09360296	Missing
EOG093602A0	Complete	7441902	734	5900	1417.1	718
EOG093602C3	Complete	7261754	2748	5277	984.5	605
EOG093602CL	Fragmented	1222303	120	2311	679.5	497
EOG093602E8	Missing
EOG093602EO	Complete	7405042	612	5468	1110.1	522
EOG093602EU	Complete	7304766	895	14957	1334.8	742
EOG093602F2	Complete	7345857	7400	14197	1015.1	557
EOG093602FO	Complete	7519283	1	3657	1216.3	720
EOG093602GP	Missing
EOG093602H1	Complete	7286145	1	7457	1267.2	625
EOG093602HL	Complete	789598	709	8557	1374.3	694
EOG093602I0	Fragmented	7440771	1	3779	847.7	477
EOG093602IG	Complete	7414096	106	9516	1360.0	846
EOG093602K0	Complete	7393557	4628	26477	1034.2	651
EOG093602KH	Complete	7370114	53	4974	1332.7	689
EOG093602KV	Complete	7314255	4012	12747	1040.5	687
EOG093602LT	Complete	7387850	1002	7994	112.7	576
EOG093602MY	Missing
EOG093602N6	Complete	7487149	1806	3837	868.2	491
EOG093602O1	Complete	7364900	8	4727	499.4	412
EOG093602OJ	Complete	7489260	2213	5217	956.5	669
EOG093602PW	Complete	7419421	2032	5847	921.1	652
EOG093602QH	Complete	7356871	4056	6895	1208.6	651
EOG093602QV	Complete	7334118	246	6068	1444.3	699
EOG093602RY	Fragmented	7270424	1	5073	736.1	380
EOG093602S0	Missing
EOG093602SP	Complete	7354233	347	3667	1012.9	694
EOG093602SW	Complete	7346379	126	2752	945.7	652
EOG093602T8	Missing
EOG093602TY	Missing
EOG093602U5	Complete	7467533	1140	3847	1191.1	663
EOG093602UL	Missing
EOG093602V4	Missing
EOG093602VC	Complete	6515539	1	2977	1177.8	637
EOG093602VE	Complete	7506125	1	8568	700.0	484
EOG093602VI	Complete	2962178	1162	3537	1150.7	648
EOG093602WA	Complete	7301658	6557	8927	1058.2	669
EOG093602X4	Complete	7308474	1957	5267	894.2	636
EOG093602XV	Complete	6018109	2719	5085	980.6	616
EOG093602XZ	Complete	7348963	291	3107	1141.5	685
EOG093602Y5	Missing
EOG093602Y9	Complete	7286498	2556	11114	1138.6	641
EOG093602YD	Missing
EOG093602Z8	Fragmented	7382579	1989	8179	503.1	311
EOG093602ZN	Complete	7462727	626	8223	920.7	583
EOG09360300	Complete	7430382	496	2921	903.7	523
EOG09360317	Missing
EOG0936031D	Complete	7341659	551	6557	983.0	679
EOG0936031Y	Complete	7310618	396	4202	1322.9	786
EOG0936032C	Missing
EOG0936032P	Complete	3112308	449	5297	1264.2	800
EOG0936033H	Complete	7465690	392	3212	993.4	691
EOG0936033V	Complete	7438895	1	7487	343.0	262
EOG09360353	Complete	7320005	1	5987	1124.8	693
EOG09360358	Complete	7287233	1	9067	303.0	315
EOG0936035H	Complete	7337194	356	2849	965.1	549
EOG0936035T	Fragmented	3547177	63	1982	945.9	514
EOG0936035U	Complete	7270882	1	5957	1040.1	559
EOG0936036G	Missing
EOG0936036H	Complete	7490313	5164	8007	1259.9	702
EOG0936036V	Missing
EOG0936037E	Complete	7338844	806	3577	939.3	506
EOG0936037T	Complete	7288302	1	11847	862.9	773
EOG0936037Y	Fragmented	7308779	670	4105	267.8	224
EOG09360383	Missing
EOG0936038D	Fragmented	7411445	1	4300	971.9	467
EOG0936038M	Fragmented	7421465	1	3123	647.5	378
EOG0936038S	Fragmented	7486433	2109	4502	900.0	476
EOG0936038Z	Complete	7389209	7831	10333	1146.7	725
EOG09360391	Complete	7366263	946	7101	1021.9	586
EOG09360394	Fragmented	7432986	2284	7324	527.0	299
EOG093603DJ	Missing
EOG093603DO	Complete	7305373	516	3250	1137.6	988
EOG093603EX	Complete	7420300	1	2867	1088.7	626
EOG093603F5	Fragmented	1741962	86	3695	906.2	518
EOG093603FC	Fragmented	7452016	1	5704	787.8	402
EOG093603FG	Complete	7304299	990	3287	993.8	608
EOG093603FS	Complete	7309940	6133	9587	1032.7	634
EOG093603GP	Missing
EOG093603H7	Complete	1396046	616	3047	952.8	602
EOG093603HD	Complete	7525404	1	5577	1094.8	558
EOG093603I2	Complete	7493653	864	3490	982.9	558
EOG093603IB	Missing
EOG093603IM	Complete	615094	3842	6777	1033.2	630
EOG093603J1	Complete	7271009	73	5439	1148.9	603
EOG093603J5	Complete	7297840	2379	4747	919.6	626
EOG093603JD	Duplicated	1327487	226	2789	588.4	634
EOG093603JD	Duplicated	6290277	336	2760	540.6	628
EOG093603JD	Duplicated	7351205	923	3617	577.7	639
EOG093603K3	Complete	7500436	1956	8147	1087.0	621
EOG093603K7	Complete	7307711	348	2237	589.9	357
EOG093603K9	Complete	7450391	1	7781	939.4	752
EOG093603KJ	Complete	7305159	291	2337	942.3	567
EOG093603LQ	Missing
EOG093603M5	Missing
EOG093603MT	Missing
EOG093603NH	Fragmented	7524080	1	4754	632.5	356
EOG093603OJ	Missing
EOG093603OL	Missing
EOG093603OR	Complete	6324020	1241	5457	1195.3	745
EOG093603OV	Complete	4117532	40	2846	1090.8	636
EOG093603PK	Fragmented	7314122	8672	15323	254.8	156
EOG093603PO	Complete	7503462	1	9130	673.1	420
EOG093603PW	Missing
EOG093603QH	Missing
EOG093603QQ	Complete	2189749	94	6337	1125.5	600
EOG093603QT	Complete	3593519	1308	3447	1018.8	578
EOG093603RD	Complete	7290443	15126	23568	963.3	566
EOG093603RW	Complete	7414743	1	7727	1024.5	636
EOG093603SM	Fragmented	7286057	1	1869	827.6	480
EOG093603SR	Missing
EOG093603SX	Complete	7428773	399	2864	996.4	617
EOG093603T3	Complete	7333026	9605	12567	1097.3	622
EOG093603TE	Complete	7386299	1	9943	1137.2	754
EOG093603UO	Missing
EOG093603UU	Missing
EOG093603UW	Complete	6142023	864	5167	624.1	619
EOG093603VH	Complete	4936480	1	9209	836.2	785
EOG093603VX	Complete	7521890	430	3687	843.5	470
EOG093603VZ	Missing
EOG093603W4	Missing
EOG093603W7	Missing
EOG093603WH	Complete	7507883	486	3247	1047.4	665
EOG093603WZ	Missing
EOG093603XJ	Complete	7286860	370	4557	461.9	738
EOG093603XO	Fragmented	5160318	1	1790	397.4	328
EOG093603YN	Complete	7511412	2011	17697	1191.7	757
EOG093603Z1	Complete	7504099	1	3397	630.7	311
EOG093603ZW	Missing
EOG0936040G	Complete	7358932	76	4419	1126.8	631
EOG0936041E	Complete	7358285	2653	5047	821.5	509
EOG0936041M	Missing
EOG0936041Q	Missing
EOG0936041Y	Fragmented	3762298	1	5171	791.0	387
EOG09360424	Complete	7445988	166	3284	879.0	574
EOG0936042H	Complete	7394595	3456	8702	715.2	442
EOG0936042R	Complete	7475919	3435	5907	1037.8	600
EOG09360439	Fragmented	5424725	791	3966	330.0	176
EOG0936043P	Complete	7289628	1176	7350	913.2	549
EOG0936043U	Complete	7524724	1322	7017	1255.6	553
EOG0936044V	Complete	7449485	152	5721	887.1	551
EOG0936045K	Complete	7345791	696	3188	869.5	544
EOG0936046G	Complete	7361865	514	4205	1050.3	568
EOG0936047E	Fragmented	7340959	1	3441	712.8	352
EOG0936048K	Complete	7434160	236	11926	1001.2	530
EOG09360490	Complete	7437816	128	3636	922.3	551
EOG0936049L	Complete	3187296	2040	4337	970.8	567
EOG093604AJ	Complete	2209279	1	4107	499.0	320
EOG093604B8	Complete	4580862	2	4334	633.8	388
EOG093604BC	Missing
EOG093604C7	Complete	7299708	216	6133	919.7	532
EOG093604CE	Complete	7460487	186	8246	801.1	505
EOG093604D2	Complete	7296154	6826	9471	1162.2	743
EOG093604D4	Missing
EOG093604D9	Missing
EOG093604DG	Complete	7314538	6756	8490	593.9	408
EOG093604DM	Complete	2942354	2192	3487	487.6	369
EOG093604F0	Complete	7253177	320	3367	405.2	401
EOG093604F6	Missing
EOG093604FE	Complete	7370271	1	3307	1088.4	560
EOG093604FM	Fragmented	7431923	1838	7106	558.3	333
EOG093604HB	Complete	7400020	1690	7259	1163.7	623
EOG093604HD	Complete	1089019	2432	4447	807.5	482
EOG093604HI	Complete	7304631	933	3036	926.1	553
EOG093604HK	Complete	7328011	396	3306	819.6	529
EOG093604HV	Complete	7485428	2189	4467	907.5	535
EOG093604IO	Complete	4775068	729	3557	736.2	463
EOG093604JQ	Complete	7397458	183	2393	1053.2	621
EOG093604JS	Complete	7410117	591	4751	944.7	455
EOG093604JV	Complete	7455430	257	5961	1116.6	644
EOG093604K0	Complete	7386412	5092	11942	615.4	376
EOG093604KN	Fragmented	7378722	1	1692	438.1	244
EOG093604LD	Complete	7305767	915	3145	812.0	559
EOG093604LM	Fragmented	5095216	990	7694	773.3	402
EOG093604MP	Complete	7523523	116	7031	1053.4	515
EOG093604MW	Fragmented	7348719	4499	6840	323.3	182
EOG093604MY	Complete	7494415	2559	7335	517.8	319
EOG093604NO	Complete	7292732	291	10417	1129.5	535
EOG093604OT	Complete	4687667	701	5402	946.0	548
EOG093604P1	Missing
EOG093604P6	Complete	5653284	675	4417	264.8	166
EOG093604PT	Fragmented	6344691	931	3720	480.8	201
EOG093604PU	Complete	7470050	930	14610	1073.1	512
EOG093604QJ	Complete	7305522	1297	7201	1010.5	536
EOG093604R2	Complete	7394599	2290	9337	1288.1	758
EOG093604R6	Complete	3839879	6635	8126	638.6	413
EOG093604R7	Complete	7436690	2026	5867	379.9	240
EOG093604RL	Complete	7387365	1296	9730	586.9	480
EOG093604SP	Complete	7293305	514	10629	420.0	544
EOG093604T4	Complete	7471110	246	5679	1043.7	492
EOG093604TP	Complete	7287414	739	7077	808.5	547
EOG093604TS	Missing
EOG093604U7	Complete	7510982	1	6017	694.0	409
EOG093604UF	Complete	7391049	516	2807	741.2	505
EOG093604V6	Complete	7492169	6350	8407	777.0	505
EOG093604VR	Complete	7276971	1026	5677	390.6	475
EOG093604W6	Missing
EOG093604WD	Missing
EOG093604WH	Complete	7401851	3390	6037	980.4	530
EOG093604WU	Complete	7478460	1821	9947	661.7	530
EOG093604X5	Complete	7462579	1	1058	206.1	288
EOG093604XX	Fragmented	7388951	1047	3531	370.9	251
EOG093604Y6	Fragmented	7301918	1433	4327	724.7	375
EOG093604YC	Complete	7340500	696	3509	787.5	451
EOG093604YI	Complete	7381579	316	8157	873.8	485
EOG093604YO	Complete	7417205	1	4952	694.9	345
EOG093604Z0	Complete	7355659	140	2257	766.6	468
EOG093604ZI	Fragmented	4580025	1	2548	477.8	384
EOG093604ZR	Complete	7397650	3874	8027	711.9	619
EOG0936051T	Fragmented	7271042	1	3825	462.8	231
EOG09360525	Fragmented	7349464	1	5788	725.1	341
EOG0936052S	Complete	7375870	7747	13297	804.1	514
EOG0936053E	Fragmented	7294812	1147	5303	469.1	354
EOG0936053F	Missing
EOG09360541	Fragmented	7276437	1	1769	824.3	492
EOG09360548	Missing
EOG0936054G	Complete	7297210	7142	9547	965.6	526
EOG09360557	Complete	7403172	1	6369	1057.1	520
EOG09360558	Complete	7456230	707	4608	199.6	323
EOG0936055I	Complete	7257808	1	3238	485.4	329
EOG0936055R	Complete	7391969	3317	9775	626.0	667
EOG0936056C	Complete	7274401	616	8257	968.4	477
EOG0936056J	Missing
EOG0936057B	Fragmented	7362011	755	2505	159.2	113
EOG09360595	Complete	7492820	106	3895	942.9	654
EOG0936059C	Complete	4018119	386	4971	928.8	491
EOG0936059L	Complete	7472081	1	6685	734.2	482
EOG093605A0	Complete	7346056	241	3147	701.3	458
EOG093605AK	Complete	4741582	1	8267	967.3	489
EOG093605BP	Fragmented	2879221	1	1945	467.9	217
EOG093605BU	Complete	7318460	1	2332	949.9	553
EOG093605C3	Complete	7452746	3454	5877	952.8	543
EOG093605CQ	Complete	7503532	4786	7799	729.2	480
EOG093605DD	Missing
EOG093605DE	Complete	7485566	2123	7887	969.2	591
EOG093605DF	Complete	3321660	736	3563	716.3	618
EOG093605DG	Complete	7514842	206	5350	1017.0	525
EOG093605E3	Complete	7447949	1515	4737	996.6	560
EOG093605E8	Complete	7349049	406	5849	775.9	434
EOG093605E9	Missing
EOG093605FL	Complete	7264576	506	2943	326.1	278
EOG093605GO	Complete	7286065	86	2545	961.8	623
EOG093605I3	Complete	7306117	43	2456	940.7	617
EOG093605IQ	Complete	7326886	833	6662	948.1	552
EOG093605IT	Complete	2237253	1337	3997	1084.4	726
EOG093605J6	Complete	7399295	552	7627	1022.3	489
EOG093605K4	Fragmented	7352686	1	9297	224.4	217
EOG093605M5	Missing
EOG093605ME	Complete	7270280	1415	4407	851.4	466
EOG093605MM	Fragmented	7288776	5808	16710	352.5	405
EOG093605MS	Complete	7426191	196	5630	717.7	478
EOG093605MY	Complete	7279137	832	3371	1073.5	610
EOG093605NL	Missing
EOG093605OJ	Complete	5117081	1	2247	736.6	525
EOG093605OT	Missing
EOG093605PB	Complete	7499145	2126	5627	873.1	543
EOG093605PH	Complete	7383248	565	6097	623.8	455
EOG093605PR	Complete	7518414	3749	8793	231.8	292
EOG093605PS	Missing
EOG093605QW	Complete	7400899	346	3984	869.5	440
EOG093605R5	Complete	7321030	6207	8607	739.6	519
EOG093605RH	Complete	7298506	1586	4119	897.8	564
EOG093605RL	Complete	7412420	703	7758	932.6	494
EOG093605SE	Complete	7467716	402	3643	280.5	370
EOG093605T0	Fragmented	5772983	1	3561	623.0	373
EOG093605TB	Missing
EOG093605TG	Missing
EOG093605TN	Complete	7455576	5944	14667	789.6	462
EOG093605TV	Complete	7276637	579	5890	671.8	412
EOG093605UA	Complete	7502266	556	3167	838.0	499
EOG093605UB	Complete	1610599	506	2637	732.7	441
EOG093605UZ	Complete	7530349	1151	4264	862.5	481
EOG093605VA	Complete	7489500	6671	9257	921.2	582
EOG093605VH	Complete	2342083	1	6508	740.1	523
EOG093605XN	Missing
EOG093605XW	Fragmented	7454368	2026	4425	414.7	298
EOG093605Y2	Complete	7322346	1089	3967	878.1	538
EOG093605YJ	Missing
EOG093605YX	Fragmented	7369240	3412	5097	657.0	385
EOG093605ZP	Missing
EOG09360604	Complete	5714097	1394	3867	628.0	461
EOG09360607	Complete	7362212	2698	4977	904.3	494
EOG0936060Z	Fragmented	7485320	1	3321	276.1	171
EOG0936061C	Complete	7438292	3406	5577	683.3	391
EOG0936063C	Complete	1372738	116	2282	879.2	537
EOG09360640	Complete	7424414	1161	3357	986.3	507
EOG0936064Q	Complete	5140952	1836	6405	740.0	421
EOG0936065V	Missing
EOG0936066R	Complete	7435347	2716	10114	860.6	451
EOG0936066T	Complete	7288431	991	7587	1116.0	605
EOG0936066Y	Complete	4656044	1	5719	498.3	239
EOG09360676	Complete	7405930	1693	6017	901.7	470
EOG09360677	Fragmented	7528860	1	7809	658.3	371
EOG09360679	Complete	4605994	1	5149	466.8	266
EOG0936067H	Missing
EOG0936068L	Missing
EOG0936068S	Complete	7428573	1634	3400	639.8	447
EOG0936069Q	Complete	2565860	542	2687	693.2	431
EOG0936069S	Fragmented	7447279	491	3496	447.0	270
EOG0936069X	Complete	7305429	935	7477	857.3	462
EOG093606A7	Complete	7426679	656	5666	993.7	477
EOG093606AC	Complete	7430974	96	1996	739.7	442
EOG093606C9	Missing
EOG093606CH	Fragmented	7479286	396	7988	707.5	336
EOG093606CI	Complete	7413793	216	5533	1010.6	484
EOG093606CK	Complete	7368728	1	5983	431.9	353
EOG093606D1	Complete	7258944	1	4162	852.6	478
EOG093606G1	Fragmented	7384019	102	5091	600.3	291
EOG093606G2	Complete	7487689	1526	3806	872.8	484
EOG093606GA	Complete	7503935	2080	4197	772.1	437
EOG093606K5	Missing
EOG093606KG	Complete	5788499	172	5940	616.9	393
EOG093606KR	Complete	7395029	499	2817	1022.9	575
EOG093606L0	Fragmented	7108594	181	831	142.8	119
EOG093606L8	Complete	6865933	1	2047	491.0	398
EOG093606LZ	Complete	7328824	5836	7807	559.0	279
EOG093606MV	Complete	5003884	1	2427	518.2	281
EOG093606MY	Fragmented	7394670	40	4858	249.7	150
EOG093606N3	Duplicated	3289655	1330	3677	774.9	434
EOG093606N3	Duplicated	7298152	56	2870	840.7	434
EOG093606NA	Fragmented	7256920	1	3242	413.8	225
EOG093606ND	Complete	7513188	1	5215	381.8	288
EOG093606NL	Complete	7406814	1670	5184	746.3	415
EOG093606O6	Complete	7391229	2	2258	943.0	557
EOG093606O8	Missing
EOG093606O9	Complete	4740762	136	7475	952.5	472
EOG093606OC	Missing
EOG093606Q8	Complete	7402502	473	5975	689.9	388
EOG093606QR	Complete	6248797	188	3317	778.3	465
EOG093606RM	Missing
EOG093606RP	Complete	7373900	1	6607	336.3	164
EOG093606S1	Complete	7467499	1	4404	633.0	403
EOG093606ST	Complete	7341666	346	6285	775.7	440
EOG093606SW	Missing
EOG093606T7	Complete	7485029	1276	12534	941.9	528
EOG093606UJ	Complete	7342153	88	2951	620.3	412
EOG093606UT	Complete	606967	1	1459	653.6	342
EOG093606VV	Complete	7296484	3925	10627	812.0	421
EOG093606VY	Complete	7277542	126	1997	726.9	403
EOG093606W4	Duplicated	5821272	198	4017	612.7	501
EOG093606W4	Duplicated	7447062	279	4096	634.6	501
EOG093606YS	Fragmented	7298243	1	3920	322.5	214
EOG093606ZH	Complete	7326696	158	3941	579.9	360
EOG093606ZK	Complete	7259872	6392	8297	718.4	450
EOG0936070D	Fragmented	7380602	1	4523	357.1	181
EOG0936070W	Complete	7523288	4690	9867	957.8	501
EOG0936071Y	Missing
EOG09360720	Complete	7442628	3513	10841	910.4	437
EOG09360725	Complete	5393222	1	7986	487.7	343
EOG0936072X	Complete	7361911	298	5237	722.5	385
EOG0936072Y	Fragmented	7530214	1	4070	644.7	320
EOG0936073E	Missing
EOG09360748	Missing
EOG0936075Y	Complete	7375489	1	4387	817.6	425
EOG0936076E	Fragmented	7482183	3405	14836	580.9	392
EOG0936076T	Complete	7477171	1	8657	757.8	417
EOG0936077B	Complete	7351798	677	9087	666.1	396
EOG0936077I	Fragmented	6498819	571	2809	410.3	237
EOG09360784	Complete	3361816	2036	4049	673.9	439
EOG0936079H	Fragmented	2402210	421	7933	599.8	373
EOG0936079P	Complete	7346666	1	7246	590.5	498
EOG093607BZ	Complete	7288246	1	4677	634.1	338
EOG093607D0	Complete	7271596	766	7427	879.8	483
EOG093607E0	Complete	7380284	1429	4217	1349.2	767
EOG093607E9	Complete	7310098	8150	12807	800.0	441
EOG093607EA	Missing
EOG093607EB	Complete	7298783	66	7590	993.2	443
EOG093607EE	Complete	7457733	2926	8117	771.0	455
EOG093607FC	Complete	7366059	3751	8047	661.3	457
EOG093607FH	Complete	3073357	850	5459	552.8	375
EOG093607FL	Complete	7514338	44	4905	886.4	454
EOG093607GQ	Complete	7324338	1	7906	742.1	449
EOG093607HU	Complete	7332984	565	6137	902.4	446
EOG093607HY	Complete	7264694	284	4741	524.8	352
EOG093607I5	Complete	7488371	1	7917	413.9	244
EOG093607I7	Complete	7326313	996	5767	972.8	508
EOG093607J8	Complete	7478296	257	3765	787.4	399
EOG093607KK	Complete	7327143	1870	4487	896.4	515
EOG093607LD	Complete	7428379	76	1760	732.7	437
EOG093607NG	Missing
EOG093607NQ	Complete	7284251	152	3586	574.1	494
EOG093607OL	Complete	7440494	1380	16007	844.8	418
EOG093607OO	Complete	7498983	1509	7077	845.6	468
EOG093607OT	Complete	7525406	1	2177	939.3	537
EOG093607OZ	Complete	7285786	547	10087	684.7	528
EOG093607PL	Missing
EOG093607PO	Missing
EOG093607QO	Missing
EOG093607RL	Complete	7436058	641	4437	516.0	385
EOG093607RN	Missing
EOG093607RU	Complete	7452869	1	10487	794.6	417
EOG093607TC	Fragmented	7505439	2490	8766	618.2	307
EOG093607TG	Complete	1514459	721	2450	924.5	450
EOG093607TH	Complete	7421747	126	11026	735.0	415
EOG093607U8	Complete	6478209	856	2598	718.2	436
EOG093607UA	Complete	7294410	1	1977	443.0	247
EOG093607UE	Complete	7324075	2021	7897	866.4	509
EOG093607UJ	Complete	7367323	1752	9287	766.9	419
EOG093607UO	Complete	7325217	76	8014	778.4	445
EOG093607WA	Complete	7530377	226	4853	597.7	370
EOG093607WN	Missing
EOG093607XJ	Complete	7436717	2351	10217	749.3	439
EOG093607YA	Complete	6515438	2	1767	717.4	400
EOG093607YB	Complete	7503750	4545	10027	772.2	410
EOG093607ZG	Complete	7511301	430	4327	670.5	371
EOG093607ZP	Missing
EOG093607ZT	Complete	7529414	11751	16717	779.8	517
EOG09360803	Complete	7526571	246	2163	671.6	385
EOG09360806	Missing
EOG0936081F	Complete	7375314	2116	3852	699.1	415
EOG09360829	Fragmented	7502847	1	6652	318.0	255
EOG0936082I	Complete	7507407	4238	13687	677.5	365
