# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb9 (Creation date: 2016-02-13, number of species: 30, number of BUSCOs: 1440)
# To reproduce this run: python /opt/linux/centos/7.x/x86_64/pkgs/busco/3.0.2/scripts/run_BUSCO.py -i /rhome/arajewski/bigdata/Datura/2_ABySS/k_101/Dstr_v1.3_k101-scaffolds.fa -o Dstr_v1.3_k101 -l /srv/projects/db/BUSCO/v9/embryophyta_odb9/ -m genome -c 16 -z -sp tomato
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG093604BC	Missing
EOG093604C7	Complete	7585704	6030	12007	919.8	532
EOG093604CE	Complete	7730549	1986	10047	763.5	466
EOG093604D2	Complete	7558669	8165	10807	1162.2	743
EOG093604D4	Missing
EOG093604D9	Missing
EOG093604DG	Complete	7568325	6756	8488	593.9	408
EOG093604DM	Complete	465589	2192	3487	487.6	369
EOG093604F0	Complete	2236434	1	3291	405.1	401
EOG093604F6	Missing
EOG093604FE	Complete	7610914	1216	5899	1088.4	560
EOG093604FM	Complete	7576985	1248	8697	372.9	464
EOG093604HB	Complete	7684231	373	6005	1163.7	623
EOG093604HD	Complete	1354534	708	2684	807.5	482
EOG093604HI	Complete	7657441	2	2123	983.5	586
EOG093604HK	Complete	7649359	396	3304	819.6	529
EOG093604HV	Complete	7659595	356	2468	907.5	535
EOG093604IO	Complete	6339251	1165	3347	736.2	463
EOG093604JQ	Complete	7546679	183	2393	1053.2	621
EOG093604JS	Complete	7504753	591	8147	1131.7	539
EOG093604JV	Complete	6270254	2326	8067	1116.6	644
EOG093604K0	Complete	7701948	5092	11942	615.4	376
EOG093604KN	Fragmented	7601728	2577	4310	499.6	270
EOG093604LD	Complete	7522590	6969	9199	812.0	559
EOG093604LM	Complete	7507708	1132	11682	1153.2	764
EOG093604MP	Complete	7530975	327	7577	1053.4	515
EOG093604MW	Fragmented	7424036	358	3800	326.0	173
EOG093604MY	Complete	7503973	1	5999	775.1	412
EOG093604NO	Complete	7566022	1056	10853	1140.0	543
EOG093604OT	Complete	2812454	1442	6143	946.0	548
EOG093604P1	Missing
EOG093604P6	Complete	6743806	1	3676	357.5	204
EOG093604PT	Fragmented	1406569	4633	7369	511.2	219
EOG093604PU	Complete	7695372	1	14287	1069.9	509
EOG093604QJ	Complete	7713567	713	6617	1010.5	536
EOG093604R2	Complete	7701344	3310	14457	1383.9	806
EOG093604R6	Complete	4068281	6633	8122	638.6	413
EOG093604R7	Complete	7673424	1	4637	423.9	256
EOG093604RL	Complete	7706974	1296	9730	586.9	480
EOG093604SP	Complete	7639160	326	13852	419.5	544
EOG093604T4	Complete	7613004	1703	6877	1043.7	492
EOG093604TP	Complete	7657543	739	7077	808.5	547
EOG093604TS	Missing
EOG093604U7	Complete	7596321	206	6368	693.4	409
EOG093604UF	Complete	7646217	516	2807	741.2	505
EOG093604V6	Complete	7620548	158	2204	777.0	505
EOG093604VR	Complete	7695978	1026	5677	390.6	475
EOG093604W6	Missing
EOG093604WD	Missing
EOG093604WH	Complete	7718089	3390	6037	980.4	530
EOG093604WU	Complete	7723695	6746	14192	661.7	530
EOG093604X5	Complete	7577771	1	1058	206.1	288
EOG093604XX	Fragmented	1816769	1	2753	383.3	259
EOG093604Y6	Fragmented	7646902	1433	4315	717.3	371
EOG093604YC	Complete	7578623	696	3509	787.5	451
EOG093604YI	Missing
EOG093604YO	Complete	2744756	1	4952	694.9	345
EOG093604Z0	Complete	3058074	140	2257	766.6	468
EOG093604ZI	Fragmented	4498551	1	2548	477.8	384
EOG093604ZR	Complete	7731429	346	8448	711.4	619
EOG0936051T	Fragmented	7644241	9622	13415	471.0	239
EOG09360525	Fragmented	1439287	1	5788	732.1	343
EOG0936052S	Complete	7664785	1266	6829	804.0	514
EOG0936053E	Fragmented	7536900	1	4157	469.1	354
EOG0936053F	Missing
EOG09360541	Complete	7660726	3044	6687	1049.5	612
EOG09360548	Missing
EOG0936054G	Complete	7729175	186	2567	965.6	526
EOG09360557	Complete	7564977	1	6369	1057.1	520
EOG09360558	Complete	7528838	707	4608	199.6	323
EOG0936055I	Complete	508396	1	3093	483.2	328
EOG0936055R	Complete	7612035	1	6590	624.6	664
EOG0936056C	Complete	7733924	3301	11517	967.9	477
EOG0936056J	Fragmented	7547636	825	8547	763.3	489
EOG0936057B	Fragmented	7642303	779	2529	159.2	113
EOG09360595	Complete	2011461	1513	7407	942.8	654
EOG0936059C	Complete	4153333	386	4971	928.8	491
EOG0936059L	Complete	7738504	6	6800	733.8	482
EOG093605A0	Complete	7683646	853	4017	701.3	458
EOG093605AK	Complete	7568590	546	9181	1123.2	581
EOG093605BP	Fragmented	3235038	721	3143	495.7	285
EOG093605BU	Complete	7680293	15043	17237	900.6	522
EOG093605C3	Complete	7536945	3454	5877	952.8	543
EOG093605CQ	Complete	7590940	4786	7799	729.2	480
EOG093605DD	Missing
EOG093605DE	Complete	7685625	96	5860	969.2	591
EOG093605DF	Complete	6651353	1	3157	716.3	618
EOG093605DG	Complete	7609400	206	5350	1017.0	525
EOG093605E3	Complete	7543230	1515	4737	996.6	560
EOG093605E8	Complete	7507947	7739	13277	775.9	434
EOG093605E9	Missing
EOG093605FL	Complete	7538016	636	3067	326.1	278
EOG093605GO	Complete	7692460	86	2545	961.8	623
EOG093605I3	Complete	7661418	2086	4499	940.7	617
EOG093605IQ	Complete	7514703	833	6662	948.1	552
EOG093605IT	Complete	2934326	1337	3997	1084.4	726
EOG093605J6	Complete	7724067	276	7360	1022.3	489
EOG093605K4	Fragmented	1839304	1	9297	224.4	217
EOG093605M5	Missing
EOG093605ME	Complete	7716943	1415	4407	851.4	466
EOG093605MM	Fragmented	7632173	506	11408	335.4	372
EOG093605MS	Complete	7535537	241	7077	716.0	477
EOG093605MY	Complete	7725693	3956	6587	1073.5	610
EOG093605NL	Missing
EOG093605OJ	Complete	131973	1	2247	736.6	525
EOG093605OT	Missing
EOG093605PB	Complete	7566202	1646	5517	873.1	543
EOG093605PH	Complete	7679821	565	6097	623.8	455
EOG093605PR	Fragmented	7536502	2706	8791	231.1	291
EOG093605PS	Fragmented	7717316	1610	3669	632.6	367
EOG093605QW	Complete	7731341	1	3757	869.5	440
EOG093605R5	Complete	7630299	6207	8607	739.6	519
EOG093605RH	Complete	7654166	1586	4117	897.8	564
EOG093605RL	Complete	7684472	134	7459	932.6	494
EOG093605SE	Complete	7629593	402	3643	280.5	370
EOG093605T0	Fragmented	5414705	1	3659	623.0	373
EOG093605TB	Complete	7688612	216	8190	782.0	511
EOG093605TG	Missing
EOG093605TN	Complete	7614996	3304	12027	789.6	462
EOG093605TV	Complete	7593443	579	5890	671.8	412
EOG093605UA	Complete	6074344	556	3167	838.0	499
EOG093605UB	Complete	1161290	506	2637	732.7	441
EOG093605UZ	Complete	7743044	1246	4579	862.5	481
EOG093605VA	Complete	7519894	6669	9297	921.2	582
EOG093605VH	Complete	4770320	1	6508	740.1	523
EOG093605XN	Missing
EOG093605XW	Fragmented	7017493	487	2886	414.7	298
EOG093605Y2	Complete	7549329	1089	3967	878.1	538
EOG093605YJ	Missing
EOG093605YX	Fragmented	6696202	1	1954	654.8	382
EOG093605ZP	Missing
EOG09360604	Complete	7086754	1394	3867	628.0	461
EOG09360607	Complete	7548849	206	1911	904.3	494
EOG0936060Z	Fragmented	7538599	1	9782	272.1	165
EOG0936061C	Complete	4656606	3406	5577	683.3	391
EOG0936063C	Complete	7698412	4749	6897	879.2	537
EOG09360640	Complete	7627795	1161	3357	986.3	507
EOG0936064Q	Complete	7570386	1826	6564	740.0	421
EOG0936065V	Missing
EOG0936066R	Complete	5051697	2716	10114	860.6	451
EOG0936066T	Complete	7574507	1586	8182	1116.0	605
EOG0936066Y	Complete	6064860	1	5719	498.3	239
EOG09360676	Complete	7723855	1756	6027	901.7	470
EOG09360677	Fragmented	7741906	1	7809	658.3	371
EOG09360679	Complete	2352156	658	5806	466.8	266
EOG0936067H	Missing
EOG0936068L	Missing
EOG0936068S	Complete	7610717	1634	3400	639.8	447
EOG0936069Q	Complete	4651471	136	2267	693.2	431
EOG0936069S	Fragmented	7588700	1	3004	447.0	270
EOG0936069X	Complete	7540922	953	7497	857.3	462
EOG093606A7	Complete	7608583	1452	6467	993.7	477
EOG093606AC	Complete	7590349	4893	6797	739.7	442
EOG093606C9	Missing
EOG093606CH	Fragmented	7743059	396	7988	707.3	336
EOG093606CI	Complete	7509375	6429	11747	1010.6	484
EOG093606CK	Missing
EOG093606D1	Complete	7610071	9255	12217	768.9	439
EOG093606G1	Fragmented	7606349	1	4990	600.3	291
EOG093606G2	Complete	7542338	1632	5217	872.8	484
EOG093606GA	Complete	7715698	2080	4197	772.1	437
EOG093606K5	Missing
EOG093606KG	Complete	7166997	172	5940	616.9	393
EOG093606KR	Complete	7518953	499	2817	1022.9	575
EOG093606L0	Fragmented	6648625	179	829	142.8	119
EOG093606L8	Complete	7524265	1029	3817	491.0	398
EOG093606LZ	Complete	7690597	5836	8388	557.6	278
EOG093606MV	Complete	1887999	1	2427	518.2	281
EOG093606MY	Fragmented	6914396	3132	7950	218.2	152
EOG093606N3	Duplicated	7392493	676	3184	774.9	434
EOG093606N3	Duplicated	7681026	192	6507	833.0	432
EOG093606NA	Fragmented	7675433	1	3276	414.8	226
EOG093606ND	Complete	7665246	2918	7787	310.3	254
EOG093606NL	Complete	7735452	1670	5184	746.3	415
EOG093606O6	Complete	7557331	1	2275	943.6	557
EOG093606O8	Missing
EOG093606O9	Complete	1659921	671	7797	952.5	472
EOG093606OC	Fragmented	7650569	1337	5501	732.7	479
EOG093606Q8	Complete	660260	221	5695	689.9	388
EOG093606QR	Complete	4201113	1371	4597	712.8	430
EOG093606RM	Missing
EOG093606RP	Complete	7620345	1	6139	360.4	178
EOG093606S1	Complete	7594883	1	4404	633.0	403
EOG093606ST	Complete	7562144	2846	8787	775.7	440
EOG093606SW	Missing
EOG093606T7	Complete	7666377	676	12057	940.0	528
EOG093606UJ	Complete	7527364	88	2951	620.3	412
EOG093606UT	Complete	3849100	1	1187	639.5	321
EOG093606VV	Complete	7651046	102	6792	812.0	421
EOG093606VY	Complete	7611476	126	1997	726.9	403
EOG093606W4	Duplicated	1954107	366	3904	612.7	501
EOG093606W4	Duplicated	7538329	279	4096	634.6	501
EOG093606YS	Fragmented	7538660	1	3920	322.5	214
EOG093606ZH	Complete	7584131	1043	4646	552.7	363
EOG093606ZK	Complete	7560419	189	2025	718.4	450
EOG0936070D	Fragmented	7737394	1	4209	356.0	181
EOG0936070W	Complete	7599623	4690	9867	957.8	501
EOG0936071Y	Missing
EOG09360720	Complete	7570614	432	7760	910.4	437
EOG09360725	Complete	1857736	1	7986	487.7	343
EOG0936072X	Complete	721909	298	5237	722.5	385
EOG0936072Y	Complete	7743010	176	5798	925.5	463
EOG0936073E	Missing
EOG09360748	Missing
EOG0936075Y	Complete	7534591	1	4437	817.6	425
EOG0936076E	Fragmented	7539422	1404	12172	580.8	392
EOG0936076T	Complete	7712606	1966	9533	757.8	417
EOG0936077B	Complete	7564850	576	9639	665.6	396
EOG0936077I	Missing
EOG09360784	Complete	6080620	588	2477	673.9	439
EOG0936079H	Fragmented	6171208	421	7933	599.8	373
EOG0936079P	Complete	7649451	1	7246	590.5	498
EOG093607BZ	Complete	7508987	1	4757	634.7	339
EOG093607D0	Complete	7613790	766	7427	879.8	483
EOG093607E0	Complete	7634493	35	3133	1349.2	767
EOG093607E9	Complete	7622570	2020	5081	800.0	441
EOG093607EA	Missing
EOG093607EB	Complete	7620908	66	7592	993.2	443
EOG093607EE	Complete	7557902	2926	8117	771.0	455
EOG093607FC	Complete	7631825	3751	8047	661.3	457
EOG093607FH	Complete	4255482	850	5459	552.8	375
EOG093607FL	Complete	7663935	3529	8387	886.4	454
EOG093607GQ	Complete	828309	1	7904	742.1	449
EOG093607HU	Complete	7693285	565	6137	902.4	446
EOG093607HY	Complete	7613846	284	4741	524.8	352
EOG093607I5	Complete	4113338	1	8879	455.6	274
EOG093607I7	Complete	7584841	2686	7420	972.8	508
EOG093607J8	Complete	1652654	2265	4423	787.4	399
EOG093607KK	Complete	7679720	586	2712	896.4	515
EOG093607LD	Complete	7520643	14086	16297	732.7	437
EOG093607NG	Missing
EOG093607NQ	Complete	7570751	36	3785	574.3	494
EOG093607OL	Complete	7622445	298	14758	844.8	418
EOG093607OO	Complete	7696169	458	5697	845.4	468
EOG093607OT	Complete	7605012	706	2886	939.3	537
EOG093607OZ	Complete	7729233	1416	11175	684.7	528
EOG093607PL	Complete	7521469	336	2147	702.4	439
EOG093607PO	Missing
EOG093607QO	Missing
EOG093607RL	Complete	6774239	1	4417	515.9	375
EOG093607RN	Fragmented	7654060	1	3819	441.3	342
EOG093607RU	Complete	7719801	126	10612	794.6	417
EOG093607TC	Fragmented	7738196	2628	8904	618.2	307
EOG093607TG	Complete	3196300	721	2450	924.5	450
EOG093607TH	Complete	7613219	2861	13837	734.2	412
EOG093607U8	Complete	6086154	856	2598	718.2	436
EOG093607UA	Complete	7546055	998	4012	614.7	324
EOG093607UE	Complete	7646710	2021	7897	866.4	509
EOG093607UJ	Complete	7519953	326	8069	766.9	419
EOG093607UO	Complete	7685858	76	8014	778.4	445
EOG093607WA	Complete	7576084	3792	8527	597.7	370
EOG093607WN	Missing
EOG093607XJ	Complete	7504727	48	8155	749.3	439
EOG093607YA	Complete	7583386	2	1767	717.4	400
EOG093607YB	Complete	7623198	249	5534	772.2	410
EOG093607ZG	Complete	7562478	430	4327	670.5	371
EOG093607ZP	Missing
EOG093607ZT	Complete	7742072	756	5171	779.8	517
EOG09360803	Complete	7530032	246	2163	671.6	385
EOG09360806	Missing
EOG0936081F	Complete	7573644	2116	3852	699.1	415
